person_id,trajectory,duration_frames,shadow_segments,avg_shadow_proportion
0,"[(254, 14010649.98220963, 7980288.95263497, False), (256, 14010650.01171424, 7980289.37514423, False), (258, 14010649.98854957, 7980289.79241081, False), (260, 14010649.95978591, 7980290.21156122, False), (262, 14010649.94636196, 7980290.57750959, False), (264, 14010649.95388124, 7980290.82085379, False), (266, 14010649.95245248, 7980291.22521335, False), (268, 14010649.95899854, 7980291.66144986, False), (270, 14010649.96887902, 7980292.10580916, False), (272, 14010650.04978547, 7980292.70127345, False), (274, 14010650.12482058, 7980293.29383281, False), (276, 14010650.20474961, 7980293.77754187, False), (278, 14010650.28838497, 7980294.41035325, False), (280, 14010650.39875294, 7980294.94253695, False), (282, 14010650.48542654, 7980295.36420093, False), (284, 14010650.59385106, 7980295.68985934, False), (286, 14010650.67790415, 7980296.21101149, False), (288, 14010650.71661344, 7980296.77322065, False), (290, 14010650.74949969, 7980297.26543789, False), (292, 14010650.74878778, 7980297.74784973, False), (294, 14010650.75914812, 7980298.16730846, False), (296, 14010650.75051708, 7980298.67629412, False), (298, 14010650.74799737, 7980299.15823207, False), (300, 14010650.72168939, 7980299.57708338, False), (302, 14010650.66692749, 7980299.93576587, False), (304, 14010650.62677734, 7980300.36835486, False), (306, 14010650.59118352, 7980300.75454263, False), (308, 14010650.50138213, 7980301.10670336, False), (310, 14010650.42464952, 7980301.48362275, False), (312, 14010650.36797358, 7980301.87830103, False), (314, 14010650.35718809, 7980302.31430516, False), (316, 14010650.35508326, 7980302.80312155, False), (318, 14010650.35566535, 7980303.24581624, False), (320, 14010650.35494046, 7980303.65294177, False), (322, 14010650.32774992, 7980304.00860504, False), (324, 14010650.29666046, 7980304.34631454, False), (326, 14010650.24384414, 7980304.79978232, False), (328, 14010650.20143305, 7980305.26642587, False), (330, 14010650.14166346, 7980305.55556735, False), (332, 14010650.12139606, 7980305.98569626, False), (334, 14010650.07785598, 7980306.38890274, False), (336, 14010650.00671046, 7980306.79105269, False), (338, 14010649.99173685, 7980307.20818276, False), (340, 14010649.92538778, 7980307.58190917, False), (342, 14010649.89621287, 7980308.02218753, False), (344, 14010649.84917271, 7980308.33989078, False), (346, 14010649.79038561, 7980308.69376347, False), (348, 14010649.74826605, 7980309.07935819, False), (350, 14010649.72960481, 7980309.45038709, False), (352, 14010649.72035117, 7980309.83345533, False), (354, 14010649.72063042, 7980310.18860689, False), (356, 14010649.74711912, 7980310.57037345, False), (358, 14010649.78896145, 7980310.9597092, False), (360, 14010649.81850224, 7980311.42998581, False), (362, 14010649.81407908, 7980311.9685046, False), (364, 14010649.87165957, 7980312.54665142, False), (366, 14010649.93264755, 7980313.02754238, False), (368, 14010649.95582127, 7980313.37568917, False), (370, 14010650.0391004, 7980313.83636565, False), (372, 14010650.13303628, 7980314.23458075, False), (374, 14010650.16683435, 7980314.79002025, False)]",120,"[(False, 61)]",0.0645690999999999
1,"[(1204, 14010648.39826322, 7980314.93967753, False), (1206, 14010648.33654053, 7980314.347114, False), (1208, 14010648.34148577, 7980313.70272921, False), (1210, 14010648.35863301, 7980313.21829085, False), (1212, 14010648.33658575, 7980312.691879, False), (1214, 14010648.35775433, 7980312.13905594, False), (1216, 14010648.37116563, 7980311.63529159, False), (1218, 14010648.3476305, 7980310.9883258, False), (1220, 14010648.325829, 7980310.43379391, False), (1222, 14010648.3014225, 7980309.93495179, False), (1224, 14010648.27320026, 7980309.38044982, False), (1226, 14010648.19532669, 7980308.75766254, False), (1228, 14010648.12346354, 7980308.16999693, False), (1230, 14010648.09142206, 7980307.58028088, False), (1232, 14010648.0138858, 7980306.9781175, False), (1234, 14010647.95431651, 7980306.35088755, False), (1236, 14010647.88863157, 7980305.83429872, False), (1238, 14010647.86247396, 7980305.31769227, False), (1240, 14010647.82903446, 7980304.75026316, False), (1242, 14010647.78466447, 7980304.22310231, False), (1244, 14010647.76872335, 7980303.59475332, False), (1246, 14010647.72925531, 7980303.00436803, False), (1248, 14010647.76001904, 7980302.1924784, False), (1250, 14010647.74516513, 7980301.25723604, False)]",46,"[(False, 24)]",0.08098569
4,"[(46, 14010650.20782269, 7980296.64557997, False), (48, 14010650.33279433, 7980297.06576702, False), (50, 14010650.43541933, 7980297.67789366, False), (52, 14010650.48661076, 7980298.23146811, False), (54, 14010650.51799014, 7980298.90824098, False), (56, 14010650.59400076, 7980299.597363, False), (58, 14010650.6537121, 7980300.1519094, False), (60, 14010650.65421672, 7980300.63822325, False), (62, 14010650.65567612, 7980301.12366659, False), (64, 14010650.65957795, 7980301.47158724, False), (66, 14010650.65133914, 7980301.86642378, False), (68, 14010650.65057531, 7980302.23767209, False), (70, 14010650.7343663, 7980302.6291973, False), (72, 14010650.85807257, 7980302.97013754, False), (74, 14010651.07356499, 7980303.38013818, False), (76, 14010651.37326357, 7980303.70724556, False), (78, 14010651.6924696, 7980303.86793257, False), (80, 14010652.03525921, 7980304.10623444, False), (82, 14010652.41201313, 7980304.25863873, False), (84, 14010652.68778189, 7980304.5888026, False), (86, 14010652.8715499, 7980304.89851092, False)]",40,"[(False, 21)]",0.05212754
6,"[(2, 14010646.42511718, 7980300.43902555, False), (4, 14010646.40500404, 7980300.89369186, False), (6, 14010646.41168504, 7980301.37219082, False), (8, 14010646.45972508, 7980302.12267782, False), (10, 14010646.51172901, 7980303.04700359, False), (12, 14010646.59619618, 7980303.8340782, False), (14, 14010646.66728706, 7980304.83939594, False), (16, 14010646.71806458, 7980305.86991306, False), (18, 14010646.72784673, 7980306.70909959, False), (20, 14010646.74066922, 7980307.53511624, False), (22, 14010646.72426747, 7980308.32235675, False), (24, 14010646.7694259, 7980309.2273632, False), (26, 14010646.78564709, 7980309.93458519, False), (28, 14010646.81301042, 7980310.68375656, False), (30, 14010646.84768733, 7980311.52783009, False), (32, 14010646.9269384, 7980312.2935998, False), (34, 14010647.02276396, 7980313.03401604, False), (36, 14010647.12129764, 7980313.79043854, False), (38, 14010647.25177557, 7980314.56295682, False)]",36,"[(False, 19)]",0.0521275399999999
7,"[(92, 14010644.98031544, 7980270.3995112, False), (94, 14010645.39607864, 7980274.2219368, False), (96, 14010645.80962935, 7980278.01376307, False), (98, 14010646.07028045, 7980279.44777621, False), (100, 14010646.03633214, 7980279.93037529, False), (102, 14010645.9911242, 7980280.32190638, False), (104, 14010645.97892797, 7980280.49512659, False), (106, 14010645.96694198, 7980280.92963286, False), (108, 14010646.07116173, 7980281.5567341, False), (110, 14010646.17568198, 7980282.17897894, False), (112, 14010646.24802498, 7980282.89195126, False), (114, 14010646.33418529, 7980283.68024226, False), (116, 14010646.43154336, 7980284.34321847, False), (118, 14010646.5314922, 7980284.92875903, False), (120, 14010646.55925621, 7980285.49799614, False), (122, 14010646.60043679, 7980286.1309966, False), (124, 14010646.61198721, 7980286.59317106, False), (126, 14010646.64218414, 7980287.01801723, False), (128, 14010646.69834393, 7980287.45465623, False), (130, 14010646.74354489, 7980287.98718272, False), (132, 14010646.78199516, 7980288.79155851, False), (134, 14010646.75149169, 7980289.47974486, False), (136, 14010646.7194993, 7980290.12095453, False), (138, 14010646.67874577, 7980290.70468976, False), (140, 14010646.61784902, 7980291.32721047, False), (142, 14010646.56290899, 7980291.77518478, False), (144, 14010646.5161017, 7980292.33455541, False), (146, 14010646.47483189, 7980292.9421027, False), (148, 14010646.44205824, 7980293.47213459, False), (150, 14010646.41321474, 7980293.95304496, False), (152, 14010646.42371422, 7980294.4554451, False), (154, 14010646.44580973, 7980295.03777054, False), (156, 14010646.42553813, 7980295.50772718, False), (158, 14010646.40836593, 7980295.94414214, False), (160, 14010646.41380902, 7980296.46157045, False), (162, 14010646.40194197, 7980297.04616381, False), (164, 14010646.39737268, 7980297.59166411, False), (166, 14010646.37419727, 7980298.07463715, False), (168, 14010646.34982212, 7980298.59248864, False), (170, 14010646.31581536, 7980299.10476884, False), (172, 14010646.35394546, 7980299.68606341, False), (174, 14010646.40522682, 7980300.08534767, False), (176, 14010646.43395352, 7980300.53941347, False), (178, 14010646.45887077, 7980301.02816451, False), (180, 14010646.48556406, 7980301.47269496, False), (182, 14010646.55622367, 7980301.88039708, False), (184, 14010646.62808042, 7980302.44901648, False), (186, 14010646.7179931, 7980303.04951843, False), (188, 14010646.77943336, 7980303.55840755, False), (190, 14010646.85179268, 7980304.1230712, False), (192, 14010646.89710538, 7980304.62510917, False), (194, 14010646.94597168, 7980305.18167143, False), (196, 14010646.9927118, 7980305.62653315, False), (198, 14010646.9721159, 7980306.09860684, False), (200, 14010646.99850154, 7980306.67959832, False), (202, 14010647.05898355, 7980307.02266659, False), (204, 14010647.10453893, 7980307.39096277, False), (206, 14010647.1381352, 7980307.90112859, False), (208, 14010647.22685414, 7980308.48230574, False), (210, 14010647.29718863, 7980308.91607755, False), (212, 14010647.32979799, 7980309.41286192, False), (214, 14010647.338549, 7980309.86740698, False), (216, 14010647.380856, 7980310.21995692, False), (218, 14010647.39355295, 7980310.77622895, False), (220, 14010647.37960568, 7980311.3918952, False), (222, 14010647.40626513, 7980311.84384726, False), (224, 14010647.43623022, 7980312.25033408, False), (226, 14010647.42492043, 7980312.7915072, False), (228, 14010647.41726925, 7980313.20820132, False), (230, 14010647.44237288, 7980313.756406, False), (232, 14010647.46941411, 7980314.23656128, False), (234, 14010647.46696708, 7980314.77484366, False)]",142,"[(False, 72)]",0.0569659244444444
9,"[(2, 14010648.70389248, 7980313.44530154, False), (4, 14010648.8045456, 7980313.08719178, False), (6, 14010648.98774178, 7980312.36685182, False), (8, 14010649.04938769, 7980311.94705405, False), (10, 14010649.18664981, 7980311.45174686, False), (12, 14010649.39902588, 7980310.84965667, False), (14, 14010649.56112537, 7980310.39770469, False), (16, 14010649.81439248, 7980309.84056025, False), (18, 14010650.13167929, 7980309.20087782, False), (20, 14010650.3575094, 7980308.68636848, False), (22, 14010650.57509054, 7980308.10870436, False), (24, 14010651.27990199, 7980306.12951526, False), (26, 14010651.86750286, 7980304.3785833, False), (28, 14010652.34445815, 7980302.90502164, False), (30, 14010652.5192438, 7980302.38149581, False), (32, 14010652.71352778, 7980301.44825056, False), (34, 14010652.53285232, 7980301.4578463, False), (36, 14010652.50191719, 7980301.15980598, False), (38, 14010652.64406044, 7980300.07824451, False), (40, 14010652.85979624, 7980298.92173018, False)]",38,"[(False, 20)]",0.0521275399999999
10,"[(312, 14010649.18082456, 7980270.19087554, False), (314, 14010649.10770753, 7980270.93519788, False), (316, 14010649.02963591, 7980271.71646922, False), (318, 14010648.95577828, 7980272.48555817, False), (320, 14010648.88808202, 7980273.22904944, False), (322, 14010648.72437948, 7980274.36305296, False), (324, 14010648.5738157, 7980275.28295919, False), (326, 14010648.42405813, 7980276.24785554, False), (328, 14010648.28110355, 7980277.20841944, False), (330, 14010648.15964508, 7980277.96533148, False), (332, 14010648.08546423, 7980278.68359694, False), (334, 14010648.06717244, 7980279.44942592, False), (336, 14010648.03594934, 7980280.16554648, False), (338, 14010647.96439741, 7980280.97066206, False), (340, 14010647.91955713, 7980281.71012551, False), (342, 14010647.86806553, 7980282.1963427, False), (344, 14010647.76351784, 7980282.96544303, False), (346, 14010647.70207403, 7980283.50104251, False), (348, 14010647.60631208, 7980283.96802465, False), (350, 14010647.4697677, 7980284.51440919, False), (352, 14010647.36014913, 7980285.01949795, False)]",40,"[(False, 21)]",0.0645690999999999
11,"[(48, 14010645.05754469, 7980280.74869054, False), (50, 14010645.04592618, 7980279.82008616, False), (52, 14010645.08392117, 7980280.61449961, False), (54, 14010645.12728441, 7980281.59229092, False), (56, 14010645.17062938, 7980282.57155378, False), (58, 14010645.21375044, 7980283.54411885, False), (60, 14010645.22708853, 7980283.84857319, False), (62, 14010645.25183667, 7980284.502713, False), (64, 14010645.2838665, 7980285.36189126, False), (66, 14010645.31943661, 7980286.31185672, False), (68, 14010645.36983401, 7980287.0557958, False), (70, 14010645.40662328, 7980287.76797386, False), (72, 14010645.43839581, 7980288.34789595, False), (74, 14010645.464436, 7980288.96986405, False), (76, 14010645.4878382, 7980289.6085633, False), (78, 14010645.5247308, 7980290.2635787, False), (80, 14010645.55302714, 7980290.89145766, False), (82, 14010645.57948125, 7980291.39989353, False), (84, 14010645.61544264, 7980291.95656528, False), (86, 14010645.64831154, 7980292.70432102, False), (88, 14010645.68163464, 7980293.43218733, False), (90, 14010645.71085138, 7980294.19856962, False), (92, 14010645.76605231, 7980294.91011232, False), (94, 14010645.79778217, 7980295.45377644, False), (96, 14010645.83772326, 7980296.01434746, False), (98, 14010645.87761096, 7980296.64918029, False), (100, 14010645.931415, 7980297.25225559, False), (102, 14010645.96343362, 7980297.85982796, False), (104, 14010645.98039738, 7980298.5143242, False), (106, 14010645.97260923, 7980299.08736365, False), (108, 14010645.98804923, 7980299.64294592, False), (110, 14010645.99138998, 7980300.21095133, False), (112, 14010646.00256288, 7980300.73152379, False), (114, 14010646.03470143, 7980301.29031292, False), (116, 14010646.02560016, 7980301.95395047, False), (118, 14010646.02884827, 7980302.4792008, False), (120, 14010646.05563757, 7980302.98577637, False), (122, 14010646.07065303, 7980303.63281794, False), (124, 14010646.10859754, 7980304.18153277, False), (126, 14010646.19690702, 7980304.74439579, False), (128, 14010646.25830146, 7980305.48747895, False), (130, 14010646.29164518, 7980306.0868999, False), (132, 14010646.32251538, 7980306.56782794, False), (134, 14010646.40899064, 7980307.2024742, False), (136, 14010646.45782188, 7980307.74167549, False), (138, 14010646.56088066, 7980308.34033946, False), (140, 14010646.64140467, 7980308.90896672, False), (142, 14010646.66771126, 7980309.43715092, False), (144, 14010646.69574201, 7980309.9000085, False), (146, 14010646.7223747, 7980310.4635039, False), (148, 14010646.76835587, 7980311.11061999, False), (150, 14010646.87922714, 7980311.82165002, False), (152, 14010646.95905467, 7980312.47733117, False), (154, 14010646.9689503, 7980313.05349317, False), (156, 14010646.95036258, 7980313.45238084, False), (158, 14010646.95411978, 7980313.77002118, False), (160, 14010646.95551447, 7980314.34966045, False), (162, 14010646.96154595, 7980314.90975592, False)]",114,"[(False, 58)]",0.0521275399999999
12,"[(4, 14010649.48393088, 7980309.48660951, False), (6, 14010649.41240403, 7980309.24640761, False), (8, 14010649.39274142, 7980308.87362021, False), (10, 14010649.4885335, 7980308.16840202, False), (12, 14010649.52523902, 7980307.69735165, False), (14, 14010649.50873073, 7980307.35367638, False), (16, 14010649.53827824, 7980306.92575055, False), (18, 14010649.55441328, 7980306.51724345, False), (20, 14010649.54678983, 7980306.1753967, False), (22, 14010649.57916632, 7980305.64324882, False), (24, 14010649.58195927, 7980305.17293786, False), (26, 14010649.5027798, 7980304.75759083, False), (28, 14010649.46842552, 7980304.35126418, False), (30, 14010649.43630297, 7980303.90782318, False), (32, 14010649.36075568, 7980303.48984202, False), (34, 14010649.31538506, 7980303.13453934, False), (36, 14010649.29563828, 7980302.75544776, False), (38, 14010649.26851676, 7980302.38764546, False), (40, 14010649.26224234, 7980302.0484458, False), (42, 14010649.2926827, 7980301.68748901, False), (44, 14010649.31058017, 7980301.33464818, False), (46, 14010649.31968469, 7980300.8524824, False), (48, 14010649.33324782, 7980300.37380095, False), (50, 14010649.32918855, 7980300.00753216, False), (52, 14010649.31698711, 7980299.62342711, False), (54, 14010649.342042, 7980299.26696628, False), (56, 14010649.36636426, 7980298.81644107, False), (58, 14010649.36658471, 7980298.50730063, False), (60, 14010649.36582301, 7980298.12678461, False), (62, 14010649.35502529, 7980297.76191757, False), (64, 14010649.30799099, 7980297.4380309, False), (66, 14010649.2769322, 7980297.17095865, False), (68, 14010649.2453494, 7980296.99158685, False), (70, 14010649.22458842, 7980296.85958706, False), (72, 14010649.20884403, 7980296.8218811, False), (74, 14010649.2055165, 7980296.8331803, False), (76, 14010649.22892159, 7980296.80133132, False), (78, 14010649.25224055, 7980296.80902376, False), (80, 14010649.27331787, 7980296.66582674, False), (82, 14010649.29219623, 7980296.44799608, False), (84, 14010649.33265917, 7980296.05934433, False), (86, 14010649.38325992, 7980295.68493052, False), (88, 14010649.42688318, 7980295.22316165, False), (90, 14010649.46645352, 7980294.71979657, False), (92, 14010649.5163171, 7980294.21474629, False), (94, 14010649.54856817, 7980293.67297011, False), (96, 14010649.57148197, 7980293.21018732, False), (98, 14010649.61690839, 7980292.71190392, False), (100, 14010649.68728927, 7980292.20154509, False), (102, 14010649.71670413, 7980291.82323912, False), (104, 14010649.77836816, 7980291.35280848, False), (106, 14010649.83100834, 7980290.89718545, False), (108, 14010649.85324816, 7980290.40220544, False), (110, 14010649.86173262, 7980289.87957433, False), (112, 14010649.87952027, 7980289.35877476, False), (114, 14010649.86219033, 7980288.89689643, False), (116, 14010649.85778758, 7980288.36899392, False), (118, 14010649.8895669, 7980287.84232149, False), (120, 14010649.92287358, 7980287.42631861, False), (122, 14010650.00177835, 7980286.84400737, False), (124, 14010650.06790595, 7980286.4078983, False), (126, 14010650.09643781, 7980285.99295171, False), (128, 14010650.14209742, 7980285.31899536, False), (130, 14010650.19578174, 7980284.66080793, False), (132, 14010650.0934939, 7980284.39175175, False), (134, 14010649.98911722, 7980283.76381762, False), (136, 14010649.93624399, 7980283.18029769, False), (138, 14010649.96142967, 7980282.5357622, False), (140, 14010649.92604027, 7980281.85375226, False), (142, 14010649.90244002, 7980281.23969179, False), (144, 14010649.90246869, 7980280.60975906, False), (146, 14010649.91307003, 7980279.97047574, False), (148, 14010649.92659334, 7980279.32708186, False), (150, 14010649.97213896, 7980278.79380697, False), (152, 14010649.96195282, 7980278.37485379, False), (154, 14010649.94283707, 7980277.81957813, False), (156, 14010649.95632748, 7980277.24934375, False), (158, 14010649.95271936, 7980276.59421535, False), (160, 14010649.93957916, 7980275.89087704, False), (162, 14010649.9791658, 7980275.04095056, False), (164, 14010649.987438, 7980274.23418636, False)]",160,"[(False, 81)]",0.0521275399999999
13,"[(4, 14010648.20480045, 7980284.06296926, False), (6, 14010648.2971797, 7980284.44081134, False), (8, 14010648.51101058, 7980285.02843371, False), (10, 14010648.66860372, 7980285.86228548, False), (12, 14010648.81964779, 7980286.59313405, False), (14, 14010648.93864971, 7980287.50386149, False), (16, 14010649.08137553, 7980287.99029918, False), (18, 14010649.20822903, 7980288.62622324, False), (20, 14010649.35132514, 7980289.37790952, False), (22, 14010649.50196776, 7980289.79308319, False), (24, 14010649.60984785, 7980290.46836672, False), (26, 14010649.72312026, 7980291.06777656, False), (28, 14010649.81268049, 7980291.68772951, False), (30, 14010649.89059002, 7980292.30418986, False), (32, 14010649.98752409, 7980292.94080881, False), (34, 14010650.02018606, 7980293.56803561, False), (36, 14010650.03687119, 7980294.09343457, False), (38, 14010650.05941986, 7980294.6756227, False), (40, 14010650.28298073, 7980294.26116847, False), (42, 14010650.58819044, 7980293.3233833, False), (44, 14010650.78906435, 7980293.01020446, False)]",40,"[(False, 21)]",0.05212754
