person_id,trajectory,duration_frames,shadow_segments,avg_shadow_proportion
3,"[(192, 14010650.50624917, 7980314.710284, False), (194, 14010650.56150573, 7980314.28401458, False), (196, 14010650.55515079, 7980314.01291924, False), (198, 14010650.60429104, 7980313.69869335, False), (200, 14010650.67556469, 7980313.31237907, False), (202, 14010650.73075961, 7980312.96599237, False), (204, 14010650.77639028, 7980312.74890072, False), (206, 14010650.81349548, 7980312.63069115, False), (208, 14010650.84006633, 7980312.56373384, False), (210, 14010650.85537506, 7980312.52447647, False), (212, 14010650.84424046, 7980312.54014679, False), (214, 14010650.8633037, 7980312.51203189, False), (216, 14010650.90978983, 7980312.46455823, False), (218, 14010650.98697508, 7980312.44743334, False), (220, 14010651.05195856, 7980312.44991499, False), (222, 14010651.09953872, 7980312.27907291, False), (224, 14010651.11731422, 7980312.00262665, False), (226, 14010651.142052, 7980311.61867482, False), (228, 14010651.15655515, 7980311.28522851, False), (230, 14010651.10104848, 7980310.89557817, False), (232, 14010651.05074264, 7980310.47611987, False), (234, 14010651.03146287, 7980309.92918542, False), (236, 14010650.94569878, 7980309.46289334, False), (238, 14010650.87478893, 7980308.94189733, False), (240, 14010650.8578068, 7980308.26816886, False), (242, 14010650.78327056, 7980307.80601928, False), (244, 14010650.6984684, 7980307.34827349, False), (246, 14010650.67160814, 7980306.84789455, False), (248, 14010650.63395229, 7980306.30755469, False), (250, 14010650.59104915, 7980305.78224989, False), (252, 14010650.55612606, 7980305.31359485, False), (254, 14010650.53716023, 7980304.77353188, False), (256, 14010650.52966779, 7980304.23553857, False), (258, 14010650.47364034, 7980303.6811154, False), (260, 14010650.4471693, 7980303.05357357, False), (262, 14010650.41148294, 7980302.52152027, False), (264, 14010650.33206699, 7980302.04423488, False), (266, 14010650.2623402, 7980301.48763607, False), (268, 14010650.19182699, 7980301.05996816, False), (270, 14010650.11573777, 7980300.54598015, False), (272, 14010650.05251228, 7980300.05988438, False), (274, 14010650.00427541, 7980299.59067424, False), (276, 14010649.93789442, 7980299.23587206, False), (278, 14010649.8656567, 7980298.70662974, False), (280, 14010649.75556373, 7980298.18312377, False), (282, 14010649.58436475, 7980297.60416266, False), (284, 14010649.48093568, 7980297.03573131, False), (286, 14010649.42422207, 7980296.47984222, False), (288, 14010649.30749818, 7980295.89987004, False), (290, 14010649.25794086, 7980295.16218508, False), (292, 14010649.2169355, 7980294.58208152, False), (294, 14010649.15123984, 7980293.94527039, False), (296, 14010649.1297869, 7980293.34669007, False), (298, 14010649.11679031, 7980292.73541818, False), (300, 14010649.05443013, 7980292.13526385, False), (302, 14010649.02845298, 7980291.51015642, False), (304, 14010649.06043562, 7980290.91684471, False), (306, 14010649.13159362, 7980290.226466, False), (308, 14010649.2835725, 7980289.7007863, False), (310, 14010649.4431829, 7980289.20609206, False), (312, 14010649.58521928, 7980288.81475454, False), (314, 14010649.7194058, 7980288.19116197, False), (316, 14010649.76742648, 7980287.42758142, False), (318, 14010649.81870725, 7980286.66392438, False), (320, 14010649.8489739, 7980285.99852316, False), (322, 14010649.94462805, 7980284.69393022, False), (324, 14010650.02205445, 7980283.60334479, False), (326, 14010650.24408948, 7980281.43099374, False), (328, 14010650.40467483, 7980279.73517889, False)]",136,"[(False, 69)]",0.12699832
6,"[(72, 14010652.93281315, 7980313.42608229, False), (74, 14010652.91073613, 7980313.18384707, False), (76, 14010652.90396227, 7980312.93243023, False), (78, 14010652.97158581, 7980312.7177702, False)]",6,"[(False, 4)]",0.1083584399999999
8,"[(82, 14010645.12293403, 7980302.81494575, True), (84, 14010645.12828709, 7980303.07198204, True), (86, 14010645.16261284, 7980303.5098255, True), (88, 14010645.20014408, 7980303.96897439, True), (90, 14010645.23761597, 7980304.4268558, True), (92, 14010645.27493219, 7980304.88330671, True), (94, 14010645.31206571, 7980305.33832932, True), (96, 14010645.31503185, 7980306.03921382, True), (98, 14010645.3465337, 7980306.4570107, True), (100, 14010645.38941238, 7980306.94823544, True), (102, 14010645.44177428, 7980307.34851682, True), (104, 14010645.44834207, 7980307.80869692, True), (106, 14010645.42118258, 7980308.0769675, True), (108, 14010645.40317955, 7980308.57683128, True), (110, 14010645.37017924, 7980309.1758794, True), (112, 14010645.33719456, 7980309.71454083, True), (114, 14010645.321741, 7980310.06880322, True), (116, 14010645.30251216, 7980310.54528301, True), (118, 14010645.276945, 7980311.14470128, True), (120, 14010645.28013909, 7980311.59515267, True), (122, 14010645.28604883, 7980312.11550054, True), (124, 14010645.28735809, 7980312.61080115, True), (126, 14010645.28659649, 7980313.05756966, True), (128, 14010645.32129524, 7980313.61144429, True), (130, 14010645.36839691, 7980313.98756518, True), (132, 14010645.36956518, 7980314.50921764, True)]",50,"[(True, 26)]",0.10835844
9,"[(2, 14010648.71080626, 7980303.97801124, False), (4, 14010649.01535153, 7980302.42687531, False), (6, 14010649.32627857, 7980300.84323518, False), (8, 14010649.49407235, 7980299.8115451, False), (10, 14010649.57761627, 7980299.03405507, False), (12, 14010649.5910404, 7980298.55980643, False), (14, 14010649.65721458, 7980297.89941588, False), (16, 14010649.63756587, 7980297.33883891, False), (18, 14010649.64897718, 7980296.47085069, False), (20, 14010649.5807525, 7980296.42185271, False), (22, 14010649.50429938, 7980296.37011202, False), (24, 14010649.44255755, 7980296.10395538, False), (26, 14010649.44965191, 7980295.42140622, False), (28, 14010649.40654334, 7980294.78720698, False), (30, 14010649.35651986, 7980294.42414741, False), (32, 14010649.30538378, 7980293.90154391, False), (34, 14010649.25373774, 7980293.27575508, False), (36, 14010649.2134461, 7980292.7155437, False), (38, 14010649.20287612, 7980292.22305552, False), (40, 14010649.20530568, 7980291.64126673, False), (42, 14010649.27585808, 7980290.86371955, False), (44, 14010649.284754, 7980290.31502279, False), (46, 14010649.2718553, 7980289.90272131, False), (48, 14010649.26409202, 7980289.30773738, False), (50, 14010649.24708343, 7980288.83539911, False), (52, 14010649.25374181, 7980288.46457705, False), (54, 14010649.33043515, 7980287.53674316, False), (56, 14010649.35216262, 7980287.01640615, False), (58, 14010649.30038464, 7980286.49977433, False), (60, 14010649.25861882, 7980285.88820793, False), (62, 14010649.21245594, 7980285.02996224, False), (64, 14010649.13523454, 7980284.30376689, False), (66, 14010649.07445491, 7980283.70216152, False), (68, 14010648.99161291, 7980282.92132138, False), (70, 14010648.88400956, 7980282.52262375, False), (72, 14010648.76470472, 7980282.13063404, False), (74, 14010648.68629113, 7980281.43897027, False), (76, 14010648.46813479, 7980280.82771345, False), (78, 14010648.27475399, 7980280.06939128, False), (80, 14010648.0509116, 7980279.327246, False), (82, 14010647.88788832, 7980278.92715392, False), (84, 14010647.74414306, 7980278.27771059, False), (86, 14010647.45184978, 7980277.58179742, False), (88, 14010647.23482694, 7980276.74674873, False), (90, 14010646.91386466, 7980276.17621589, False), (92, 14010646.56594659, 7980275.1614214, False), (94, 14010646.28402038, 7980274.0504195, False)]",92,"[(False, 47)]",0.1083584399999999
13,"[(234, 14010645.64743593, 7980272.3422955, False), (236, 14010645.71522918, 7980272.15808219, False), (238, 14010645.78490417, 7980271.96875562, False), (240, 14010645.83420954, 7980272.53192676, False), (242, 14010645.90627629, 7980273.07857342, False), (244, 14010645.94555032, 7980274.17502354, False), (246, 14010645.93564514, 7980275.18737428, False), (248, 14010645.91955926, 7980276.32324335, False), (250, 14010645.93624808, 7980277.14224488, False), (252, 14010645.94506081, 7980277.92729995, False), (254, 14010645.94915506, 7980278.6936496, False), (256, 14010645.99384536, 7980279.34562202, False), (258, 14010645.99578214, 7980280.00588399, False), (260, 14010645.99380932, 7980280.69889306, False), (262, 14010645.99742192, 7980281.24624273, False), (264, 14010645.96940735, 7980281.66111083, False), (266, 14010645.96262539, 7980282.08076383, False), (268, 14010645.96788274, 7980282.51184364, False), (270, 14010646.06377264, 7980282.17146111, False), (272, 14010646.05020834, 7980282.47081786, False), (274, 14010645.95400569, 7980283.35172521, False), (276, 14010645.93247912, 7980284.47047071, False), (278, 14010645.87857192, 7980285.75593987, False), (280, 14010645.860656, 7980286.60304635, False), (282, 14010645.84075502, 7980287.29744045, False), (284, 14010645.80761454, 7980287.78811064, False), (286, 14010645.78355791, 7980288.22071395, False), (288, 14010645.80120206, 7980288.92209174, False), (290, 14010645.84920928, 7980289.43143388, False), (292, 14010645.90262094, 7980289.9368854, False), (294, 14010645.9405887, 7980290.72956149, False), (296, 14010645.99521332, 7980291.36993726, False), (298, 14010646.02878968, 7980291.87429149, False), (300, 14010646.08276563, 7980292.54099268, False), (302, 14010646.1497021, 7980293.18741734, False), (304, 14010646.20692112, 7980293.7865982, False), (306, 14010646.26983153, 7980294.36620331, False), (308, 14010646.36634236, 7980295.0497057, False), (310, 14010646.47242375, 7980295.60171516, False), (312, 14010646.56617197, 7980296.06333936, False), (314, 14010646.69247452, 7980296.60979362, False), (316, 14010646.77867909, 7980297.20004618, False), (318, 14010646.8307359, 7980297.63827106, False), (320, 14010646.85219607, 7980298.18488711, False), (322, 14010646.87330502, 7980298.65389108, False), (324, 14010646.99958862, 7980299.2207154, False), (326, 14010647.17586854, 7980299.83629888, False), (328, 14010647.32737962, 7980300.43574327, False), (330, 14010647.4074991, 7980300.95077411, False), (332, 14010647.45232854, 7980301.41465303, False), (334, 14010647.49796102, 7980301.91924554, False), (336, 14010647.8343194, 7980300.01542457, False), (338, 14010648.15355948, 7980298.28817983, False), (340, 14010648.38368428, 7980297.2206072, False), (342, 14010648.48644498, 7980297.57044949, False), (344, 14010648.58965417, 7980297.94732871, False), (346, 14010648.6353025, 7980298.92059971, False), (348, 14010648.71835181, 7980299.60293869, False), (350, 14010648.81801024, 7980300.39199941, False), (352, 14010648.93034661, 7980301.07285939, False), (354, 14010649.10901851, 7980301.74756081, False), (356, 14010649.24770424, 7980302.21181829, False)]",122,"[(False, 62)]",0.12699832
14,"[(266, 14010644.77195491, 7980298.79402125, True), (268, 14010644.82376947, 7980299.50750325, True), (270, 14010644.87433336, 7980300.2037636, True), (272, 14010644.92458229, 7980300.81638992, True), (274, 14010644.97163732, 7980301.44048172, True), (276, 14010644.95601376, 7980302.32382272, True), (278, 14010644.93337361, 7980302.97863854, True), (280, 14010644.93218872, 7980303.47817755, True), (282, 14010644.91572181, 7980304.20167811, True), (284, 14010644.92439366, 7980304.88035198, True), (286, 14010644.96349396, 7980305.48750783, True), (288, 14010644.99596538, 7980306.29642913, True), (290, 14010645.06543249, 7980306.87777418, True), (292, 14010645.13111065, 7980307.34646753, True), (294, 14010645.15062774, 7980308.10292147, True), (296, 14010645.14334953, 7980308.71112129, True), (298, 14010645.12159915, 7980309.3406168, True), (300, 14010645.06763318, 7980310.13723245, True), (302, 14010645.05371906, 7980310.80376082, True), (304, 14010645.05112372, 7980311.44508708, True), (306, 14010645.03170641, 7980312.21108295, True), (308, 14010645.04444684, 7980312.92780212, True), (310, 14010645.07976384, 7980313.52225327, True), (312, 14010645.08368131, 7980314.28536567, True), (314, 14010645.11825865, 7980314.99915268, False)]",48,"[(True, 24), (False, 1)]",0.12699832
17,"[(46, 14010650.27390422, 7980314.80160212, False), (48, 14010650.34348462, 7980314.21259985, False), (50, 14010650.41753785, 7980313.7123978, False), (52, 14010650.55397274, 7980313.07774736, False), (54, 14010650.68826404, 7980312.4575745, False), (56, 14010650.79301537, 7980311.94533092, False), (58, 14010650.88392359, 7980311.35530167, False), (60, 14010650.98088109, 7980310.75164269, False), (62, 14010651.07569471, 7980310.2290023, False), (64, 14010651.14280981, 7980309.69788875, False), (66, 14010651.19673699, 7980309.16662612, False), (68, 14010651.2660885, 7980308.51590816, False), (70, 14010651.35853219, 7980307.8238196, False), (72, 14010651.40375341, 7980307.32285254, False), (74, 14010651.36716992, 7980306.79943047, False), (76, 14010651.43260641, 7980306.1983667, False), (78, 14010651.51000861, 7980305.67648828, False), (80, 14010651.5189865, 7980305.15028492, False), (82, 14010651.55134628, 7980304.61422999, False), (84, 14010651.54794355, 7980304.04949369, False), (86, 14010651.55982687, 7980303.49101843, False), (88, 14010651.59344536, 7980302.99563637, False), (90, 14010651.6466114, 7980302.52772977, False), (92, 14010651.73111523, 7980302.01762624, False), (94, 14010651.81321674, 7980301.44567978, False), (96, 14010651.8481886, 7980300.986697, False), (98, 14010651.89304595, 7980300.54575282, False), (100, 14010651.93757763, 7980300.08454692, False), (102, 14010651.96551727, 7980299.57301748, False), (104, 14010651.98442813, 7980298.93698708, False), (106, 14010652.00602361, 7980298.40680244, False), (108, 14010652.07220397, 7980297.71565827, False), (110, 14010652.17595474, 7980297.13241502, False), (112, 14010652.24033425, 7980296.70872999, False), (114, 14010652.32815157, 7980296.11636374, False), (116, 14010652.39369516, 7980295.67068754, False), (118, 14010652.46559714, 7980294.99403325, False)]",72,"[(False, 37)]",0.1083584399999999
19,"[(22, 14010651.38194368, 7980314.7600713, False), (24, 14010651.3237671, 7980314.19471342, False), (26, 14010651.26642634, 7980313.66270541, False), (28, 14010651.20003737, 7980313.19472305, False), (30, 14010651.15352156, 7980312.64439374, False), (32, 14010651.10030453, 7980312.13691724, False), (34, 14010651.05395018, 7980311.67268585, False), (36, 14010651.04526749, 7980311.10092138, False), (38, 14010651.02731384, 7980310.57213952, False), (40, 14010651.00396959, 7980310.08500911, False), (42, 14010650.9848804, 7980309.50770115, False), (44, 14010650.95163977, 7980308.94912774, False), (46, 14010650.84202096, 7980308.42859327, False), (48, 14010650.79309746, 7980307.85350807, False), (50, 14010650.73718902, 7980307.26693728, False), (52, 14010650.65625076, 7980306.80884855, False), (54, 14010650.61581497, 7980306.28214104, False), (56, 14010650.5696525, 7980305.71370929, False), (58, 14010650.47813546, 7980305.21056914, False), (60, 14010650.39862026, 7980304.66779856, False), (62, 14010650.2884938, 7980304.14859992, False), (64, 14010650.21143594, 7980303.6838461, False), (66, 14010650.1528044, 7980303.17816725, False), (68, 14010650.1451123, 7980302.6276806, False), (70, 14010650.13025057, 7980302.06686743, False), (72, 14010650.11323871, 7980301.56065559, False), (74, 14010650.05604247, 7980301.02529414, False), (76, 14010650.01134759, 7980300.63512434, False), (78, 14010650.00866758, 7980300.14207602, False), (80, 14010649.97933371, 7980299.44227915, False), (82, 14010649.89419257, 7980298.95077413, False), (84, 14010649.78244485, 7980298.56566221, False), (86, 14010649.6842393, 7980298.0897141, False), (88, 14010649.58500669, 7980297.4526365, False), (90, 14010649.52468272, 7980296.94605896, False), (92, 14010649.43912966, 7980296.35940157, False), (94, 14010649.34823519, 7980295.64144413, False), (96, 14010649.28609626, 7980295.17024527, False), (98, 14010649.23769428, 7980294.53536012, False), (100, 14010649.20393218, 7980294.00565333, False), (102, 14010649.150097, 7980293.28198125, False), (104, 14010649.18159659, 7980292.58509785, False), (106, 14010649.25465572, 7980291.78414333, False), (108, 14010649.26449978, 7980291.36996083, False), (110, 14010649.23907953, 7980291.02532996, False), (112, 14010649.17285734, 7980290.6422214, False), (114, 14010649.1034943, 7980290.23732662, False), (116, 14010648.99668684, 7980289.74683906, False), (118, 14010648.8869154, 7980289.22782486, False), (120, 14010648.79199432, 7980288.71463314, False), (122, 14010648.71724313, 7980288.08910581, False), (124, 14010648.65193078, 7980287.53777367, False), (126, 14010648.59028864, 7980287.16249075, False), (128, 14010648.5530151, 7980286.62535349, False), (130, 14010648.49543723, 7980285.93626258, False), (132, 14010648.44482875, 7980285.49735227, False), (134, 14010648.4043233, 7980284.74285342, False), (136, 14010648.34471208, 7980284.23829024, False), (138, 14010648.22760004, 7980283.78012017, False), (140, 14010648.2033774, 7980283.21519995, False), (142, 14010648.22697147, 7980282.58023557, False), (144, 14010648.23907754, 7980282.02237412, False), (146, 14010648.25283314, 7980281.34755799, False), (148, 14010648.28227071, 7980280.63217903, False), (150, 14010648.30476914, 7980280.05201507, False), (152, 14010648.32253666, 7980279.53305947, False), (154, 14010648.32413117, 7980279.19408165, False), (156, 14010648.32897364, 7980278.55424755, False), (158, 14010648.31205408, 7980278.29788269, False), (160, 14010648.31372048, 7980277.88290031, False), (162, 14010648.32595357, 7980277.36499833, False), (164, 14010648.29200774, 7980276.90312269, False), (166, 14010648.32293971, 7980276.4314022, False), (168, 14010648.36893071, 7980275.91144826, False), (170, 14010648.37821006, 7980275.05182027, False), (172, 14010648.4180907, 7980273.64208795, False), (174, 14010648.44617153, 7980272.63871582, False), (176, 14010648.40751927, 7980272.36326985, False), (178, 14010648.3385266, 7980272.41652335, False), (180, 14010648.26863441, 7980272.45587101, False), (182, 14010648.23817458, 7980272.26142817, False), (184, 14010648.24802579, 7980271.97429127, False), (186, 14010648.27053545, 7980271.3804995, False), (188, 14010648.2384532, 7980270.78437625, False), (190, 14010648.21880019, 7980270.29955383, False)]",168,"[(False, 85)]",0.1096741962352941
25,"[(56, 14010650.84513122, 7980277.47180645, False), (58, 14010650.75235354, 7980280.33441203, False), (60, 14010650.71266489, 7980281.55898418, False), (62, 14010650.69294856, 7980282.16732112, False), (64, 14010650.60759016, 7980282.715507, False), (66, 14010650.48556474, 7980283.21601555, False), (68, 14010650.30759315, 7980283.61722384, False), (70, 14010650.13695637, 7980284.20064697, False), (72, 14010649.93569171, 7980284.78785436, False), (74, 14010649.71263105, 7980285.33460064, False), (76, 14010649.47279266, 7980285.82542018, False), (78, 14010649.20379515, 7980286.23499568, False), (80, 14010648.90048082, 7980286.70284766, False), (82, 14010648.60536185, 7980287.21996365, False), (84, 14010648.29219889, 7980287.56539527, False), (86, 14010647.98376837, 7980288.09589755, False), (88, 14010647.71993365, 7980288.51246171, False), (90, 14010647.44305373, 7980288.92726311, False), (92, 14010647.20462774, 7980289.40236892, False), (94, 14010646.96618275, 7980289.97761896, False), (96, 14010646.77854286, 7980290.54371322, False), (98, 14010646.61144851, 7980291.38552676, False), (100, 14010646.49080482, 7980291.97734355, False), (102, 14010646.39199638, 7980292.61877112, False), (104, 14010646.30854683, 7980293.37290184, False), (106, 14010646.26554215, 7980294.02700319, False), (108, 14010646.2384207, 7980294.61329976, False), (110, 14010646.21455406, 7980295.15905946, False), (112, 14010646.19719695, 7980295.76835864, False), (114, 14010646.18903528, 7980296.47884982, False), (116, 14010646.18038022, 7980297.06406365, False), (118, 14010646.16630213, 7980297.63681556, False), (120, 14010646.14564119, 7980298.25576698, False), (122, 14010646.12272746, 7980298.88046939, False), (124, 14010646.11078555, 7980299.50044452, False), (126, 14010646.10804129, 7980300.0452073, False), (128, 14010646.07064042, 7980300.61356343, False), (130, 14010646.02131057, 7980301.13083945, False), (132, 14010645.96139398, 7980301.9093158, False), (134, 14010645.93220991, 7980302.61259039, False), (136, 14010645.9307608, 7980303.07189966, False), (138, 14010645.91867516, 7980303.4341357, False), (140, 14010645.91329777, 7980303.9904648, True), (142, 14010645.91590512, 7980304.54964156, True), (144, 14010645.9387249, 7980305.10315317, True), (146, 14010645.98634055, 7980305.76049784, True), (148, 14010646.01875964, 7980306.27588662, True), (150, 14010646.04374743, 7980306.77705485, True), (152, 14010646.05630572, 7980307.15777857, True), (154, 14010646.04070186, 7980307.74050342, True), (156, 14010646.03889961, 7980308.21286778, True), (158, 14010646.04595214, 7980308.69904719, True), (160, 14010646.05705678, 7980309.25727745, True), (162, 14010646.0736225, 7980309.77891629, True), (164, 14010646.10248724, 7980310.50244011, True), (166, 14010646.14120922, 7980311.14887339, False), (168, 14010646.1727276, 7980311.79413794, False), (170, 14010646.21692989, 7980312.56404411, False), (172, 14010646.26932425, 7980313.01993426, False), (174, 14010646.28142435, 7980313.61325899, False), (176, 14010646.35155968, 7980314.19278186, False), (178, 14010646.38966141, 7980314.70075521, False)]",122,"[(False, 42), (True, 13), (False, 7)]",0.1083584399999999
27,"[(424, 14010646.40055112, 7980305.19629278, False), (426, 14010646.46067323, 7980305.52671586, False), (428, 14010646.58805925, 7980306.01634244, False), (430, 14010646.75582988, 7980306.45868387, False), (432, 14010646.86701088, 7980306.66950635, False), (434, 14010647.00894089, 7980306.88129603, False), (436, 14010647.13621808, 7980307.41395873, False), (438, 14010647.21257463, 7980307.87711532, False), (440, 14010647.25954549, 7980308.15067257, False), (442, 14010647.35549427, 7980308.53538521, False), (444, 14010647.38990136, 7980309.04203222, False), (446, 14010647.44096018, 7980309.53764727, False), (448, 14010647.46358046, 7980310.1283013, False), (450, 14010647.42985999, 7980310.76821538, False), (452, 14010647.33590574, 7980311.18009145, False), (454, 14010647.19299261, 7980311.79391116, False), (456, 14010647.07289779, 7980312.4522959, False), (458, 14010646.99077557, 7980312.82638339, False), (460, 14010646.95057678, 7980313.42093461, False), (462, 14010646.85571429, 7980314.00702587, False), (464, 14010646.79090487, 7980314.45610424, False)]",40,"[(False, 21)]",0.12699832
