person_id,trajectory,duration_frames,shadow_segments,avg_shadow_proportion
0,"[(78, 14010646.10416846, 7980299.13908386, True), (80, 14010646.15448938, 7980299.62491537, False), (82, 14010646.25644668, 7980300.00885174, False), (84, 14010646.39173792, 7980300.67527561, False), (86, 14010646.54317237, 7980301.33959976, False), (88, 14010646.6408849, 7980301.9743537, False), (90, 14010646.74616816, 7980302.6588239, False), (92, 14010646.85308052, 7980303.3396142, False), (94, 14010646.93541108, 7980303.9240038, False), (96, 14010647.01746513, 7980304.58884253, False), (98, 14010647.10192921, 7980305.3129799, False), (100, 14010647.18940678, 7980305.99679497, False), (102, 14010647.27863401, 7980306.67150977, False), (104, 14010647.39412265, 7980307.23875402, False), (106, 14010647.4960571, 7980307.82150552, False), (108, 14010647.58952319, 7980308.52292509, False), (110, 14010647.70458704, 7980309.12554176, False), (112, 14010647.81897728, 7980309.65118039, False), (114, 14010647.93363761, 7980310.21259466, False), (116, 14010648.04150846, 7980310.74717437, False), (118, 14010648.1915882, 7980311.19491572, False), (120, 14010648.29938094, 7980311.93084254, False), (122, 14010648.44655094, 7980312.57607202, False), (124, 14010648.59902326, 7980313.22949024, False), (126, 14010648.72174262, 7980313.94052403, False), (128, 14010648.86827872, 7980314.51701629, False)]",50,"[(True, 1), (False, 25)]",0.14742003
1,"[(2, 14010647.37077813, 7980309.81835377, False), (4, 14010647.25943689, 7980310.34435861, False), (6, 14010647.11537138, 7980310.24595919, False), (8, 14010647.01664093, 7980310.09181779, False), (10, 14010646.99932674, 7980309.6301865, False), (12, 14010647.01388607, 7980309.06973659, False), (14, 14010647.08175668, 7980308.61485616, False), (16, 14010647.20316288, 7980308.05453407, False), (18, 14010647.29943991, 7980307.51325737, False), (20, 14010647.39916349, 7980306.95471396, False), (22, 14010647.44303883, 7980306.46342217, False), (24, 14010647.47561615, 7980305.88938027, False), (26, 14010647.47281432, 7980305.29683103, False), (28, 14010647.53316904, 7980303.88955622, False), (30, 14010647.54861712, 7980302.52304083, False), (32, 14010647.57136397, 7980301.53441242, False), (34, 14010647.40867732, 7980300.61770389, False), (36, 14010647.31857869, 7980299.74422715, False), (38, 14010647.40605013, 7980299.07820619, False), (40, 14010647.57609056, 7980298.49712443, False), (42, 14010647.7710656, 7980297.93416411, False), (44, 14010647.96477897, 7980297.36271447, False), (46, 14010648.1497139, 7980296.77765208, False), (48, 14010648.2137926, 7980296.76667278, False), (50, 14010648.29740503, 7980296.3134311, False)]",48,"[(False, 25)]",0.14742003
4,"[(306, 14010646.22081432, 7980298.91187898, True), (308, 14010646.21410037, 7980299.25628369, True), (310, 14010646.20739552, 7980299.6002215, True), (312, 14010646.20877417, 7980300.01708123, True), (314, 14010646.21197881, 7980300.43950441, True), (316, 14010646.22607539, 7980300.86514744, True), (318, 14010646.25066426, 7980301.34234926, True), (320, 14010646.26600274, 7980301.71268297, True), (322, 14010646.2721203, 7980302.07178799, True), (324, 14010646.27047246, 7980302.46980589, True), (326, 14010646.28155146, 7980302.94271306, True), (328, 14010646.27785775, 7980303.32314495, True), (330, 14010646.28217522, 7980303.70895893, True), (332, 14010646.35945762, 7980304.20232069, True), (334, 14010646.33783719, 7980304.56516839, True), (336, 14010646.28680329, 7980304.95556373, True), (338, 14010646.25951386, 7980305.42182374, True), (340, 14010646.26011156, 7980305.77219794, True), (342, 14010646.28097704, 7980306.17494048, True), (344, 14010646.30855375, 7980306.59595577, True), (346, 14010646.30624912, 7980307.05342465, True), (348, 14010646.3291036, 7980307.45080083, True), (350, 14010646.34096483, 7980307.78911066, True), (352, 14010646.35750127, 7980308.22532726, True), (354, 14010646.35495334, 7980308.59319196, True), (356, 14010646.35153688, 7980309.06172126, True), (358, 14010646.36535231, 7980309.4170176, True), (360, 14010646.35884957, 7980309.88815826, True), (362, 14010646.34639376, 7980310.30483696, True), (364, 14010646.32604221, 7980310.67505371, False), (366, 14010646.30686021, 7980311.10543582, False), (368, 14010646.27667163, 7980311.60205864, False), (370, 14010646.26462356, 7980312.19616329, False), (372, 14010646.30064067, 7980312.55507072, False), (374, 14010646.32259479, 7980313.08235129, False), (376, 14010646.35315357, 7980313.61454353, False), (378, 14010646.40742371, 7980314.08893147, False), (380, 14010646.42372546, 7980314.65425562, False)]",74,"[(True, 29), (False, 9)]",0.1594304099999999
5,"[(576, 14010650.41497234, 7980314.41792156, False), (578, 14010650.28888689, 7980313.86281371, False), (580, 14010650.09584807, 7980313.36457604, False), (582, 14010649.92219774, 7980312.80629191, False), (584, 14010649.84595581, 7980312.20937124, False), (586, 14010649.78403867, 7980311.56415126, False), (588, 14010649.70030796, 7980311.03719843, False), (590, 14010649.61803362, 7980310.51450747, False), (592, 14010649.56650366, 7980309.87605449, False), (594, 14010649.53074997, 7980309.27537294, False), (596, 14010649.52522978, 7980308.70044147, False), (598, 14010649.50788701, 7980308.23402362, False), (600, 14010649.51122376, 7980307.68543117, False), (602, 14010649.55281505, 7980307.09311848, False), (604, 14010649.56475257, 7980306.5342086, False), (606, 14010649.57491144, 7980305.94938666, False), (608, 14010649.59205296, 7980305.38261095, False), (610, 14010649.62144378, 7980304.81521317, False), (612, 14010649.65623699, 7980304.27641264, False), (614, 14010649.6923805, 7980303.78503801, False), (616, 14010649.70243774, 7980303.32393142, False), (618, 14010649.68566341, 7980302.67333092, False)]",42,"[(False, 22)]",0.18151346
7,"[(296, 14010650.80970856, 7980314.74101747, False), (298, 14010650.74173935, 7980314.30019311, False), (300, 14010650.67581726, 7980313.77319896, False), (302, 14010650.57903761, 7980313.38150876, False), (304, 14010650.58559787, 7980312.94344057, False), (306, 14010650.61042771, 7980312.44983777, False), (308, 14010650.55946968, 7980311.9918355, False), (310, 14010650.59105464, 7980311.48721136, False), (312, 14010650.65611581, 7980311.06781036, False), (314, 14010650.67548779, 7980310.53812371, False), (316, 14010650.68539546, 7980310.12864114, False), (318, 14010650.67442782, 7980309.65771682, False), (320, 14010650.66099584, 7980309.13877788, False), (322, 14010650.62552341, 7980308.70020282, False), (324, 14010650.62094876, 7980308.22045998, False), (326, 14010650.64198144, 7980307.78679167, False), (328, 14010650.60874312, 7980307.33784147, False), (330, 14010650.60415673, 7980306.79729263, False), (332, 14010650.59390695, 7980306.16886961, False), (334, 14010650.56823008, 7980305.59625446, False), (336, 14010650.53557724, 7980305.05917276, False), (338, 14010650.50094681, 7980304.5390812, False), (340, 14010650.46430041, 7980303.88334563, False), (342, 14010650.384373, 7980303.53382195, False), (344, 14010650.28522992, 7980303.33296523, False), (346, 14010650.21547826, 7980303.05077242, False), (348, 14010650.18079175, 7980302.6673169, False), (350, 14010650.14763613, 7980302.08504853, False)]",54,"[(False, 28)]",0.1594304099999999
8,"[(164, 14010647.85858654, 7980314.88859174, False), (166, 14010647.88058085, 7980314.35755877, False), (168, 14010647.84820176, 7980313.79622559, False), (170, 14010647.81821488, 7980313.25478934, False), (172, 14010647.81185662, 7980312.77431559, False), (174, 14010647.74555238, 7980312.22872057, False), (176, 14010647.6839903, 7980311.73566694, False), (178, 14010647.68814835, 7980311.16002382, False), (180, 14010647.68925786, 7980310.58172749, False), (182, 14010647.65353747, 7980310.06148042, False), (184, 14010647.66462428, 7980309.52523006, False), (186, 14010647.68890709, 7980309.06241801, False), (188, 14010647.65779203, 7980308.53614757, False), (190, 14010647.60983244, 7980308.1246288, False), (192, 14010647.57503102, 7980307.64268149, False), (194, 14010647.51842505, 7980307.17890256, False), (196, 14010647.47688033, 7980306.77213084, False), (198, 14010647.4598083, 7980306.20763084, False), (200, 14010647.47739353, 7980305.76253945, False), (202, 14010647.4979951, 7980305.32078613, False), (204, 14010647.49966052, 7980304.84657083, False), (206, 14010647.51635898, 7980304.36648894, False), (208, 14010647.48574677, 7980303.9074412, False), (210, 14010647.40950961, 7980303.37703479, False), (212, 14010647.3685816, 7980302.85386515, False), (214, 14010647.35616608, 7980302.43650284, False), (216, 14010647.29921349, 7980302.00003668, False), (218, 14010647.29721995, 7980301.51303487, False), (220, 14010647.272019, 7980301.04426148, False), (222, 14010647.22203365, 7980300.56465514, False), (224, 14010647.16419365, 7980300.13440143, False), (226, 14010647.15693365, 7980299.65550801, False), (228, 14010647.15242354, 7980299.24154989, False), (230, 14010647.10276024, 7980298.80137913, False), (232, 14010647.0401651, 7980298.34837069, False), (234, 14010646.97295016, 7980297.87977162, False), (236, 14010646.89315412, 7980297.38096598, False), (238, 14010646.80237624, 7980297.07358707, False), (240, 14010646.77574233, 7980296.64054729, False), (242, 14010646.75079878, 7980296.16568277, False), (244, 14010646.71628514, 7980295.73718428, False), (246, 14010646.68120204, 7980295.41731177, False), (248, 14010646.64370461, 7980294.97590425, False), (250, 14010646.61668478, 7980294.47516747, False), (252, 14010646.63687093, 7980292.8935868, False), (254, 14010646.65264542, 7980291.55201338, False), (256, 14010646.67302512, 7980290.90801057, False), (258, 14010646.63242955, 7980290.62068536, False), (260, 14010646.58221053, 7980290.37561424, False), (262, 14010646.5474148, 7980290.33498791, False), (264, 14010646.49422988, 7980290.32033523, False), (266, 14010646.44986706, 7980289.98932047, False), (268, 14010646.38762398, 7980289.89588175, False), (270, 14010646.339412, 7980289.51974994, False)]",106,"[(False, 54)]",0.1576510944444444
9,"[(166, 14010646.66049204, 7980314.57141576, False), (168, 14010646.61035593, 7980314.00108428, False), (170, 14010646.61349356, 7980313.27423357, False), (172, 14010646.63240759, 7980312.73024274, False), (174, 14010646.63595036, 7980312.21624677, False), (176, 14010646.59663598, 7980311.6199223, False), (178, 14010646.60714663, 7980311.13246607, False), (180, 14010646.61796016, 7980310.61479063, False), (182, 14010646.54739325, 7980310.08792644, False), (184, 14010646.54153178, 7980309.59420921, False), (186, 14010646.57223515, 7980309.09757353, False), (188, 14010646.63447923, 7980308.64829467, False), (190, 14010646.64470679, 7980308.05838357, False), (192, 14010646.64063393, 7980307.60819515, False), (194, 14010646.59486544, 7980307.08857568, False), (196, 14010646.54859508, 7980306.66617198, False), (198, 14010646.5378363, 7980306.05564127, True), (200, 14010646.52290486, 7980305.45456492, True), (202, 14010646.49436808, 7980305.0417519, True), (204, 14010646.51549064, 7980304.51950192, True), (206, 14010646.52587375, 7980304.1832866, True), (208, 14010646.52883176, 7980303.70932696, True), (210, 14010646.51960606, 7980303.22632651, True), (212, 14010646.45112346, 7980302.62650172, True), (214, 14010646.39107251, 7980302.14523051, True), (216, 14010646.32154708, 7980301.8045333, True), (218, 14010646.27711092, 7980301.28473669, True), (220, 14010646.23348216, 7980300.80455639, False), (222, 14010646.19114033, 7980300.45670654, True), (224, 14010646.16979665, 7980300.01533079, True), (226, 14010646.17889044, 7980299.53257526, True), (228, 14010646.17788149, 7980299.18225406, True), (230, 14010646.16885478, 7980298.89276194, True), (232, 14010646.12181067, 7980298.38617929, True), (234, 14010646.09793719, 7980297.87083579, True), (236, 14010646.07199229, 7980297.40394188, True), (238, 14010646.03248993, 7980296.94343577, True), (240, 14010645.97843548, 7980296.61296602, True), (242, 14010646.04220403, 7980293.40182214, True), (244, 14010646.10675015, 7980290.52738546, False), (246, 14010646.12042994, 7980289.14731269, False), (248, 14010646.10151514, 7980288.62535231, False), (250, 14010646.03471057, 7980288.47949625, False), (252, 14010645.99906924, 7980288.6992635, False), (254, 14010645.99772724, 7980289.02662918, False), (256, 14010645.97737726, 7980289.06261115, False), (258, 14010645.94110727, 7980289.02808223, True), (260, 14010645.91707038, 7980288.87818735, True), (262, 14010645.89095907, 7980288.89350286, True), (264, 14010645.83595392, 7980288.50237266, True), (266, 14010645.79290955, 7980288.06401614, True), (268, 14010645.72941756, 7980287.9392964, True), (270, 14010645.64925244, 7980287.72992618, True), (272, 14010645.58162384, 7980287.37311344, True)]",106,"[(False, 16), (True, 11), (False, 1), (True, 11), (False, 7), (True, 8)]",0.1578735088888889
10,"[(2, 14010646.61733632, 7980304.09354597, True), (4, 14010646.5865512, 7980304.1246547, True), (6, 14010646.54557188, 7980304.65194904, True), (8, 14010646.49307768, 7980305.10804434, True), (10, 14010646.43616356, 7980305.56091669, True), (12, 14010646.4013707, 7980305.86959744, True), (14, 14010646.34289015, 7980306.37019683, True), (16, 14010646.28727584, 7980306.81909038, False), (18, 14010646.21392815, 7980307.27164833, True), (20, 14010646.15335869, 7980307.69637639, True), (22, 14010646.10161214, 7980308.00686739, True), (24, 14010646.09945951, 7980308.47298162, True), (26, 14010646.11643597, 7980308.86056608, True), (28, 14010646.15096942, 7980309.44413662, True), (30, 14010646.1967576, 7980309.8742693, True), (32, 14010646.21543204, 7980310.334565, False), (34, 14010646.25962419, 7980310.93721924, False), (36, 14010646.30891869, 7980311.44480196, False), (38, 14010646.33811541, 7980311.92922335, False), (40, 14010646.38930055, 7980312.23937577, False), (42, 14010646.41158183, 7980312.78651408, False), (44, 14010646.44578444, 7980313.31999205, False), (46, 14010646.47460004, 7980313.72971761, False), (48, 14010646.49679116, 7980314.30279194, False), (50, 14010646.55110704, 7980314.71001692, False)]",48,"[(True, 7), (False, 1), (True, 7), (False, 10)]",0.14742003
19,"[(24, 14010648.27969912, 7980306.36928848, False), (26, 14010648.34972723, 7980306.5461363, False), (28, 14010648.43908181, 7980306.99129696, False), (30, 14010648.48039345, 7980307.53230082, False), (32, 14010648.46578228, 7980308.3104137, False), (34, 14010648.48449715, 7980309.04419819, False), (36, 14010648.5014272, 7980309.78996268, False), (38, 14010648.47888243, 7980310.62329575, False), (40, 14010648.50351088, 7980311.25036629, False), (42, 14010648.53820866, 7980311.88238433, False), (44, 14010648.52528374, 7980312.64351941, False), (46, 14010648.5655864, 7980313.33721493, False), (48, 14010648.64570027, 7980314.00567865, False), (50, 14010648.65743818, 7980314.80825228, False)]",26,"[(False, 14)]",0.1474200299999999
21,"[(42, 14010650.99448167, 7980314.99155138, False), (44, 14010651.07063009, 7980314.41124997, False), (46, 14010651.11712295, 7980313.95306555, False), (48, 14010651.15765948, 7980313.34726284, False), (50, 14010651.17854615, 7980312.74553215, False), (52, 14010651.17606, 7980312.25991938, False), (54, 14010651.19852531, 7980311.62974319, False), (56, 14010651.16781494, 7980310.99569978, False), (58, 14010651.11002761, 7980310.5212322, False), (60, 14010651.07759082, 7980309.95345218, False), (62, 14010651.05409789, 7980309.36472119, False), (64, 14010651.01862545, 7980308.90774353, False), (66, 14010651.00779747, 7980308.38499445, False), (68, 14010650.9853143, 7980307.81598339, False), (70, 14010650.9591116, 7980307.33251475, False), (72, 14010650.96146171, 7980306.78199025, False), (74, 14010650.94188008, 7980306.22646529, False), (76, 14010650.96826834, 7980305.6208714, False), (78, 14010651.02553707, 7980304.8750395, False), (80, 14010651.3615053, 7980303.10520394, False), (82, 14010651.76859901, 7980301.2435162, False), (84, 14010651.99020984, 7980299.91523747, False), (86, 14010652.16631851, 7980298.73621854, False), (88, 14010652.33449897, 7980297.34919703, False)]",46,"[(False, 24)]",0.14742003
