person_id,trajectory,duration_frames,shadow_segments,avg_shadow_proportion
0,"[(460, 14010646.19865275, 7980278.06565377, False), (462, 14010646.21769466, 7980277.57433048, False), (464, 14010646.15137405, 7980277.90563297, False), (466, 14010646.09143949, 7980278.5567208, False), (468, 14010646.06249941, 7980279.66184367, False), (470, 14010646.03296272, 7980280.69048199, False), (472, 14010646.0030143, 7980281.64026935, True), (474, 14010646.01244016, 7980281.96392754, True), (476, 14010646.01052649, 7980282.26423258, True), (478, 14010645.98959465, 7980282.87828541, True), (480, 14010645.97788042, 7980284.09458229, True), (482, 14010645.97465532, 7980284.5669814, True), (484, 14010645.92211175, 7980285.11512076, True), (486, 14010645.89938179, 7980285.26232703, True), (488, 14010645.82741568, 7980286.06350129, True), (490, 14010645.73243248, 7980287.19807462, True), (492, 14010645.6304184, 7980288.4524731, True), (494, 14010645.52867954, 7980289.72006266, True), (496, 14010645.47115312, 7980290.41549878, True), (498, 14010645.43829255, 7980289.70350725, True), (500, 14010645.41386522, 7980288.3856598, True), (502, 14010645.4050912, 7980287.40587236, True), (504, 14010645.38189529, 7980287.36870905, True), (506, 14010645.37501506, 7980288.59301773, True), (508, 14010645.36661425, 7980289.52066473, True), (510, 14010645.36816365, 7980290.29992272, True), (512, 14010645.37079229, 7980291.05348592, True), (514, 14010645.37567858, 7980291.67712287, True), (516, 14010645.40289197, 7980292.43978095, True), (518, 14010645.45497593, 7980293.18176119, True), (520, 14010645.50176762, 7980293.87203399, True), (522, 14010645.53940494, 7980294.5975111, True), (524, 14010645.58951259, 7980295.18708004, True), (526, 14010645.61044354, 7980295.88770245, True), (528, 14010645.617036, 7980296.62388193, True), (530, 14010645.63924019, 7980297.16693999, True), (532, 14010645.63214841, 7980297.89873269, True), (534, 14010645.61183938, 7980298.44497976, True), (536, 14010645.60506686, 7980299.03155015, True), (538, 14010645.57940328, 7980299.71522268, True), (540, 14010645.5380884, 7980300.35589939, True), (542, 14010645.5109064, 7980301.02514356, True), (544, 14010645.48466552, 7980301.62616374, True), (546, 14010645.47291718, 7980302.33513886, True), (548, 14010645.49136786, 7980303.00022191, True), (550, 14010645.52363626, 7980303.57721835, True), (552, 14010645.5547669, 7980304.34182532, True), (554, 14010645.5944557, 7980304.93948664, True), (556, 14010645.64445968, 7980305.59253651, True), (558, 14010645.67900271, 7980306.37267594, True), (560, 14010645.69428321, 7980306.93510524, True), (562, 14010645.70836881, 7980307.62984904, True), (564, 14010645.7002649, 7980308.22508604, True), (566, 14010645.64846223, 7980308.9116938, False), (568, 14010645.55604808, 7980309.66101113, False), (570, 14010645.45199892, 7980310.43559079, False), (572, 14010645.34054731, 7980311.26353835, True), (574, 14010645.2457276, 7980311.89674689, True), (576, 14010645.18471445, 7980312.59819768, True), (578, 14010645.11987464, 7980313.26390308, True), (580, 14010645.09904327, 7980313.90443508, True), (582, 14010645.11600548, 7980314.71571174, True)]",122,"[(False, 6), (True, 47), (False, 3), (True, 6)]",0.1896354019354838
3,"[(2, 14010651.72362034, 7980314.07259354, False), (4, 14010651.66916537, 7980313.57612328, False), (6, 14010651.59745989, 7980313.12042685, False), (8, 14010651.48739877, 7980312.73198201, False), (10, 14010651.41641166, 7980312.20224442, False), (12, 14010651.3829468, 7980311.58654698, False), (14, 14010651.31480145, 7980311.09662854, False), (16, 14010651.29356063, 7980310.56972349, False), (18, 14010651.24886706, 7980309.98752415, False), (20, 14010651.19646155, 7980309.46519224, False), (22, 14010651.13241874, 7980309.02283759, False), (24, 14010651.08747859, 7980308.4038866, False), (26, 14010651.06134869, 7980307.79255029, False), (28, 14010650.95022582, 7980307.36807208, False), (30, 14010650.85665127, 7980306.92086989, False), (32, 14010650.79024391, 7980306.54078185, False), (34, 14010650.75415544, 7980306.15221982, False), (36, 14010650.72530785, 7980305.68983137, False), (38, 14010650.75256118, 7980305.1884306, False), (40, 14010650.80930665, 7980304.71436465, False), (42, 14010650.85979097, 7980304.22750972, False), (44, 14010650.88028138, 7980303.80565907, False), (46, 14010650.93716691, 7980303.29401954, False), (48, 14010650.94409569, 7980302.81612834, False), (50, 14010650.91708296, 7980302.33694249, False), (52, 14010650.88145076, 7980301.91504211, False), (54, 14010650.86666704, 7980301.47161753, False), (56, 14010650.8640611, 7980301.00273281, False), (58, 14010650.91142194, 7980300.4243923, False), (60, 14010650.94183282, 7980299.94839189, False), (62, 14010650.92793684, 7980299.55312062, False), (64, 14010650.9018878, 7980299.1976786, False), (66, 14010650.92968382, 7980298.76369481, False), (68, 14010651.0053935, 7980298.30246209, False), (70, 14010651.05230041, 7980297.75131306, False), (72, 14010651.12713904, 7980297.12199047, False), (74, 14010651.16999232, 7980296.65881264, False), (76, 14010651.17045157, 7980296.14287875, False), (78, 14010651.17890275, 7980295.71920107, False), (80, 14010651.22217976, 7980295.27123978, False), (82, 14010651.23994936, 7980294.93560224, False), (84, 14010651.24990129, 7980294.5499106, False), (86, 14010651.3612625, 7980293.62202881, False), (88, 14010651.40468226, 7980293.13700812, False), (90, 14010651.37085006, 7980292.71460609, False), (92, 14010651.32549918, 7980292.33774684, False), (94, 14010651.28745179, 7980291.85254926, False), (96, 14010651.24377329, 7980291.52667183, False), (98, 14010651.2112054, 7980291.04211182, False), (100, 14010651.18395263, 7980290.72266243, False), (102, 14010651.16491443, 7980290.3627657, False), (104, 14010651.14884409, 7980289.96941626, False), (106, 14010651.15831234, 7980289.31956356, False), (108, 14010651.17263512, 7980288.66710651, False), (110, 14010651.14153777, 7980288.08854203, False), (112, 14010651.08726182, 7980287.54498664, False), (114, 14010651.03118252, 7980287.17392469, False), (116, 14010650.98309694, 7980286.73123955, False), (118, 14010650.91995135, 7980286.35567494, False), (120, 14010650.88890972, 7980285.75346561, False), (122, 14010650.90159348, 7980285.07772611, False), (124, 14010650.85752245, 7980284.74131433, False), (126, 14010650.76576848, 7980284.19523758, False), (128, 14010650.67605713, 7980283.74225196, False), (130, 14010650.60584403, 7980283.36143657, False), (132, 14010650.56620905, 7980282.86228967, False), (134, 14010650.49934751, 7980282.5844215, False), (136, 14010650.50775369, 7980282.02762871, False), (138, 14010650.51085073, 7980281.61954933, False), (140, 14010650.48017352, 7980281.04347645, False), (142, 14010650.4573768, 7980280.62784746, False), (144, 14010650.56787126, 7980279.30441829, False), (146, 14010650.47625397, 7980279.10859733, False), (148, 14010650.40521775, 7980278.68422048, False), (150, 14010650.326515, 7980278.24730925, False), (152, 14010650.24791904, 7980277.79559409, False), (154, 14010650.17175364, 7980277.33354569, False), (156, 14010650.09787738, 7980276.86612362, False), (158, 14010650.06591335, 7980276.24017023, False), (160, 14010649.96877047, 7980276.28917926, False), (162, 14010649.88345623, 7980276.05873489, False), (164, 14010649.88619866, 7980275.1008251, False), (166, 14010649.73270417, 7980274.82414187, False), (168, 14010649.484983, 7980274.87310836, False), (170, 14010649.18533058, 7980274.2917031, False), (172, 14010648.98149709, 7980273.8559181, False)]",170,"[(False, 86)]",0.1755064599999999
8,"[(6, 14010645.61355916, 7980304.45333542, True), (8, 14010645.61599944, 7980303.93171631, True), (10, 14010645.61520612, 7980303.1962641, True), (12, 14010645.58605307, 7980302.69806228, True), (14, 14010645.58058698, 7980302.07739329, True), (16, 14010645.55364873, 7980301.56026883, True), (18, 14010645.50581116, 7980301.06620505, True), (20, 14010645.48216483, 7980300.54625518, True), (22, 14010645.46442647, 7980300.15568981, True), (24, 14010645.47106243, 7980299.5527586, True), (26, 14010645.49228523, 7980299.00456839, True), (28, 14010645.52099506, 7980298.41997508, True), (30, 14010645.54893064, 7980297.86561892, True), (32, 14010645.54369169, 7980297.48123838, True), (34, 14010645.51563146, 7980297.02369275, True), (36, 14010645.45418992, 7980296.47784733, True), (38, 14010645.35129258, 7980295.91664068, True), (40, 14010645.24352723, 7980295.35706789, True), (42, 14010645.17306487, 7980294.91302989, True), (44, 14010645.10877123, 7980294.50120595, True), (46, 14010645.0902793, 7980293.89942386, True), (48, 14010645.10088723, 7980293.36774944, True), (50, 14010645.09155992, 7980292.91986323, True), (52, 14010645.03888254, 7980292.55439938, True), (54, 14010644.9823054, 7980292.05676712, True), (56, 14010644.9650644, 7980291.7152755, True), (58, 14010644.84752204, 7980291.66141982, True), (60, 14010644.6988775, 7980291.56713482, True), (62, 14010644.58906472, 7980291.01747141, True), (64, 14010644.5295451, 7980290.36588784, True), (66, 14010644.47558522, 7980289.86406628, True), (68, 14010644.42026795, 7980289.2426119, True), (70, 14010644.36016478, 7980288.65669874, True), (72, 14010644.34302814, 7980288.15213948, True), (74, 14010644.34505363, 7980287.78985382, True), (76, 14010644.36817197, 7980287.61827286, True), (78, 14010644.38286702, 7980287.15581457, True), (80, 14010644.39024588, 7980286.64298986, True), (82, 14010644.40998541, 7980286.13445521, True), (84, 14010644.38540197, 7980285.55458845, True)]",78,"[(True, 40)]",0.17550646
9,"[(6, 14010646.37667993, 7980304.4128546, True), (8, 14010646.33786508, 7980304.07469793, True), (10, 14010646.3095511, 7980303.25245238, True), (12, 14010646.28918576, 7980302.67604238, True), (14, 14010646.28163681, 7980302.00754028, True), (16, 14010646.27335295, 7980301.48581203, True), (18, 14010646.24623692, 7980301.1058335, True), (20, 14010646.24414439, 7980300.75748004, True), (22, 14010646.2652241, 7980300.4121564, True), (24, 14010646.30292925, 7980299.63893596, True), (26, 14010646.28931975, 7980298.93630231, True), (28, 14010646.27110099, 7980298.30511624, True), (30, 14010646.2489359, 7980297.76374554, True), (32, 14010646.22943962, 7980297.39461294, True), (34, 14010646.14983472, 7980296.87443509, True), (36, 14010646.05623272, 7980296.19528061, True), (38, 14010645.96678234, 7980295.51160678, True), (40, 14010645.86051606, 7980294.9573805, True), (42, 14010645.78072776, 7980294.58560074, True), (44, 14010645.72103929, 7980294.12921902, True), (46, 14010645.66175853, 7980293.42281112, True), (48, 14010645.60875012, 7980292.67750956, True), (50, 14010645.56017352, 7980292.19822433, True), (52, 14010645.48117534, 7980291.90057628, True), (54, 14010645.39500634, 7980291.39393178, True), (56, 14010645.31979488, 7980290.7742345, True), (58, 14010645.26213429, 7980290.28174956, True), (60, 14010645.21238463, 7980289.85856766, True), (62, 14010645.16486058, 7980289.46294414, True), (64, 14010645.11705959, 7980289.07259436, True), (66, 14010645.0488579, 7980288.556273, True)]",60,"[(True, 31)]",0.17550646
11,"[(10, 14010649.22389262, 7980286.25643987, False), (12, 14010649.16308042, 7980286.76727236, False), (14, 14010649.19568669, 7980287.24791658, False), (16, 14010649.07488943, 7980287.92879864, False), (18, 14010648.9473716, 7980288.2598491, False), (20, 14010648.90592899, 7980288.73227059, False), (22, 14010648.7255072, 7980288.98031597, False), (24, 14010648.52446941, 7980289.31768817, False), (26, 14010648.31429095, 7980289.80721811, False), (28, 14010648.14701313, 7980290.29746833, False), (30, 14010648.01862982, 7980290.78922765, False), (32, 14010647.88207849, 7980291.22874373, False), (34, 14010647.71853668, 7980291.7083515, False), (36, 14010647.57106524, 7980292.23576253, False), (38, 14010647.41461393, 7980292.84010158, False), (40, 14010647.27024728, 7980293.47678188, False), (42, 14010647.12957926, 7980294.00718519, False), (44, 14010646.91777705, 7980294.3748767, False), (46, 14010646.70817272, 7980294.7944461, False), (48, 14010646.51589513, 7980295.33214686, False), (50, 14010646.29908433, 7980295.70719859, True), (52, 14010646.08221982, 7980296.08293049, True), (54, 14010645.90715223, 7980296.50382014, True), (56, 14010645.77170323, 7980296.601396, True), (58, 14010645.62163711, 7980297.21919623, True), (60, 14010645.50058644, 7980297.84014159, True), (62, 14010645.40353449, 7980298.4942189, True), (64, 14010645.31956394, 7980299.0734177, True), (66, 14010645.26657959, 7980299.50811028, True), (68, 14010645.26166376, 7980300.13413835, True), (70, 14010645.25073424, 7980300.59398626, True), (72, 14010645.23713978, 7980301.124277, True), (74, 14010645.24946748, 7980301.75651551, True), (76, 14010645.23912668, 7980302.18883812, True), (78, 14010645.22617741, 7980302.80165631, True), (80, 14010645.22742902, 7980303.36488206, True), (82, 14010645.21660174, 7980303.86495908, True), (84, 14010645.2181209, 7980304.57800215, True), (86, 14010645.23721059, 7980305.29287825, True), (88, 14010645.24443813, 7980305.77606129, True), (90, 14010645.24974369, 7980306.41458843, True), (92, 14010645.26940693, 7980306.95988803, True), (94, 14010645.26391602, 7980307.56791166, True), (96, 14010645.22883989, 7980308.05399729, True), (98, 14010645.19960242, 7980308.77801465, False), (100, 14010645.19729338, 7980309.31515134, False), (102, 14010645.18915222, 7980310.10079129, False), (104, 14010645.18986083, 7980310.85230869, True), (106, 14010645.21771749, 7980311.47551684, True), (108, 14010645.26854062, 7980312.30931048, True), (110, 14010645.31841004, 7980313.07729089, True), (112, 14010645.36462441, 7980313.73310066, True), (114, 14010645.38210941, 7980314.31718489, True)]",104,"[(False, 20), (True, 24), (False, 3), (True, 6)]",0.1755064599999999
12,"[(358, 14010645.93546847, 7980292.77199206, True), (360, 14010645.9052723, 7980292.98758181, True), (362, 14010645.88916777, 7980293.68756118, True), (364, 14010645.90789868, 7980294.06633406, True), (366, 14010645.89464544, 7980294.56819996, True), (368, 14010645.92105939, 7980295.1679595, True), (370, 14010645.95531404, 7980295.70468747, True), (372, 14010645.97386547, 7980296.02520957, True), (374, 14010646.01591376, 7980296.35977743, True), (376, 14010646.0443021, 7980296.68241348, True), (378, 14010646.04895618, 7980297.05445569, True), (380, 14010646.07789172, 7980297.48743734, True), (382, 14010646.09994122, 7980297.84813736, True), (384, 14010646.09506243, 7980298.33709589, True), (386, 14010646.08573018, 7980298.75548462, True), (388, 14010646.1059143, 7980299.0357856, True), (390, 14010646.11846949, 7980299.4112246, True), (392, 14010646.16480275, 7980299.93353483, True), (394, 14010646.1971895, 7980300.41879548, True), (396, 14010646.23326455, 7980300.98977375, True), (398, 14010646.2808351, 7980301.43290008, True), (400, 14010646.33231004, 7980301.80313127, True), (402, 14010646.38359787, 7980302.13955665, True), (404, 14010646.40796743, 7980302.3872416, True), (406, 14010646.41395874, 7980302.78662517, True), (408, 14010646.43570851, 7980303.22868253, True), (410, 14010646.43493989, 7980303.68713672, True), (412, 14010646.43674501, 7980304.10474456, True), (414, 14010646.47149463, 7980304.47817992, True), (416, 14010646.46999766, 7980304.85828777, True), (418, 14010646.45893001, 7980305.24433536, True), (420, 14010646.46229788, 7980305.64116301, True), (422, 14010646.44684404, 7980306.11877356, True), (424, 14010646.45095836, 7980306.43091703, True), (426, 14010646.46795537, 7980306.79915806, True), (428, 14010646.48434833, 7980307.31796855, True), (430, 14010646.48699663, 7980307.68708616, True), (432, 14010646.4629288, 7980308.07706909, True), (434, 14010646.44893589, 7980308.57459324, True), (436, 14010646.45364229, 7980309.00219653, True), (438, 14010646.46820582, 7980309.43472026, False), (440, 14010646.53151964, 7980309.79245407, False), (442, 14010646.55690198, 7980310.26028402, False), (444, 14010646.57098512, 7980310.79407196, False), (446, 14010646.60648921, 7980311.24192066, False), (448, 14010646.62969758, 7980311.78022248, False), (450, 14010646.64020502, 7980312.19688581, False), (452, 14010646.67560405, 7980312.63852904, False), (454, 14010646.64126494, 7980313.11085219, False), (456, 14010646.63916906, 7980313.45590222, False), (458, 14010646.68040835, 7980313.93937967, False), (460, 14010646.66875081, 7980314.40671941, False), (462, 14010646.6425191, 7980314.78051316, False)]",104,"[(True, 40), (False, 13)]",0.18810142
14,"[(12, 14010650.74730755, 7980311.95341543, False), (14, 14010650.68773814, 7980311.38581127, False), (16, 14010650.6294113, 7980311.00148604, False), (18, 14010650.55765028, 7980310.47373442, False), (20, 14010650.52379684, 7980309.85812654, False), (22, 14010650.51337174, 7980309.32920657, False), (24, 14010650.45682805, 7980308.80871847, False), (26, 14010650.38557496, 7980308.31970117, False), (28, 14010650.28457003, 7980307.84388075, False), (30, 14010650.22196821, 7980307.32976413, False), (32, 14010650.16074538, 7980306.84116375, False), (34, 14010650.11354547, 7980306.32549886, False), (36, 14010650.0858112, 7980305.79460356, False), (38, 14010650.06301845, 7980305.28603592, False), (40, 14010650.03778201, 7980304.82200718, False), (42, 14010650.02705601, 7980304.33462942, False), (44, 14010650.02221512, 7980303.8176676, False), (46, 14010649.96430671, 7980303.31971455, False), (48, 14010649.92361453, 7980302.81447839, False), (50, 14010649.84049429, 7980302.22911249, False), (52, 14010649.80642851, 7980301.73392995, False), (54, 14010649.80581375, 7980301.34861834, False), (56, 14010649.86799241, 7980300.93327447, False), (58, 14010649.93476398, 7980300.5902633, False), (60, 14010650.05132123, 7980300.13064685, False), (62, 14010650.15681556, 7980299.69872365, False), (64, 14010650.1998895, 7980299.35597267, False), (66, 14010650.23734865, 7980298.93019081, False), (68, 14010650.27439212, 7980298.52422864, False), (70, 14010650.33022831, 7980297.9815045, False), (72, 14010650.3914743, 7980297.52079216, False), (74, 14010650.43801159, 7980296.98898915, False), (76, 14010650.46739476, 7980296.39414514, False), (78, 14010650.46185511, 7980295.90627719, False), (80, 14010650.44176819, 7980295.46684756, False), (82, 14010650.42926596, 7980295.05325987, False), (84, 14010650.37829739, 7980294.57187241, False), (86, 14010650.35480042, 7980294.1116308, False), (88, 14010650.34713977, 7980293.65569632, False), (90, 14010650.34967328, 7980293.08886715, False), (92, 14010650.32487604, 7980292.6342128, False), (94, 14010650.35239264, 7980292.10781753, False), (96, 14010650.37458098, 7980291.71888687, False), (98, 14010650.4109335, 7980291.18129721, False), (100, 14010650.42066897, 7980290.74979973, False), (102, 14010650.47889134, 7980290.08576786, False), (104, 14010650.52827953, 7980289.49989363, False), (106, 14010650.53654926, 7980289.16967176, False), (108, 14010650.49458196, 7980288.62800718, False), (110, 14010650.43616586, 7980288.24894828, False), (112, 14010650.396345, 7980287.69660678, False), (114, 14010650.35069178, 7980287.16003721, False), (116, 14010650.28449167, 7980286.75125981, False), (118, 14010650.22997403, 7980286.12914706, False), (120, 14010650.16382112, 7980285.51166712, False), (122, 14010650.08788091, 7980285.0543318, False), (124, 14010650.05754768, 7980284.4322165, False), (126, 14010650.07540558, 7980283.92954651, False), (128, 14010650.12767472, 7980283.51130032, False), (130, 14010650.25513841, 7980283.06473705, False), (132, 14010650.29274887, 7980282.35408398, False), (134, 14010650.222195, 7980281.95230837, False), (136, 14010650.1581038, 7980281.43639803, False), (138, 14010650.08315449, 7980281.18472455, False), (140, 14010649.97877423, 7980280.80620172, False), (142, 14010649.87855211, 7980280.37562178, False), (144, 14010649.8016025, 7980279.75214454, False), (146, 14010649.73104561, 7980279.43135893, False), (148, 14010649.63081975, 7980278.99775598, False), (150, 14010649.54820276, 7980278.5586163, False), (152, 14010649.42233706, 7980278.21811272, False), (154, 14010649.32736638, 7980277.8150315, False), (156, 14010649.23121817, 7980277.33543458, False), (158, 14010649.16770087, 7980276.66726328, False)]",146,"[(False, 74)]",0.1755064599999999
15,"[(30, 14010651.56390119, 7980307.56778392, False), (32, 14010651.4875699, 7980308.06419294, False), (34, 14010651.45893514, 7980308.39286796, False), (36, 14010651.45514949, 7980308.67399589, False), (38, 14010651.40967228, 7980309.08759591, False), (40, 14010651.34545407, 7980309.45902914, False), (42, 14010651.25719059, 7980309.84906822, False), (44, 14010651.22280188, 7980310.22789268, False), (46, 14010651.20393221, 7980310.63998813, False), (48, 14010651.19043114, 7980310.99622656, False), (50, 14010651.21418003, 7980311.32099768, False), (52, 14010651.22666614, 7980311.73947499, False), (54, 14010651.25225633, 7980312.15537074, False), (56, 14010651.3401204, 7980312.55234933, False), (58, 14010651.40193977, 7980312.95682376, False), (60, 14010651.43945403, 7980313.39151024, False), (62, 14010651.52446868, 7980313.67838307, False), (64, 14010651.59810063, 7980313.99242996, False), (66, 14010651.61221407, 7980314.4573474, False), (68, 14010651.61327277, 7980314.88751665, False)]",38,"[(False, 20)]",0.1755064599999999
16,"[(746, 14010647.3406135, 7980314.97356536, False), (748, 14010647.44063935, 7980314.35295806, False), (750, 14010647.54830678, 7980313.64409398, False), (752, 14010647.65716065, 7980312.9741938, False), (754, 14010647.76399804, 7980312.26836803, False), (756, 14010647.83501226, 7980311.55855576, False), (758, 14010647.887171, 7980310.97208818, False), (760, 14010647.93654818, 7980310.34402454, False), (762, 14010647.93666926, 7980309.60579425, False), (764, 14010647.90703144, 7980308.85169668, False), (766, 14010647.90441122, 7980308.22040937, False), (768, 14010647.80763081, 7980307.52537539, False), (770, 14010647.68968862, 7980306.74673545, False), (772, 14010647.59162244, 7980306.07047598, False), (774, 14010647.45001828, 7980305.41150081, False), (776, 14010647.34997489, 7980304.66607251, True), (778, 14010647.24894267, 7980304.00192087, True), (780, 14010647.12278283, 7980303.52586412, True), (782, 14010647.02895655, 7980302.88056693, True), (784, 14010646.95265347, 7980302.37114081, True), (786, 14010646.84210448, 7980301.87679215, True), (788, 14010646.74619013, 7980301.56774357, True), (790, 14010646.69471517, 7980301.04585123, True), (792, 14010646.59509837, 7980300.37124732, True), (794, 14010646.51698034, 7980299.54435263, True), (796, 14010646.39470016, 7980298.69621222, True), (798, 14010646.28618181, 7980298.14319676, True), (800, 14010646.22051526, 7980297.56513512, True), (802, 14010646.20345493, 7980297.25967819, True), (804, 14010646.14336798, 7980296.85245949, True), (806, 14010646.08430617, 7980296.09633344, True), (808, 14010646.04094023, 7980295.32004709, True), (810, 14010646.01702766, 7980294.79963731, True), (812, 14010645.98312331, 7980294.21423148, True), (814, 14010645.92831796, 7980293.551731, True), (816, 14010645.87924902, 7980292.76440188, True), (818, 14010645.82503083, 7980292.07736485, True), (820, 14010645.75344786, 7980291.41456071, True), (822, 14010645.7047938, 7980290.688008, True), (824, 14010645.64527892, 7980290.08669993, True), (826, 14010645.56035103, 7980289.61632334, True), (828, 14010645.49919829, 7980289.02502944, True), (830, 14010645.43456223, 7980288.32557004, True), (832, 14010645.36578119, 7980287.55958731, True), (834, 14010645.33786133, 7980286.94007329, True), (836, 14010645.31561883, 7980286.24329412, True), (838, 14010645.28327632, 7980285.8560296, True), (840, 14010645.25272923, 7980285.23613299, True), (842, 14010645.18539721, 7980284.5456479, True), (844, 14010645.1138164, 7980283.97488066, True), (846, 14010645.07913217, 7980283.37769601, True), (848, 14010645.0297334, 7980282.5522756, True), (850, 14010644.9990205, 7980282.0946765, True), (852, 14010644.99951594, 7980281.55472989, True), (854, 14010644.99710786, 7980280.76124331, True), (856, 14010644.9711143, 7980279.79133479, True), (858, 14010645.01742753, 7980279.54812151, True), (860, 14010645.07384052, 7980278.77523492, True), (862, 14010645.14181344, 7980278.23271408, True), (864, 14010645.13747256, 7980277.49584041, True)]",118,"[(False, 15), (True, 45)]",0.1924244599999999
17,"[(148, 14010651.62855938, 7980313.56591102, False), (150, 14010651.46921886, 7980312.9535037, False), (152, 14010651.44733863, 7980312.31222213, False), (154, 14010651.44304082, 7980311.75312807, False), (156, 14010651.2943059, 7980311.12279445, False), (158, 14010651.28036984, 7980310.39170938, False), (160, 14010651.28287984, 7980309.82858591, False), (162, 14010651.23207316, 7980309.27821805, False), (164, 14010651.19854388, 7980308.64004357, False), (166, 14010651.23119913, 7980307.94078044, False), (168, 14010651.18479392, 7980307.31948434, False), (170, 14010651.18958444, 7980306.68840814, False), (172, 14010651.16028374, 7980306.09602991, False), (174, 14010651.07392086, 7980305.45863681, False), (176, 14010651.02883836, 7980304.95199678, False), (178, 14010651.0266835, 7980304.46410352, False), (180, 14010650.97616874, 7980303.93744618, False), (182, 14010650.94138517, 7980303.24711097, False), (184, 14010650.94638197, 7980302.79321059, False), (186, 14010650.84542255, 7980302.2413942, False), (188, 14010650.77440425, 7980301.58901224, False), (190, 14010650.69135729, 7980300.89720125, False), (192, 14010650.60020326, 7980300.3844563, False), (194, 14010650.5048951, 7980299.73383692, False), (196, 14010650.48035067, 7980299.15889502, False), (198, 14010650.43679007, 7980298.61947542, False), (200, 14010650.47482593, 7980298.04756461, False), (202, 14010650.52358763, 7980297.57205979, False), (204, 14010650.56816491, 7980296.95218703, False), (206, 14010650.58268864, 7980296.29358705, False), (208, 14010650.62189707, 7980295.47110474, False), (210, 14010650.60030614, 7980294.94034219, False), (212, 14010650.59022602, 7980294.4106767, False), (214, 14010650.55156952, 7980293.90186904, False), (216, 14010650.54251365, 7980293.23110111, False), (218, 14010650.55774829, 7980292.58476935, False), (220, 14010650.56755039, 7980292.03658801, False), (222, 14010650.53621686, 7980291.46820893, False), (224, 14010650.55018713, 7980290.85402011, False), (226, 14010650.56722093, 7980290.42371768, False), (228, 14010650.5927231, 7980289.82865188, False), (230, 14010650.64242959, 7980289.29974995, False), (232, 14010650.68501238, 7980288.90708283, False), (234, 14010650.72735635, 7980288.43759794, False), (236, 14010650.76708756, 7980287.61091052, False), (238, 14010650.749445, 7980286.95002583, False), (240, 14010650.73234927, 7980286.43277094, False), (242, 14010650.74462046, 7980285.69821086, False), (244, 14010650.73906234, 7980284.92574299, False), (246, 14010650.72421541, 7980284.14732897, False), (248, 14010650.71998373, 7980283.37516091, False), (250, 14010650.72763962, 7980282.41679048, False), (252, 14010650.7019847, 7980282.03651083, False), (254, 14010650.72296379, 7980281.4833937, False), (256, 14010650.83458245, 7980280.31914301, False), (258, 14010650.90549841, 7980279.28422927, False), (260, 14010650.88360501, 7980279.27825204, False), (262, 14010650.88424301, 7980278.81825568, False), (264, 14010650.89108863, 7980278.28569001, False), (266, 14010650.9023317, 7980277.71851947, False), (268, 14010650.91588967, 7980277.14033664, False), (270, 14010650.93032313, 7980276.56214565, False), (272, 14010650.94488974, 7980275.9872916, False), (274, 14010650.9478472, 7980275.31078003, False)]",126,"[(False, 64)]",0.1849526799999999
