person_id,trajectory,duration_frames,shadow_segments,avg_shadow_proportion,transition_0,transition_1,transition_2,category
22,"[(1288, 14010649.32220162, 7980287.85313499, False), (1290, 14010649.14615311, 7980288.13509036, False), (1292, 14010649.02368123, 7980288.50766495, False), (1294, 14010648.87705756, 7980288.98553423, False), (1296, 14010648.7502885, 7980288.97774619, False), (1298, 14010648.70177579, 7980289.58929439, False), (1300, 14010648.68608867, 7980290.47969022, False), (1302, 14010648.62720363, 7980291.61961972, False), (1304, 14010648.55394954, 7980292.49164206, False), (1306, 14010648.49086426, 7980293.30876188, False), (1308, 14010648.44744969, 7980294.09516521, False), (1310, 14010648.40214166, 7980294.83234697, False), (1312, 14010648.37903856, 7980295.56183475, False), (1314, 14010648.34541316, 7980296.32742462, False), (1316, 14010648.31303411, 7980296.93752329, False), (1318, 14010648.2754211, 7980297.60807293, False), (1320, 14010648.22821114, 7980298.35638002, False), (1322, 14010648.19706438, 7980299.06775373, False), (1324, 14010648.16837138, 7980299.25831429, False), (1326, 14010648.23904578, 7980298.84129666, False), (1328, 14010648.36835238, 7980298.18456465, False), (1330, 14010648.42816731, 7980298.03639559, False), (1332, 14010648.3630728, 7980298.81078153, False), (1334, 14010648.24215012, 7980299.99252629, False), (1336, 14010648.10584041, 7980301.2831631, False), (1338, 14010648.02022797, 7980302.06260138, False), (1340, 14010648.02966336, 7980303.0446347, False), (1342, 14010648.07465441, 7980303.78281531, False), (1344, 14010648.08179002, 7980304.29014829, False), (1346, 14010648.02253882, 7980304.15093338, False), (1348, 14010647.93263598, 7980303.74220913, False), (1350, 14010647.83361909, 7980303.27243175, False), (1352, 14010647.83360738, 7980303.10762416, False), (1354, 14010647.820554, 7980303.24574876, False), (1356, 14010647.88188202, 7980303.55187585, False), (1358, 14010647.82177325, 7980304.68928488, False), (1360, 14010647.74679431, 7980305.83627626, False), (1362, 14010647.69238187, 7980306.80526477, False), (1364, 14010647.65793736, 7980307.58805846, False), (1366, 14010647.60077876, 7980308.34818514, False), (1368, 14010647.5859527, 7980308.96551536, False), (1370, 14010647.54975567, 7980309.68933864, False), (1372, 14010647.5310147, 7980310.3262394, False), (1374, 14010647.51383153, 7980311.01000188, False), (1376, 14010647.47766516, 7980311.71122591, False), (1378, 14010647.47888699, 7980312.39383866, False), (1380, 14010647.44857807, 7980313.19542008, False), (1382, 14010647.46941213, 7980313.92192086, False), (1384, 14010647.45891402, 7980314.73772194, False)]",96,"[(False, 49)]",0.06249883,Heliophile,,,Heliophile
86,"[(1280, 14010645.95511174, 7980281.57137579, False), (1282, 14010645.9324632, 7980282.19304587, False), (1284, 14010645.82855453, 7980283.07180872, False), (1286, 14010645.78913653, 7980283.73287797, False), (1288, 14010645.70001731, 7980284.6557789, False), (1290, 14010645.71554435, 7980285.69203435, False), (1292, 14010645.75598959, 7980286.32784742, False), (1294, 14010645.7902842, 7980286.62157865, False), (1296, 14010645.78892701, 7980287.94025556, False), (1298, 14010645.76088726, 7980289.09906666, False), (1300, 14010645.7234024, 7980290.09662867, False), (1302, 14010645.68912214, 7980290.8806926, False), (1304, 14010645.65911292, 7980291.55322491, False), (1306, 14010645.62912457, 7980292.26489656, False), (1308, 14010645.58345018, 7980293.05620178, False), (1310, 14010645.5293913, 7980293.94254015, False), (1312, 14010645.46462007, 7980294.74389965, False), (1314, 14010645.42595157, 7980295.43296409, False), (1316, 14010645.40847405, 7980296.21097032, False), (1318, 14010645.39514721, 7980296.79453104, False), (1320, 14010645.39593043, 7980297.56303438, False), (1322, 14010645.38561303, 7980298.1867934, False), (1324, 14010645.37577706, 7980298.85491395, False), (1326, 14010645.36860082, 7980299.47169153, False), (1328, 14010645.36062725, 7980300.10273257, False), (1330, 14010645.38611137, 7980300.70626052, False), (1332, 14010645.40285722, 7980301.3090851, False), (1334, 14010645.39061682, 7980301.67383485, False), (1336, 14010645.38120044, 7980302.28280199, False), (1338, 14010645.38280839, 7980302.81818028, False), (1340, 14010645.39757076, 7980303.35018605, False), (1342, 14010645.43006734, 7980304.00395137, True), (1344, 14010645.44569693, 7980304.93645115, True), (1346, 14010645.44163107, 7980305.77846467, True), (1348, 14010645.36582432, 7980306.39941553, True), (1350, 14010645.26763847, 7980306.96607585, True), (1352, 14010645.18254831, 7980307.74849906, True), (1354, 14010645.14338992, 7980308.58589704, True), (1356, 14010645.12968508, 7980309.34398462, True), (1358, 14010645.15315677, 7980309.9033616, True), (1360, 14010645.16538067, 7980310.53905625, True), (1362, 14010645.15999302, 7980311.34144457, True), (1364, 14010645.15637062, 7980312.0981213, True), (1366, 14010645.16422438, 7980312.8224204, True), (1368, 14010645.21356344, 7980313.46673247, True), (1370, 14010645.26483488, 7980314.21620089, True)]",90,"[(False, 31), (True, 15)]",0.06249883,,Shade-chaser,,Shade-chaser
92,"[(1404, 14010647.12039519, 7980284.81421819, False), (1406, 14010647.13875256, 7980285.63947089, False), (1408, 14010647.14580294, 7980286.61106487, False), (1410, 14010647.08166097, 7980287.45906033, False), (1412, 14010647.0116668, 7980288.12971905, False), (1414, 14010646.905277, 7980288.79066337, False), (1416, 14010646.78079943, 7980289.54188223, False), (1418, 14010646.64087409, 7980290.29694275, False), (1420, 14010646.48706634, 7980291.01124755, False), (1422, 14010646.41013349, 7980291.89099886, False), (1424, 14010646.3692133, 7980292.6241134, False), (1426, 14010646.36207089, 7980293.38194171, False), (1428, 14010646.41123781, 7980294.27827366, False), (1430, 14010646.43950835, 7980294.98969403, False), (1432, 14010646.49006174, 7980295.79850849, False), (1434, 14010646.52347204, 7980296.60090755, False), (1436, 14010646.56882705, 7980297.39906696, False), (1438, 14010646.61164018, 7980298.09221672, False), (1440, 14010646.65852051, 7980298.92240955, False), (1442, 14010646.72044504, 7980299.74265296, False), (1444, 14010646.74049202, 7980300.53012926, False), (1446, 14010646.74477782, 7980301.22233438, False), (1448, 14010646.77301844, 7980301.77632726, False), (1450, 14010646.80065326, 7980302.60130178, False), (1452, 14010646.81224454, 7980303.45545303, False), (1454, 14010646.81188226, 7980304.31269595, False), (1456, 14010646.78044188, 7980304.93531046, False), (1458, 14010646.71817293, 7980305.60888403, False), (1460, 14010646.65691284, 7980306.36961867, False), (1462, 14010646.63461194, 7980306.92629241, False), (1464, 14010646.59163017, 7980307.5004441, False), (1466, 14010646.56204637, 7980308.09043876, False), (1468, 14010646.4974068, 7980308.69016164, False), (1470, 14010646.36657214, 7980309.46477759, False), (1472, 14010646.25555057, 7980310.25064797, False), (1474, 14010646.15416472, 7980310.82429449, False), (1476, 14010646.11082256, 7980311.45972829, False), (1478, 14010646.09278098, 7980312.17258297, False), (1480, 14010646.08677103, 7980312.99914005, False), (1482, 14010646.1226104, 7980313.8672849, False), (1484, 14010646.17496537, 7980314.41868947, False), (1486, 14010646.29218064, 7980314.78883581, False)]",82,"[(False, 42)]",0.0624988299999999,Heliophile,,,Heliophile
104,"[(1794, 14010651.49606863, 7980314.85861819, False), (1796, 14010651.42549465, 7980314.13540798, False), (1798, 14010651.28133013, 7980313.63317674, False), (1800, 14010651.02305007, 7980313.25586304, False), (1802, 14010650.72090432, 7980312.79852839, False), (1804, 14010650.49237543, 7980312.24138189, False), (1806, 14010650.32591688, 7980311.5489244, False), (1808, 14010650.21097348, 7980310.8408282, False), (1810, 14010650.17502823, 7980310.19167618, False), (1812, 14010650.20867999, 7980309.64994482, False), (1814, 14010650.11248571, 7980308.92636078, False)]",20,"[(False, 11)]",0.07652009,Heliophile,,,Heliophile
111,"[(1334, 14010644.8248989, 7980294.63309854, False), (1336, 14010644.83052896, 7980295.39293316, False), (1338, 14010644.83936799, 7980295.95032375, False), (1340, 14010644.82961015, 7980296.69723848, False), (1342, 14010644.84268861, 7980297.42142386, False), (1344, 14010644.87531223, 7980298.12620592, False), (1346, 14010644.88008336, 7980298.76203646, True), (1348, 14010644.86322994, 7980299.1659712, True), (1350, 14010644.83681105, 7980299.52061051, True), (1352, 14010644.83748023, 7980299.55651221, True), (1354, 14010644.84316046, 7980299.90370714, True), (1356, 14010644.86447061, 7980300.73724526, True), (1358, 14010644.89414193, 7980301.59302834, True), (1360, 14010644.93729244, 7980302.30956176, True), (1362, 14010644.9897601, 7980303.06131231, True), (1364, 14010645.02563505, 7980304.02797434, True), (1366, 14010645.05069213, 7980304.76541934, True), (1368, 14010645.0680735, 7980305.43196457, True), (1370, 14010645.0750022, 7980306.00858429, True), (1372, 14010645.10040181, 7980306.84437227, True), (1374, 14010645.12792895, 7980307.68931607, True), (1376, 14010645.19869399, 7980308.38178829, True), (1378, 14010645.25551504, 7980308.94991904, True), (1380, 14010645.2904607, 7980309.63818878, True), (1382, 14010645.3111549, 7980310.14593745, True), (1384, 14010645.31866678, 7980311.01891158, True), (1386, 14010645.37570862, 7980311.85905641, True), (1388, 14010645.42614725, 7980312.54783129, True), (1390, 14010645.46221048, 7980313.28567615, True), (1392, 14010645.52863834, 7980314.06987861, True)]",58,"[(False, 6), (True, 24)]",0.06249883,,Shade-chaser,,Shade-chaser
116,"[(1250, 14010652.37275052, 7980313.82245272, False), (1252, 14010652.18905254, 7980313.4127525, False), (1254, 14010652.24145836, 7980312.58942569, False), (1256, 14010652.22342936, 7980311.88029579, False), (1258, 14010652.1472054, 7980311.17224239, False), (1260, 14010652.09846117, 7980310.47261757, False), (1262, 14010651.96821256, 7980309.81951278, False), (1264, 14010651.84446576, 7980309.0969692, False), (1266, 14010651.68576372, 7980308.49193978, False), (1268, 14010651.57748834, 7980307.83311346, False), (1270, 14010651.52026733, 7980307.13805647, False), (1272, 14010651.35890859, 7980306.44438336, False), (1274, 14010651.12509189, 7980305.76179717, False), (1276, 14010650.78486852, 7980305.23031605, False), (1278, 14010650.42646859, 7980304.63963533, False), (1280, 14010650.02906177, 7980304.16048835, False), (1282, 14010649.67050378, 7980303.4137725, False), (1284, 14010649.33694002, 7980302.79337635, False), (1286, 14010649.02450244, 7980302.13874093, False), (1288, 14010648.78315052, 7980301.40932507, False), (1290, 14010648.56340166, 7980300.61854471, False), (1292, 14010648.35989783, 7980299.86709678, False), (1294, 14010648.19312333, 7980299.16752767, False), (1296, 14010647.92414288, 7980298.26443319, False), (1298, 14010647.76626424, 7980297.43063825, False), (1300, 14010647.6644802, 7980296.64219107, False), (1302, 14010647.55097402, 7980295.96465056, False), (1304, 14010647.40685754, 7980295.04433068, False), (1306, 14010647.24095088, 7980294.40522316, False), (1308, 14010647.06424146, 7980293.53767489, False), (1310, 14010646.90403982, 7980292.73885492, False), (1312, 14010646.74178549, 7980291.85062537, False), (1314, 14010646.50836799, 7980290.69217562, False), (1316, 14010646.44930137, 7980289.77604224, False), (1318, 14010646.47511732, 7980288.99426922, False), (1320, 14010646.51666537, 7980288.33395278, False), (1322, 14010646.627491, 7980287.56623697, False), (1324, 14010646.72162653, 7980286.89458441, False), (1326, 14010646.87015998, 7980286.2298323, False), (1328, 14010647.06838573, 7980285.44390629, False), (1330, 14010647.28045074, 7980284.70419274, False), (1332, 14010647.56087328, 7980284.08393525, False), (1334, 14010647.82112166, 7980283.25618241, False), (1336, 14010648.09250981, 7980282.49860389, False), (1338, 14010648.24131509, 7980281.52788492, False), (1340, 14010648.54104899, 7980281.16898114, False), (1342, 14010648.73563389, 7980280.3900397, False), (1344, 14010648.92508963, 7980279.71896698, False), (1346, 14010649.11656157, 7980279.10985486, False), (1348, 14010649.29207877, 7980278.14809572, False)]",98,"[(False, 50)]",0.060748719,Heliophile,,,Heliophile
118,"[(1314, 14010650.91066443, 7980302.08597787, False), (1316, 14010651.0166572, 7980301.483829, False), (1318, 14010651.17776962, 7980300.52674141, False), (1320, 14010651.24354208, 7980300.03081693, False), (1322, 14010651.28410504, 7980299.71764996, False), (1324, 14010651.31718833, 7980299.46238259, False), (1326, 14010651.34925479, 7980299.21928749, False), (1328, 14010651.38308356, 7980298.96800047, False), (1330, 14010651.25703855, 7980299.49884452, False), (1332, 14010651.23258129, 7980299.37230431, False), (1334, 14010651.25287539, 7980299.0901108, False), (1336, 14010651.25575877, 7980299.00932112, False), (1338, 14010651.2465504, 7980299.04178782, False), (1340, 14010651.2310796, 7980299.12126886, False), (1342, 14010651.21329958, 7980299.21125777, False), (1344, 14010651.19521596, 7980299.29700376, False), (1346, 14010651.19403549, 7980299.25573244, False)]",32,"[(False, 17)]",0.0624988299999999,Heliophile,,,Heliophile
119,"[(1336, 14010648.24220281, 7980303.62187722, False), (1338, 14010648.24588768, 7980304.0347479, False), (1340, 14010648.20245765, 7980304.87288701, False), (1342, 14010648.19210254, 7980305.69750606, False), (1344, 14010648.17209763, 7980306.40819817, False), (1346, 14010648.15883359, 7980307.09697881, False), (1348, 14010648.20889509, 7980307.34591823, False), (1350, 14010648.22876846, 7980307.87256983, False), (1352, 14010648.23111977, 7980308.68190029, False), (1354, 14010648.20095388, 7980309.45554234, False), (1356, 14010648.19807198, 7980310.1893502, False), (1358, 14010648.14865471, 7980310.83829019, False), (1360, 14010648.09143468, 7980311.49724875, False), (1362, 14010648.0326629, 7980312.23353468, False), (1364, 14010647.98769105, 7980312.87041031, False), (1366, 14010647.96329972, 7980313.50887741, False), (1368, 14010647.89766888, 7980314.19511384, False), (1370, 14010647.85660925, 7980314.84193132, False)]",34,"[(False, 18)]",0.0624988299999999,Heliophile,,,Heliophile
120,"[(1374, 14010651.52746228, 7980314.43242723, False), (1376, 14010651.49350361, 7980313.7257921, False), (1378, 14010651.46301338, 7980313.05177636, False), (1380, 14010651.411481, 7980312.39648088, False), (1382, 14010651.21957596, 7980311.84526939, False), (1384, 14010651.05488526, 7980311.18562523, False), (1386, 14010650.91304571, 7980310.49155442, False), (1388, 14010650.77339543, 7980309.80813606, False), (1390, 14010650.60392289, 7980309.14717095, False), (1392, 14010650.34818787, 7980308.47872798, False), (1394, 14010650.09523009, 7980307.90206502, False), (1396, 14010649.86719278, 7980307.29469096, False), (1398, 14010649.73470435, 7980306.43791788, False), (1400, 14010649.5859607, 7980305.71064305, False), (1402, 14010649.3754721, 7980305.04185912, False), (1404, 14010649.11729189, 7980304.41486856, False), (1406, 14010648.90756613, 7980303.76223189, False), (1408, 14010648.72575222, 7980302.96810604, False), (1410, 14010648.56324839, 7980302.36484451, False), (1412, 14010648.37656026, 7980301.87359133, False), (1414, 14010648.2625376, 7980301.40035641, False), (1416, 14010648.15824459, 7980300.82352634, False), (1418, 14010648.13481536, 7980300.14365776, False), (1420, 14010648.10616361, 7980299.41514448, False), (1422, 14010648.08915555, 7980298.74773612, False), (1424, 14010648.07054501, 7980298.02204289, False), (1426, 14010648.07531195, 7980297.43052918, False), (1428, 14010648.06745487, 7980296.86313532, False), (1430, 14010648.05644143, 7980296.12639517, False), (1432, 14010648.02909273, 7980295.51550027, False), (1434, 14010648.03802462, 7980294.93154988, False), (1436, 14010648.07760048, 7980294.35700827, False), (1438, 14010648.13020307, 7980293.76787339, False), (1440, 14010648.20875596, 7980293.08616908, False), (1442, 14010648.27344987, 7980292.30309776, False), (1444, 14010648.33011943, 7980291.45429648, False), (1446, 14010648.42414008, 7980290.61897196, False), (1448, 14010648.52949856, 7980289.99961808, False), (1450, 14010648.69195058, 7980289.43269105, False), (1452, 14010648.8549618, 7980288.81812978, False), (1454, 14010649.03125002, 7980288.44250557, False), (1456, 14010649.21286436, 7980288.03655753, False), (1458, 14010649.34192139, 7980287.49552501, False), (1460, 14010649.48898149, 7980287.08642275, False), (1462, 14010649.61008008, 7980286.37513383, False), (1464, 14010649.704498, 7980285.84529087, False), (1466, 14010649.7888458, 7980285.41779296, False), (1468, 14010649.89438488, 7980284.65664278, False)]",94,"[(False, 48)]",0.06249883,Heliophile,,,Heliophile
122,"[(1762, 14010648.57476595, 7980314.81478598, False), (1764, 14010648.67125118, 7980314.08439044, False), (1766, 14010648.77521986, 7980313.3494535, False), (1768, 14010648.88118854, 7980312.61727133, False), (1770, 14010649.00428866, 7980311.86770561, False), (1772, 14010649.1792646, 7980310.82492852, False), (1774, 14010649.20500386, 7980310.18473471, False), (1776, 14010649.20092495, 7980309.54175367, False), (1778, 14010649.21979726, 7980308.79966752, False), (1780, 14010649.15988144, 7980308.14119343, False), (1782, 14010649.09736393, 7980307.38367295, False), (1784, 14010649.03348461, 7980306.9565083, False), (1786, 14010648.93827999, 7980306.36992935, False), (1788, 14010648.87185126, 7980305.57124333, False), (1790, 14010648.86239137, 7980304.74654675, False), (1792, 14010648.87837016, 7980303.92656057, False), (1794, 14010648.86349066, 7980303.43600452, False), (1796, 14010648.83244398, 7980302.66891369, False)]",34,"[(False, 18)]",0.07652009,Heliophile,,,Heliophile
