person_id,trajectory,duration_frames,shadow_segments,avg_shadow_proportion,transition_0,transition_1,transition_2,category
2,"[(8, 14010645.07071202, 7980314.90908169, False), (10, 14010645.06833858, 7980314.45671663, True), (12, 14010645.10616734, 7980313.92930543, False), (14, 14010645.16127793, 7980313.36396758, False), (16, 14010645.22717226, 7980312.79848176, False), (18, 14010645.2831769, 7980312.23975444, False), (20, 14010645.32676192, 7980311.67508174, False), (22, 14010645.35309993, 7980311.1741271, False), (24, 14010645.41660699, 7980310.45177602, True), (26, 14010645.447439, 7980309.97891317, True), (28, 14010645.51199016, 7980309.54294109, True), (30, 14010645.57501853, 7980309.18188565, True), (32, 14010645.59708974, 7980308.96347153, True), (34, 14010645.53561555, 7980308.82597805, True), (36, 14010645.5195934, 7980308.77362382, True), (38, 14010645.54596413, 7980308.53853455, True), (40, 14010645.61618946, 7980308.09991446, True), (42, 14010645.75501321, 7980307.69003345, True), (44, 14010645.88380752, 7980307.17192752, True), (46, 14010645.97980324, 7980306.56853369, True), (48, 14010646.01950662, 7980306.09165064, True), (50, 14010646.04592004, 7980305.53586048, True), (52, 14010646.00780784, 7980304.8960229, True), (54, 14010646.02019711, 7980304.31255098, True)]",46,"[(False, 1), (True, 1), (False, 6), (True, 16)]",0.14020726,,,Shade-chaser,Shade-chaser
3,"[(252, 14010647.43003332, 7980293.59311065, False), (254, 14010647.54436017, 7980294.26383344, False), (256, 14010647.76868228, 7980294.7260356, False), (258, 14010648.0738692, 7980294.52634676, False), (260, 14010648.39759159, 7980294.06520412, False), (262, 14010648.54772126, 7980293.94338561, False), (264, 14010648.70522566, 7980294.43218365, False), (266, 14010648.87484172, 7980295.19125055, False), (268, 14010649.0547286, 7980296.02601929, False), (270, 14010649.17623309, 7980296.84752778, False), (272, 14010649.25757129, 7980297.67768667, False), (274, 14010649.34337676, 7980298.42345013, False), (276, 14010649.4548652, 7980298.98394887, False), (278, 14010649.54454235, 7980299.69498888, False), (280, 14010649.62707928, 7980300.66593688, False), (282, 14010649.70471933, 7980301.63954217, False), (284, 14010649.71969524, 7980302.77140622, False), (286, 14010649.84987058, 7980303.68777048, False), (288, 14010649.86639436, 7980304.92077455, False), (290, 14010649.92130634, 7980305.72658169, False), (292, 14010649.99931748, 7980306.64508759, False), (294, 14010650.07324033, 7980307.45165606, False), (296, 14010650.16084333, 7980308.04646173, False), (298, 14010650.2857419, 7980308.67728731, False), (300, 14010650.37342318, 7980309.30431625, False), (302, 14010650.44390873, 7980309.82098238, False), (304, 14010650.58450408, 7980310.34720847, False), (306, 14010650.63949073, 7980310.93913789, False), (308, 14010650.66628777, 7980311.49699459, False), (310, 14010650.75800742, 7980312.10300971, False), (312, 14010650.86860036, 7980312.62499593, False), (314, 14010650.95814288, 7980313.09244682, False), (316, 14010651.14470106, 7980313.41703983, False), (318, 14010651.25686711, 7980313.71506019, False)]",66,"[(False, 34)]",0.16592542,Heliophile,,,Heliophile
4,"[(118, 14010650.76391122, 7980280.71054909, False), (120, 14010650.66253096, 7980280.21793936, False), (122, 14010650.66571164, 7980280.85938454, False), (124, 14010650.67975859, 7980281.62221518, False), (126, 14010650.6566662, 7980282.18846919, False), (128, 14010650.65666252, 7980282.55529511, False), (130, 14010650.63197125, 7980282.9532759, False), (132, 14010650.57620188, 7980283.51361248, False), (134, 14010650.52351351, 7980284.16877998, False), (136, 14010650.48087711, 7980284.68594425, False), (138, 14010650.4400958, 7980285.27850079, False), (140, 14010650.41922231, 7980285.77168533, False), (142, 14010650.4213109, 7980286.23502764, False), (144, 14010650.40885701, 7980286.48828063, False), (146, 14010650.33674234, 7980287.07783613, False), (148, 14010650.23726788, 7980287.83925703, False), (150, 14010650.12978078, 7980288.66269451, False), (152, 14010650.02295014, 7980289.4931682, False), (154, 14010649.9191802, 7980290.3115265, False), (156, 14010649.87402483, 7980290.54582214, False), (158, 14010649.8862326, 7980290.30806197, False), (160, 14010649.88390943, 7980289.70406444, False), (162, 14010649.88118675, 7980288.99973434, False), (164, 14010649.89182571, 7980288.18170201, False), (166, 14010649.89167236, 7980287.44369626, False), (168, 14010649.87324022, 7980286.58570215, False), (170, 14010649.85537512, 7980285.97995573, False), (172, 14010649.82015563, 7980285.77143043, False), (174, 14010649.7065315, 7980287.13794553, False), (176, 14010649.55882577, 7980289.18567303, False), (178, 14010649.45998678, 7980290.35287745, False), (180, 14010649.23506463, 7980291.21926719, False), (182, 14010649.00817816, 7980291.55925504, False), (184, 14010648.79367751, 7980291.90871404, False), (186, 14010648.58082716, 7980292.28701298, False), (188, 14010648.35907151, 7980292.57112698, False), (190, 14010648.16467737, 7980292.96006934, False), (192, 14010647.99627116, 7980293.31625014, False), (194, 14010647.83555716, 7980293.83214159, False), (196, 14010647.72024644, 7980294.28304794, False), (198, 14010647.59753879, 7980294.8249943, False), (200, 14010647.48966112, 7980295.33492223, False), (202, 14010647.38428339, 7980295.7253628, False), (204, 14010647.30130175, 7980296.24180975, False), (206, 14010647.20770926, 7980296.62903435, False), (208, 14010647.11903921, 7980297.10986516, False), (210, 14010647.06880297, 7980297.52578135, False), (212, 14010646.99685279, 7980297.92508287, False), (214, 14010646.96050282, 7980298.39586194, False), (216, 14010646.94043524, 7980298.90206624, False), (218, 14010646.90186642, 7980299.34347188, False), (220, 14010646.83729262, 7980299.66291647, False), (222, 14010646.8152353, 7980300.2248982, False), (224, 14010646.73650942, 7980300.51262321, False), (226, 14010646.83326292, 7980299.28314353, False), (228, 14010646.78653327, 7980300.27001971, False), (230, 14010646.73231063, 7980301.45922287, False), (232, 14010646.67355488, 7980302.22977923, False), (234, 14010646.6115775, 7980302.95485143, False), (236, 14010646.55002122, 7980303.65656687, False), (238, 14010646.5012279, 7980304.27636246, True), (240, 14010646.44279453, 7980304.61800407, True), (242, 14010646.39458848, 7980305.09326748, True), (244, 14010646.36279044, 7980305.52828292, True), (246, 14010646.3654104, 7980306.03463198, True), (248, 14010646.37222115, 7980306.65507981, False), (250, 14010646.38828194, 7980307.10990031, False), (252, 14010646.35820535, 7980307.52548365, False), (254, 14010646.32690374, 7980307.96656528, False), (256, 14010646.31792623, 7980308.45655218, False), (258, 14010646.268975, 7980308.99261498, False), (260, 14010646.19720572, 7980309.36453313, False), (262, 14010646.14649856, 7980309.89719748, False), (264, 14010646.0742086, 7980310.41104841, True), (266, 14010645.97079299, 7980310.85098732, True), (268, 14010645.85198728, 7980311.38212068, False), (270, 14010645.76340237, 7980311.8371683, False), (272, 14010645.69182941, 7980312.32889724, False), (274, 14010645.63005608, 7980312.88555069, False), (276, 14010645.58380192, 7980313.40104204, False), (278, 14010645.55075261, 7980313.93347102, False), (280, 14010645.55051209, 7980314.39633118, False), (282, 14010645.54870821, 7980314.78728719, False)]",164,"[(False, 60), (True, 5), (False, 8), (True, 2), (False, 8)]",0.1563198421686747,,,Heliophile,Heliophile
6,"[(18, 14010646.8128366, 7980303.57980661, False), (20, 14010646.83280025, 7980303.792797, False), (22, 14010646.84747679, 7980304.17697339, False), (24, 14010646.88208643, 7980304.78802516, False), (26, 14010646.91981468, 7980305.42059368, False), (28, 14010646.97787522, 7980306.01544695, False), (30, 14010647.00195486, 7980306.53450807, False), (32, 14010647.01282602, 7980307.0418293, False), (34, 14010647.00361002, 7980307.51839962, False), (36, 14010646.98726054, 7980308.03258171, False), (38, 14010646.92693292, 7980308.62957182, False), (40, 14010646.87569786, 7980309.11815982, False), (42, 14010646.80387117, 7980309.69839174, False), (44, 14010646.71601117, 7980310.43168461, False), (46, 14010646.69451231, 7980310.9684938, False), (48, 14010646.68849684, 7980311.54769944, False), (50, 14010646.7435121, 7980312.22458964, False), (52, 14010646.79911267, 7980312.87415586, False), (54, 14010646.87162856, 7980313.53968838, False), (56, 14010646.89788856, 7980314.2331233, False), (58, 14010646.90990793, 7980314.70399477, False)]",40,"[(False, 21)]",0.14020726,Heliophile,,,Heliophile
7,"[(42, 14010647.52996354, 7980306.79490377, False), (44, 14010647.429258, 7980307.90765695, False), (46, 14010647.42234919, 7980308.53927993, False), (48, 14010647.37936666, 7980309.25977908, False), (50, 14010647.37563456, 7980309.54639667, False), (52, 14010647.41834743, 7980310.16224592, False), (54, 14010647.44149979, 7980310.64286441, False), (56, 14010647.47618193, 7980311.29181582, False), (58, 14010647.49266334, 7980312.04972636, False), (60, 14010647.65018065, 7980311.99791422, False), (62, 14010647.80870054, 7980311.94130727, False), (64, 14010647.88585577, 7980312.03364167, False), (66, 14010647.90391768, 7980312.86890905, False), (68, 14010647.94889262, 7980313.55604972, False), (70, 14010648.03333298, 7980313.96857022, False), (72, 14010648.09512207, 7980314.54224607, False)]",30,"[(False, 16)]",0.14020726,Heliophile,,,Heliophile
8,"[(100, 14010646.58071391, 7980277.95928749, False), (102, 14010646.4798851, 7980278.30079895, False), (104, 14010646.38256781, 7980277.91890314, False), (106, 14010646.36117869, 7980279.50328005, False), (108, 14010646.30243375, 7980279.92831603, False), (110, 14010646.36570334, 7980281.66191307, False), (112, 14010646.36636247, 7980282.27843045, False), (114, 14010646.5015355, 7980283.42557127, False), (116, 14010646.69817775, 7980284.8549378, False), (118, 14010646.86553182, 7980286.17648368, False), (120, 14010647.01354698, 7980287.001508, False), (122, 14010647.17595587, 7980287.87895606, False), (124, 14010647.28212992, 7980288.69504908, False), (126, 14010647.33343686, 7980289.19986355, False), (128, 14010647.49107839, 7980290.10298283, False), (130, 14010647.62331387, 7980290.96011916, False), (132, 14010647.74029154, 7980291.86922002, False), (134, 14010647.83832194, 7980292.55640799, False), (136, 14010647.9978651, 7980292.72538864, False), (138, 14010648.13280753, 7980293.29477002, False), (140, 14010648.21453228, 7980294.47573127, False), (142, 14010648.28928758, 7980295.79486604, False), (144, 14010648.36980896, 7980296.99986476, False), (146, 14010648.4550928, 7980297.77494066, False), (148, 14010648.54752008, 7980298.63196006, False), (150, 14010648.65826751, 7980299.46898945, False), (152, 14010648.78680185, 7980299.89212098, False), (154, 14010648.87818562, 7980300.727029, False), (156, 14010648.99177175, 7980301.60220039, False), (158, 14010649.0671616, 7980302.39650352, False), (160, 14010649.1660045, 7980303.21944833, False), (162, 14010649.25637364, 7980304.00331707, False), (164, 14010649.3471361, 7980304.74634669, False), (166, 14010649.45690293, 7980305.60155272, False), (168, 14010649.55595454, 7980306.3695129, False), (170, 14010649.64992194, 7980307.18520859, False), (172, 14010649.73905006, 7980307.91299853, False), (174, 14010649.80715689, 7980308.62489395, False), (176, 14010649.8353826, 7980309.34111819, False), (178, 14010649.8757852, 7980310.11361463, False), (180, 14010649.95962352, 7980310.87457974, False), (182, 14010650.019858, 7980311.53007374, False), (184, 14010650.08750673, 7980312.22372419, False), (186, 14010650.12047892, 7980313.1111587, False), (188, 14010650.19123769, 7980313.80531225, False), (190, 14010650.26937626, 7980314.4739469, False)]",90,"[(False, 46)]",0.1435618026086956,Heliophile,,,Heliophile
12,"[(372, 14010648.0588375, 7980303.84760278, False), (374, 14010648.08016695, 7980303.52808252, False), (376, 14010648.02152835, 7980302.90398073, False), (378, 14010647.95763159, 7980302.35007764, False), (380, 14010647.9597453, 7980302.22873515, False), (382, 14010647.90991363, 7980301.70510999, False), (384, 14010647.83586726, 7980300.99466676, False), (386, 14010647.75232424, 7980300.21157631, False), (388, 14010647.63636207, 7980299.39208981, False), (390, 14010647.50451168, 7980298.74863652, False), (392, 14010647.3702142, 7980298.25789752, False), (394, 14010647.29054832, 7980297.8870134, False), (396, 14010647.22884908, 7980298.49852496, False), (398, 14010647.17201251, 7980299.5408746, False), (400, 14010647.1143635, 7980300.69637108, False), (402, 14010647.14962316, 7980301.58583895, False), (404, 14010647.18593006, 7980302.24748644, False), (406, 14010647.25609759, 7980302.88084174, False), (408, 14010647.35345018, 7980303.51351535, False), (410, 14010647.39376232, 7980304.07096263, False), (412, 14010647.45876246, 7980304.68188151, False), (414, 14010647.52904474, 7980305.33815, False), (416, 14010647.56890979, 7980306.0005853, False), (418, 14010647.59034103, 7980306.5979051, False), (420, 14010647.6052398, 7980307.24994163, False), (422, 14010647.5147444, 7980307.80924978, False), (424, 14010647.45685698, 7980308.30895952, False), (426, 14010647.34525149, 7980308.85281093, False), (428, 14010647.24492882, 7980309.36894497, False), (430, 14010647.17053987, 7980309.91729895, False), (432, 14010647.16282099, 7980310.59629149, False), (434, 14010647.13352682, 7980311.25679696, False), (436, 14010647.18839946, 7980311.89928069, False), (438, 14010647.24072264, 7980312.6469189, False), (440, 14010647.21111601, 7980313.21937082, False), (442, 14010647.1919159, 7980313.74997462, False), (444, 14010647.18731013, 7980314.38506272, False), (446, 14010647.18283459, 7980314.9158448, False)]",74,"[(False, 38)]",0.1659254199999999,Heliophile,,,Heliophile
13,"[(6, 14010650.38641434, 7980309.89882597, False), (8, 14010650.28902919, 7980309.49664764, False), (10, 14010650.30361209, 7980308.91094243, False), (12, 14010650.27275666, 7980308.42756804, False), (14, 14010650.38336424, 7980307.32003816, False), (16, 14010650.54434945, 7980305.99150974, False), (18, 14010650.56594526, 7980305.1406767, False), (20, 14010650.32969364, 7980305.32557983, False), (22, 14010650.15340713, 7980305.44763475, False), (24, 14010650.1067158, 7980305.25706415, False), (26, 14010650.08322692, 7980304.92472036, False), (28, 14010650.03082638, 7980304.48817274, False), (30, 14010649.98630433, 7980303.93197556, False), (32, 14010649.99280706, 7980303.42820131, False), (34, 14010649.90749238, 7980302.93492948, False), (36, 14010649.82812552, 7980302.38620812, False), (38, 14010649.89351678, 7980300.90822055, False), (40, 14010650.02686103, 7980299.01155459, False), (42, 14010649.99504326, 7980297.86081464, False), (44, 14010649.75427144, 7980297.89886029, False), (46, 14010649.48419826, 7980298.4355355, False), (48, 14010649.27643113, 7980298.79307013, False), (50, 14010649.10904384, 7980298.76097461, False), (52, 14010648.96897151, 7980298.37893837, False), (54, 14010648.89918727, 7980297.8449415, False), (56, 14010648.80363143, 7980297.27421907, False), (58, 14010648.6598938, 7980296.61103832, False), (60, 14010648.49266364, 7980295.92271603, False), (62, 14010648.31762824, 7980295.23846139, False), (64, 14010648.14227282, 7980294.56572827, False), (66, 14010648.04749516, 7980293.8407429, False), (68, 14010647.98301892, 7980293.25814923, False), (70, 14010647.89104799, 7980292.78566643, False), (72, 14010647.79707541, 7980292.16864299, False), (74, 14010647.71673486, 7980291.58482561, False), (76, 14010647.6632238, 7980290.93301442, False), (78, 14010647.55595817, 7980290.2503155, False), (80, 14010647.46892586, 7980289.50184723, False), (82, 14010647.39770938, 7980288.83637373, False), (84, 14010647.2862786, 7980288.3775658, False), (86, 14010647.2287415, 7980287.87348083, False), (88, 14010647.17603528, 7980287.15723865, False), (90, 14010647.08198716, 7980286.38796878, False), (92, 14010647.04988162, 7980285.86404909, False), (94, 14010647.04826741, 7980285.45782182, False), (96, 14010647.08979495, 7980284.85526644, False), (98, 14010647.05848914, 7980284.12902522, False), (100, 14010647.11816581, 7980283.55695815, False), (102, 14010647.09145745, 7980282.83455628, False), (104, 14010647.11145433, 7980282.17400845, False), (106, 14010647.1565727, 7980281.5504745, False), (108, 14010647.15242055, 7980280.8182617, False)]",102,"[(False, 52)]",0.14020726,Heliophile,,,Heliophile
14,"[(6, 14010649.12480938, 7980309.51890616, False), (8, 14010649.14430463, 7980310.07298307, False), (10, 14010649.13884911, 7980310.69506505, False), (12, 14010649.20084245, 7980311.29336724, False), (14, 14010649.28255642, 7980311.70843869, False), (16, 14010649.34272551, 7980312.23937543, False), (18, 14010649.38329009, 7980312.89745181, False), (20, 14010649.43691391, 7980313.39463694, False), (22, 14010649.46557484, 7980314.03127361, False), (24, 14010649.52714145, 7980314.6101698, False)]",18,"[(False, 10)]",0.14020726,Heliophile,,,Heliophile
16,"[(6, 14010651.44427757, 7980310.00503223, False), (8, 14010651.41449826, 7980309.69539095, False), (10, 14010651.32349798, 7980309.07770798, False), (12, 14010651.28176975, 7980308.45108314, False), (14, 14010651.28305995, 7980307.96367346, False), (16, 14010651.20535577, 7980307.4585898, False), (18, 14010651.38728224, 7980306.0922903, False), (20, 14010651.29788382, 7980305.74013907, False), (22, 14010651.25359964, 7980305.19236537, False), (24, 14010651.08360267, 7980304.97269501, False), (26, 14010650.94844549, 7980304.79286451, False), (28, 14010650.89247794, 7980304.55549778, False), (30, 14010650.80672651, 7980304.13679977, False), (32, 14010650.74872424, 7980303.67374614, False), (34, 14010650.71375476, 7980303.1464706, False), (36, 14010650.67123766, 7980302.68644009, False), (38, 14010650.60401265, 7980302.23710207, False), (40, 14010650.52580219, 7980301.72179859, False), (42, 14010650.44183256, 7980301.1600458, False), (44, 14010650.49707078, 7980299.81288693, False), (46, 14010650.466966, 7980299.41470145, False), (48, 14010650.49960162, 7980298.59138019, False), (50, 14010650.30490009, 7980298.42817537, False), (52, 14010650.08750518, 7980298.22007939, False), (54, 14010649.92354876, 7980298.00996209, False), (56, 14010649.78481441, 7980297.60507467, False), (58, 14010649.64470134, 7980297.07619631, False), (60, 14010649.51067158, 7980296.41710944, False), (62, 14010649.36316725, 7980295.76765897, False), (64, 14010649.21439462, 7980295.08593482, False), (66, 14010649.06566332, 7980294.39734586, False), (68, 14010648.97200962, 7980293.91878275, False), (70, 14010648.8785196, 7980293.49938067, False), (72, 14010648.71632248, 7980292.89195122, False), (74, 14010648.59137598, 7980292.27913513, False), (76, 14010648.47041463, 7980291.52736943, False), (78, 14010648.29911952, 7980290.84747974, False), (80, 14010648.17783689, 7980290.20249671, False), (82, 14010648.05678421, 7980289.64206075, False), (84, 14010647.9554694, 7980289.02387502, False), (86, 14010647.87414073, 7980288.37860204, False), (88, 14010647.81710502, 7980287.86541498, False), (90, 14010647.76778488, 7980287.4079261, False), (92, 14010647.71307723, 7980286.81792718, False), (94, 14010647.6978039, 7980286.21774778, False), (96, 14010647.68965356, 7980285.7319629, False), (98, 14010647.6914634, 7980285.1684601, False), (100, 14010647.72187088, 7980284.44434103, False), (102, 14010647.73757299, 7980283.73884074, False), (104, 14010647.80324963, 7980282.98502383, False), (106, 14010647.77173157, 7980282.31273385, False), (108, 14010647.81331611, 7980281.80301821, False), (110, 14010647.89360973, 7980281.36435437, False), (112, 14010647.9120143, 7980280.70219069, False)]",106,"[(False, 54)]",0.14020726,Heliophile,,,Heliophile
