person_id,trajectory,duration_frames,shadow_segments,avg_shadow_proportion,transition_0,transition_1,transition_2,category
263,"[(4148, 14010650.6298412, 7980314.33517982, False), (4150, 14010650.57106848, 7980313.68655748, False), (4152, 14010650.500173, 7980313.042971, False), (4154, 14010650.4144153, 7980312.34951261, False), (4156, 14010650.34183717, 7980311.57716174, False), (4158, 14010650.32060514, 7980310.75735328, False), (4160, 14010650.28098776, 7980310.01477157, False), (4162, 14010650.25510891, 7980309.23876649, False), (4164, 14010650.2047061, 7980308.68714733, False), (4166, 14010650.1458534, 7980307.93673696, False), (4168, 14010650.0941942, 7980307.23910198, False), (4170, 14010650.0229018, 7980306.52105892, False), (4172, 14010649.98946844, 7980305.90107185, False), (4174, 14010649.95725777, 7980305.33474332, False), (4176, 14010649.95721304, 7980304.70655431, False), (4178, 14010649.99410922, 7980304.09244568, False), (4180, 14010650.05011399, 7980303.35795921, False), (4182, 14010650.09428228, 7980302.8016127, False), (4184, 14010650.04424349, 7980302.16253094, False), (4186, 14010649.98323218, 7980301.49421324, False), (4188, 14010649.91896642, 7980300.91807371, False), (4190, 14010649.88431516, 7980300.40809397, False), (4192, 14010649.88602657, 7980299.86630787, False), (4194, 14010649.90905301, 7980299.06936016, False), (4196, 14010649.91349291, 7980298.31697771, False), (4198, 14010649.90393572, 7980297.66120731, False), (4200, 14010649.85392004, 7980297.07812042, False), (4202, 14010649.76323943, 7980296.48002427, False), (4204, 14010649.6573715, 7980295.67177911, False), (4206, 14010649.54364422, 7980294.91833074, False), (4208, 14010649.45020302, 7980294.21861265, False), (4210, 14010649.40263229, 7980293.47928457, False), (4212, 14010649.33856138, 7980292.53354307, False), (4214, 14010649.28357597, 7980291.93671208, False), (4216, 14010649.23215645, 7980291.51549381, False), (4218, 14010649.20616087, 7980290.72022861, False), (4220, 14010649.15038365, 7980289.75318753, False), (4222, 14010649.20799907, 7980288.61393336, False), (4224, 14010649.31840686, 7980287.41787212, False), (4226, 14010649.41330115, 7980286.52428012, False), (4228, 14010649.53789227, 7980285.84260781, False), (4230, 14010649.58985093, 7980284.91650894, False), (4232, 14010649.61423002, 7980284.52891148, False), (4234, 14010649.62973032, 7980284.39358428, False), (4236, 14010649.64512655, 7980284.33566068, False), (4238, 14010649.6631201, 7980284.2750493, False), (4240, 14010649.73315682, 7980283.90099745, False), (4242, 14010649.864646, 7980283.07754324, False), (4244, 14010649.95980829, 7980282.09661568, False), (4246, 14010650.01396895, 7980281.29033811, False), (4248, 14010650.04894128, 7980280.59716006, False), (4250, 14010650.07803881, 7980279.95896544, False), (4252, 14010650.10735292, 7980279.33893796, False), (4254, 14010650.16287942, 7980278.413457, False)]",106,"[(False, 54)]",0.05901953,Heliophile,,,Heliophile
264,"[(4096, 14010645.18191864, 7980273.3259957, False), (4098, 14010645.19676114, 7980272.44018879, False), (4100, 14010645.24362593, 7980274.68191717, False), (4102, 14010645.41966205, 7980276.66136413, False), (4104, 14010645.53374148, 7980278.27499586, False), (4106, 14010645.62514939, 7980279.53351325, False), (4108, 14010645.64969016, 7980280.52178268, False), (4110, 14010645.62345692, 7980281.51285362, False), (4112, 14010645.67258731, 7980282.50824859, False), (4114, 14010645.68723626, 7980283.52045474, False), (4116, 14010645.68410994, 7980284.51710238, False), (4118, 14010645.67457094, 7980285.47957698, False), (4120, 14010645.64842005, 7980286.37655537, False), (4122, 14010645.62887405, 7980287.36072464, False), (4124, 14010645.60317107, 7980288.22497423, False), (4126, 14010645.59450399, 7980288.92556639, False), (4128, 14010645.55442134, 7980289.80792023, False), (4130, 14010645.50423429, 7980290.6579001, False), (4132, 14010645.5090769, 7980291.5391296, False), (4134, 14010645.53646268, 7980292.49267262, False), (4136, 14010645.58627623, 7980293.37582982, False), (4138, 14010645.63812219, 7980294.27282946, False), (4140, 14010645.65760097, 7980295.18948045, False), (4142, 14010645.67272771, 7980296.09562057, False), (4144, 14010645.67183373, 7980297.01492032, False), (4146, 14010645.67647739, 7980297.91741811, False), (4148, 14010645.68783194, 7980298.71740089, False), (4150, 14010645.68020498, 7980299.42143621, False), (4152, 14010645.6694968, 7980300.18748677, False), (4154, 14010645.66415342, 7980301.07256045, False), (4156, 14010645.68950297, 7980302.04745554, False), (4158, 14010645.72762667, 7980302.82234074, False), (4160, 14010645.80567138, 7980303.50979033, False), (4162, 14010645.93656481, 7980304.26574204, False), (4164, 14010646.0841449, 7980305.11017804, False), (4166, 14010646.25169599, 7980305.97577479, False), (4168, 14010646.50784347, 7980305.63067623, False), (4170, 14010646.84498888, 7980304.87519391, False), (4172, 14010646.90483273, 7980306.64456959, False), (4174, 14010646.93191192, 7980308.43899407, False), (4176, 14010647.02655108, 7980309.80213709, False), (4178, 14010647.18796303, 7980310.25875638, False), (4180, 14010647.27026744, 7980311.36361087, False), (4182, 14010647.29972835, 7980312.22522471, False), (4184, 14010647.29953701, 7980313.1513692, False), (4186, 14010647.2898151, 7980314.10132291, False)]",90,"[(False, 46)]",0.0531357782608695,Heliophile,,,Heliophile
292,"[(4166, 14010649.34504373, 7980281.25431594, False), (4168, 14010649.29846211, 7980281.68216377, False), (4170, 14010649.14706772, 7980282.38343463, False), (4172, 14010649.04272039, 7980283.19779533, False), (4174, 14010648.89040036, 7980284.06419213, False), (4176, 14010648.72370517, 7980284.76263796, False), (4178, 14010648.52768063, 7980285.47499719, False), (4180, 14010648.45118651, 7980285.96171775, False), (4182, 14010648.24071907, 7980286.72638474, False), (4184, 14010648.13007508, 7980287.33417697, False), (4186, 14010647.87136208, 7980288.42226687, False), (4188, 14010647.73146981, 7980289.11943679, False), (4190, 14010647.58780713, 7980290.18618281, False), (4192, 14010647.4999093, 7980290.9244638, False), (4194, 14010647.33611035, 7980291.95667732, False), (4196, 14010647.20181503, 7980292.88086962, False), (4198, 14010647.10618343, 7980293.82974784, False), (4200, 14010647.03115692, 7980294.58316064, False), (4202, 14010647.04270477, 7980295.41243213, False), (4204, 14010647.11248278, 7980296.28764891, False), (4206, 14010647.19162301, 7980297.21864305, False), (4208, 14010647.27686856, 7980298.00953708, False), (4210, 14010647.3728011, 7980298.79480004, False), (4212, 14010647.4506254, 7980299.60155235, False), (4214, 14010647.50543312, 7980300.38004069, False), (4216, 14010647.51642115, 7980301.19793915, False), (4218, 14010647.50353643, 7980302.04941026, False), (4220, 14010647.48663548, 7980302.77881112, False), (4222, 14010647.46455406, 7980303.56231763, False), (4224, 14010647.49743078, 7980304.30705681, False), (4226, 14010647.48473832, 7980305.02159781, False), (4228, 14010647.56936912, 7980305.7721736, False), (4230, 14010647.62654452, 7980306.59458456, False), (4232, 14010647.72378642, 7980307.3577667, False), (4234, 14010647.87013867, 7980308.31516641, False), (4236, 14010647.92347249, 7980309.12108651, False), (4238, 14010647.99564957, 7980309.86707461, False), (4240, 14010647.99782352, 7980310.74249284, False), (4242, 14010648.06456715, 7980311.48838992, False), (4244, 14010648.03826252, 7980312.35809717, False), (4246, 14010648.13429468, 7980313.17127116, False), (4248, 14010648.19784982, 7980313.98320987, False), (4250, 14010648.30643211, 7980314.70890835, False)]",84,"[(False, 43)]",0.05901953,Heliophile,,,Heliophile
297,"[(4186, 14010645.35411147, 7980314.92640643, False), (4188, 14010645.3053299, 7980314.32921077, False), (4190, 14010645.25506787, 7980313.6796128, False), (4192, 14010645.20282172, 7980313.03242884, False), (4194, 14010645.14910051, 7980312.40402676, False), (4196, 14010645.08755393, 7980311.98101284, False), (4198, 14010645.07873632, 7980311.16930773, False), (4200, 14010645.09456773, 7980310.16627816, False), (4202, 14010645.11792917, 7980309.09854682, True), (4204, 14010645.0907765, 7980308.19865495, True), (4206, 14010645.16197046, 7980307.58660607, True), (4208, 14010645.28061765, 7980307.1018676, True), (4210, 14010645.41472025, 7980306.65130656, True), (4212, 14010645.54917253, 7980306.1947231, True), (4214, 14010645.67662046, 7980305.75337663, True), (4216, 14010645.75864609, 7980305.25855972, False), (4218, 14010645.77430653, 7980304.71233307, False), (4220, 14010645.73959376, 7980304.18620228, False), (4222, 14010645.62890052, 7980303.64548429, False), (4224, 14010645.48690948, 7980303.08220151, False), (4226, 14010645.36943243, 7980302.43166539, True), (4228, 14010645.31155705, 7980301.6638599, True)]",42,"[(False, 8), (True, 7), (False, 5), (True, 2)]",0.05901953,,,Shade-chaser,Shade-chaser
300,"[(4582, 14010645.5131668, 7980296.22774001, False), (4584, 14010645.55407338, 7980296.97981267, False), (4586, 14010645.63243769, 7980297.58204422, False), (4588, 14010645.73594526, 7980298.25750283, False), (4590, 14010645.78788052, 7980298.73507335, False), (4592, 14010645.83679212, 7980299.69905528, False), (4594, 14010645.87600512, 7980300.36228063, False), (4596, 14010645.78883465, 7980301.46565137, False), (4598, 14010645.83068513, 7980302.15302765, False), (4600, 14010645.89803642, 7980302.76236215, False), (4602, 14010645.96793287, 7980303.51026592, False), (4604, 14010646.00267035, 7980304.43512652, False), (4606, 14010646.05544194, 7980305.26558497, False), (4608, 14010646.06499667, 7980306.06939944, False), (4610, 14010646.10327746, 7980306.76563066, False), (4612, 14010646.13416837, 7980307.43458149, False), (4614, 14010646.11165384, 7980308.14941832, False), (4616, 14010646.1157079, 7980309.00288018, True), (4618, 14010646.07193122, 7980309.74069094, True), (4620, 14010646.05677426, 7980310.49003455, False), (4622, 14010646.05358064, 7980311.18152088, False), (4624, 14010646.0192527, 7980312.02065837, False), (4626, 14010646.0560685, 7980312.90570774, False), (4628, 14010646.0709613, 7980313.76831226, False), (4630, 14010646.15673175, 7980314.51018244, False)]",48,"[(False, 17), (True, 2), (False, 6)]",0.07053281,,,Heliophile,Heliophile
301,"[(4200, 14010645.88725021, 7980309.37239446, True), (4202, 14010645.92649165, 7980309.29429075, True), (4204, 14010645.92609716, 7980308.8616514, True), (4206, 14010646.00327006, 7980308.40511518, False), (4208, 14010646.06999566, 7980307.81190393, False), (4210, 14010646.13982697, 7980307.17969036, False), (4212, 14010646.16940189, 7980306.50479294, False), (4214, 14010646.18308307, 7980305.86380029, False), (4216, 14010646.19256509, 7980305.22177292, False), (4218, 14010646.17065037, 7980304.48174863, False), (4220, 14010646.12511056, 7980303.78316508, False), (4222, 14010646.09851486, 7980303.25137425, False), (4224, 14010646.04227649, 7980302.78955908, False), (4226, 14010645.96122641, 7980302.32529461, False), (4228, 14010645.85894609, 7980301.82465054, False), (4230, 14010645.80563602, 7980301.40023525, False), (4232, 14010645.70401566, 7980300.77958711, False), (4234, 14010645.57822371, 7980300.06369883, False), (4236, 14010645.49168836, 7980299.48458871, False), (4238, 14010645.42475708, 7980298.96970452, False), (4240, 14010645.35563754, 7980298.40297581, False), (4242, 14010645.28331919, 7980297.80583724, False), (4244, 14010645.20861006, 7980297.19539868, False), (4246, 14010645.15946188, 7980296.62985712, False), (4248, 14010645.09625145, 7980296.04431321, False)]",48,"[(True, 3), (False, 22)]",0.05901953,,Sun-chaser,,Sun-chaser
302,"[(4146, 14010648.79796051, 7980314.58895749, False), (4148, 14010648.86688462, 7980313.89201952, False), (4150, 14010648.81216014, 7980313.37422834, False), (4152, 14010648.76541625, 7980312.761575, False), (4154, 14010648.67192543, 7980311.99861459, False), (4156, 14010648.63781257, 7980311.15446244, False), (4158, 14010648.61750126, 7980310.42442834, False), (4160, 14010648.5378506, 7980309.75711358, False), (4162, 14010648.51379525, 7980309.01030418, False), (4164, 14010648.45249452, 7980308.24507874, False), (4166, 14010648.36825462, 7980307.6446988, False), (4168, 14010648.33087451, 7980306.93874911, False), (4170, 14010648.33266519, 7980306.14674801, False), (4172, 14010648.35528612, 7980305.40681859, False), (4174, 14010648.39551995, 7980304.76978088, False), (4176, 14010648.37467856, 7980304.13536396, False), (4178, 14010648.42704597, 7980303.01774485, False), (4180, 14010648.3550261, 7980302.3427592, False), (4182, 14010648.34827161, 7980301.70311643, False), (4184, 14010648.36462233, 7980301.14021581, False), (4186, 14010648.38294726, 7980300.63740993, False), (4188, 14010648.567546, 7980298.67768514, False), (4190, 14010648.64754162, 7980297.71683189, False), (4192, 14010648.68569807, 7980296.54113133, False), (4194, 14010648.54415026, 7980296.94014101, False), (4196, 14010648.40069822, 7980297.05304067, False), (4198, 14010648.32616362, 7980296.58251946, False), (4200, 14010648.29479559, 7980295.95548835, False), (4202, 14010648.29542988, 7980295.37318721, False), (4204, 14010648.34747322, 7980294.60786262, False), (4206, 14010648.39070722, 7980293.98516572, False), (4208, 14010648.39284816, 7980293.09232776, False), (4210, 14010648.3753799, 7980292.14208082, False)]",64,"[(False, 33)]",0.05901953,Heliophile,,,Heliophile
303,"[(4870, 14010645.42525405, 7980298.46255327, False), (4872, 14010645.45500593, 7980298.13760305, False), (4874, 14010645.52590951, 7980299.0943157, False), (4876, 14010645.49062481, 7980299.54306866, False), (4878, 14010645.60924619, 7980299.91043609, False), (4880, 14010645.7366053, 7980300.42927019, False), (4882, 14010645.86329432, 7980300.95199049, False), (4884, 14010645.96586832, 7980301.39057606, False), (4886, 14010645.98414509, 7980301.86167433, False), (4888, 14010646.00725182, 7980302.33442257, False), (4890, 14010646.03479629, 7980302.69822256, False), (4892, 14010646.00279496, 7980302.89590727, False), (4894, 14010645.95195051, 7980303.07781455, False), (4896, 14010645.89376313, 7980303.48550703, False), (4898, 14010645.81270547, 7980303.92359024, False), (4900, 14010645.74149953, 7980304.40884894, True), (4902, 14010645.70178579, 7980304.83627629, True), (4904, 14010645.66239357, 7980305.16876533, True), (4906, 14010645.64362894, 7980305.54719608, True), (4908, 14010645.64836938, 7980305.9922357, True), (4910, 14010645.64281567, 7980306.33531182, True), (4912, 14010645.64246642, 7980306.83110474, True), (4914, 14010645.59811885, 7980307.3110804, True), (4916, 14010645.58322159, 7980307.65184594, True), (4918, 14010645.61191547, 7980308.11904835, True), (4920, 14010645.63949118, 7980308.67285348, True), (4922, 14010645.65686035, 7980309.10435646, True), (4924, 14010645.67284498, 7980309.59182657, True), (4926, 14010645.67539405, 7980310.1510149, True), (4928, 14010645.70089466, 7980310.53758216, False), (4930, 14010645.74620061, 7980310.96956346, False), (4932, 14010645.74519656, 7980311.61686133, False), (4934, 14010645.8167262, 7980312.27735853, False), (4936, 14010645.88749015, 7980312.72076705, False), (4938, 14010645.89273322, 7980313.30444996, False), (4940, 14010645.94025485, 7980313.85250964, False), (4942, 14010645.99620815, 7980314.2203367, False), (4944, 14010646.05544572, 7980314.73134642, False)]",74,"[(False, 15), (True, 14), (False, 9)]",0.0870080799999999,,,Others,Others
304,"[(4166, 14010652.87767388, 7980309.9061399, False), (4168, 14010652.6248464, 7980310.16089035, False), (4170, 14010652.36764255, 7980310.28840696, False), (4172, 14010652.12203164, 7980310.21424473, False), (4174, 14010652.00430506, 7980310.01780541, False), (4176, 14010651.97918102, 7980309.74367865, False), (4178, 14010651.91366447, 7980309.62124551, False), (4180, 14010651.96780236, 7980309.26321605, False), (4182, 14010652.28570595, 7980308.51228685, False), (4184, 14010652.33472683, 7980308.50840828, False), (4186, 14010652.2998054, 7980308.66473217, False), (4188, 14010652.23365346, 7980308.81575147, False), (4190, 14010652.19734769, 7980308.85225994, False), (4192, 14010652.20087584, 7980308.84028847, False), (4194, 14010652.2531762, 7980308.75902189, False), (4196, 14010652.25372254, 7980308.69386441, False), (4198, 14010652.2530655, 7980308.74946928, False), (4200, 14010652.23359531, 7980308.80306557, False), (4202, 14010652.21268044, 7980308.85404605, False), (4204, 14010652.19803437, 7980308.86661722, False), (4206, 14010652.19350515, 7980308.86630043, False), (4208, 14010652.21114587, 7980308.84143801, False), (4210, 14010652.2268502, 7980308.83448992, False), (4212, 14010652.22829299, 7980308.86560022, False), (4214, 14010652.22237772, 7980308.91396906, False), (4216, 14010652.18280444, 7980309.12394851, False), (4218, 14010652.22794088, 7980309.35187847, False), (4220, 14010652.2586105, 7980309.48102511, False), (4222, 14010652.2727018, 7980309.58784463, False), (4224, 14010652.20238328, 7980309.68387983, False), (4226, 14010652.10892107, 7980309.6857802, False), (4228, 14010652.04766574, 7980309.68263052, False), (4230, 14010652.01682745, 7980309.66072841, False), (4232, 14010652.00596307, 7980309.64075162, False), (4234, 14010651.98087553, 7980309.67503836, False), (4236, 14010651.97669782, 7980309.62461292, False), (4238, 14010652.03817976, 7980309.47949432, False), (4240, 14010652.14615172, 7980309.27382602, False), (4242, 14010652.21402524, 7980309.1402691, False), (4244, 14010652.19319679, 7980309.0966874, False), (4246, 14010652.14893256, 7980309.07320431, False), (4248, 14010652.09104042, 7980309.11653055, False), (4250, 14010652.0676901, 7980309.18335924, False), (4252, 14010652.05470463, 7980309.17033611, False), (4254, 14010651.98973857, 7980309.05912715, False), (4256, 14010651.67194694, 7980309.19346018, False), (4258, 14010651.30326702, 7980309.1451975, False), (4260, 14010650.98309795, 7980308.87089422, False), (4262, 14010650.6597697, 7980308.56973185, False), (4264, 14010650.43035987, 7980308.10651258, False), (4266, 14010650.29802119, 7980307.58439606, False), (4268, 14010650.28126585, 7980307.07905656, False), (4270, 14010650.31057787, 7980306.79666358, False), (4272, 14010650.35202969, 7980306.66712232, False), (4274, 14010650.39364362, 7980306.64003254, False), (4276, 14010650.42694522, 7980306.68093932, False), (4278, 14010650.46758189, 7980306.622439, False), (4280, 14010650.50129679, 7980306.53694852, False), (4282, 14010650.51392295, 7980306.46517816, False), (4284, 14010650.51451554, 7980306.31103208, False), (4286, 14010650.55874032, 7980305.98533724, False), (4288, 14010650.59256549, 7980305.73129171, False), (4290, 14010650.61877323, 7980305.66500346, False), (4292, 14010650.62667067, 7980305.52997695, False)]",126,"[(False, 64)]",0.05901953,Heliophile,,,Heliophile
307,"[(4854, 14010647.46470148, 7980314.84817952, False), (4856, 14010647.72834032, 7980314.19963484, False), (4858, 14010647.94363776, 7980313.54662763, False), (4860, 14010648.08982645, 7980313.04237522, False), (4862, 14010648.29468155, 7980312.43626874, False), (4864, 14010648.52029919, 7980311.86901707, False), (4866, 14010648.6309622, 7980311.47514188, False), (4868, 14010648.69617255, 7980311.00850668, False), (4870, 14010648.80065854, 7980310.45797324, False), (4872, 14010648.8692978, 7980309.98029865, False), (4874, 14010648.96224355, 7980309.44032927, False), (4876, 14010649.09497553, 7980308.89393047, False), (4878, 14010649.25179006, 7980308.32532069, False), (4880, 14010649.37907732, 7980307.82769377, False), (4882, 14010649.49456758, 7980307.23655273, False), (4884, 14010649.5714633, 7980306.61289725, False), (4886, 14010649.59469099, 7980305.99929008, False), (4888, 14010649.58802896, 7980305.45366488, False), (4890, 14010649.55006068, 7980304.85224728, False), (4892, 14010649.5527768, 7980304.15139753, False), (4894, 14010649.62423803, 7980303.36942902, False), (4896, 14010649.76637155, 7980301.77558566, False), (4898, 14010649.58351687, 7980301.89595811, False), (4900, 14010649.45365759, 7980301.79663771, False), (4902, 14010649.3111881, 7980301.60480011, False), (4904, 14010649.15779906, 7980301.26134157, False), (4906, 14010649.05722679, 7980300.77107989, False), (4908, 14010648.9523381, 7980300.17115585, False), (4910, 14010648.84114699, 7980299.65710439, False), (4912, 14010648.76892277, 7980298.81881141, False), (4914, 14010648.67895155, 7980298.3479071, False), (4916, 14010648.58296973, 7980297.85067899, False), (4918, 14010648.45978839, 7980297.28421084, False), (4920, 14010648.34337524, 7980296.69316016, False), (4922, 14010648.26378851, 7980296.12313305, False), (4924, 14010648.11265095, 7980295.60711583, False), (4926, 14010647.99044503, 7980295.1095314, False), (4928, 14010647.89213944, 7980294.5275007, False), (4930, 14010647.79061667, 7980293.58764728, False), (4932, 14010647.69400697, 7980292.76008012, False), (4934, 14010647.59263738, 7980292.19256184, False), (4936, 14010647.48468143, 7980291.42725302, False), (4938, 14010647.43616371, 7980290.2872557, False), (4940, 14010647.44281658, 7980288.96316735, False), (4942, 14010647.38535727, 7980287.77150817, False), (4944, 14010647.34200999, 7980288.10549309, False), (4946, 14010647.28609835, 7980288.36819789, False), (4948, 14010647.32169094, 7980288.26806655, False), (4950, 14010647.35694315, 7980287.87641966, False), (4952, 14010647.35595451, 7980287.29746292, False), (4954, 14010647.38305251, 7980286.45180064, False), (4956, 14010647.41279516, 7980285.88375478, False), (4958, 14010647.5023926, 7980285.14149164, False), (4960, 14010647.65848823, 7980284.50454621, False), (4962, 14010647.78456926, 7980283.9695355, False), (4964, 14010647.90688081, 7980283.49794371, False), (4966, 14010648.05580486, 7980282.92578236, False), (4968, 14010648.19978775, 7980282.07878616, False), (4970, 14010648.38272873, 7980281.50745588, False), (4972, 14010648.68127498, 7980279.1631732, False), (4974, 14010648.89031216, 7980277.34513181, False), (4976, 14010648.97177717, 7980277.50230504, False), (4978, 14010648.99668352, 7980278.58462852, False), (4980, 14010649.06790906, 7980278.75509467, False), (4982, 14010649.10334724, 7980278.31860668, False), (4984, 14010649.12371792, 7980277.60532929, False), (4986, 14010649.17668315, 7980276.97375235, False), (4988, 14010649.32217985, 7980275.6555014, False), (4990, 14010649.45598603, 7980274.81970622, False)]",136,"[(False, 69)]",0.0862917639130435,Heliophile,,,Heliophile
