person_id,trajectory,duration_frames,shadow_segments,avg_shadow_proportion,transition_0,transition_1,transition_2,category
2,"[(6, 14010647.93735632, 7980307.67272611, False), (8, 14010647.99134704, 7980308.59209338, False), (10, 14010648.02846883, 7980309.36967025, False), (12, 14010648.05771594, 7980309.89732599, False), (14, 14010648.10643869, 7980310.61478831, False), (16, 14010648.17742859, 7980311.37166252, False), (18, 14010648.17373514, 7980312.16776441, False), (20, 14010648.19109609, 7980312.94720578, False), (22, 14010648.23764883, 7980313.62670091, False), (24, 14010648.20448341, 7980314.39009837, False)]",18,"[(False, 10)]",0.15477549,Heliophile,,,Heliophile
3,"[(6, 14010650.17133819, 7980311.0476051, False), (8, 14010650.17076621, 7980310.41185979, False), (10, 14010650.1702905, 7980309.88311102, False), (12, 14010650.13024009, 7980309.33995133, False), (14, 14010650.08605746, 7980308.77742355, False), (16, 14010650.06715829, 7980308.21158979, False), (18, 14010650.0689019, 7980307.74662797, False), (20, 14010650.03644993, 7980307.27361934, False), (22, 14010650.0583941, 7980306.64025933, False), (24, 14010650.07429002, 7980306.17159369, False), (26, 14010650.03994568, 7980305.68858979, False), (28, 14010650.00473366, 7980305.15540551, False), (30, 14010649.99073672, 7980304.7469747, False), (32, 14010649.99288974, 7980304.49638521, False), (34, 14010650.01620556, 7980304.3735246, False), (36, 14010650.02812035, 7980304.37170411, False), (38, 14010650.060133, 7980304.33649541, False), (40, 14010650.08314791, 7980304.29865936, False), (42, 14010650.0515394, 7980304.19880517, False), (44, 14010650.03591981, 7980303.84933954, False), (46, 14010650.00963565, 7980303.517605, False), (48, 14010650.03594801, 7980302.82116974, False), (50, 14010650.05143046, 7980302.25002202, False), (52, 14010650.06736406, 7980301.19287539, False), (54, 14010649.88505062, 7980301.07930405, False), (56, 14010649.74861478, 7980300.89450897, False), (58, 14010649.66547959, 7980300.64204871, False), (60, 14010649.67059002, 7980300.20366888, False), (62, 14010649.66472547, 7980299.66904639, False), (64, 14010649.66636026, 7980299.04088292, False), (66, 14010649.66581498, 7980298.51469927, False), (68, 14010649.70583903, 7980297.93888067, False), (70, 14010649.72920813, 7980297.52119043, False), (72, 14010649.80796472, 7980297.09595678, False), (74, 14010649.83694265, 7980296.62837649, False), (76, 14010649.99449404, 7980296.16384859, False), (78, 14010650.06971672, 7980295.6683867, False)]",72,"[(False, 37)]",0.1547754899999999,Heliophile,,,Heliophile
4,"[(130, 14010645.82487727, 7980298.36755403, True), (132, 14010645.76683844, 7980298.83690203, True), (134, 14010645.81503478, 7980299.33962236, True), (136, 14010645.7147448, 7980299.5227058, True), (138, 14010645.84716234, 7980300.46363888, True), (140, 14010645.9689957, 7980301.20353353, True), (142, 14010646.05734834, 7980301.79867266, True), (144, 14010646.13090488, 7980302.36491499, True), (146, 14010646.153509, 7980303.19081875, True), (148, 14010646.17808539, 7980304.03180889, True), (150, 14010646.20941952, 7980304.79112059, False), (152, 14010646.21554319, 7980305.48822543, False), (154, 14010646.2575706, 7980306.21058378, False), (156, 14010646.31838949, 7980306.88621327, False), (158, 14010646.32613614, 7980307.49739678, False), (160, 14010646.34144993, 7980308.05861946, False), (162, 14010646.36306927, 7980308.86623863, False), (164, 14010646.34730756, 7980309.55129566, False), (166, 14010646.33034523, 7980310.07888294, False), (168, 14010646.35520523, 7980310.73538533, False), (170, 14010646.39927261, 7980311.36045082, False), (172, 14010646.42681156, 7980312.04349029, False), (174, 14010646.53346743, 7980312.66861805, False), (176, 14010646.68167296, 7980313.31234306, False), (178, 14010646.77068768, 7980314.11922291, False), (180, 14010646.89152815, 7980314.70092818, False)]",50,"[(True, 10), (False, 16)]",0.1542511653846153,,Sun-chaser,,Sun-chaser
5,"[(272, 14010647.2030368, 7980294.32866055, False), (274, 14010647.22590612, 7980294.72779923, False), (276, 14010647.215796, 7980295.21741051, False), (278, 14010647.20220558, 7980295.71925658, False), (280, 14010647.18856656, 7980296.21938328, False), (282, 14010647.1933956, 7980296.69417744, False), (284, 14010647.24978369, 7980297.3508306, False), (286, 14010647.28369405, 7980297.87463285, False), (288, 14010647.30565959, 7980298.52685626, False), (290, 14010647.33974584, 7980299.04339279, False), (292, 14010647.40013444, 7980299.50609135, False), (294, 14010647.43326989, 7980299.96066548, False), (296, 14010647.47782253, 7980300.37797938, False), (298, 14010647.50886873, 7980300.92939765, False), (300, 14010647.51691704, 7980301.56640773, False), (302, 14010647.49638734, 7980302.19329653, False), (304, 14010647.4750666, 7980302.79704575, False), (306, 14010647.47857444, 7980303.43886759, False), (308, 14010647.4944223, 7980304.07491517, False), (310, 14010647.5024125, 7980304.62868211, False), (312, 14010647.47299503, 7980305.22257114, False), (314, 14010647.47075872, 7980305.77979647, False), (316, 14010647.49611039, 7980306.27743667, False), (318, 14010647.47684113, 7980306.86630453, False), (320, 14010647.51503826, 7980307.30871451, False), (322, 14010647.55150328, 7980307.84577658, False), (324, 14010647.5143973, 7980308.47569654, False), (326, 14010647.58372182, 7980309.14683252, False), (328, 14010647.67166926, 7980309.66585082, False), (330, 14010647.68531771, 7980310.16584693, False), (332, 14010647.75324852, 7980310.81650728, False), (334, 14010647.80468414, 7980311.28948662, False), (336, 14010647.80371131, 7980311.9145512, False), (338, 14010647.87145809, 7980312.5861828, False), (340, 14010647.95279454, 7980313.09494323, False), (342, 14010647.9410786, 7980313.72265669, False), (344, 14010648.00162666, 7980314.36897324, False), (346, 14010648.10590033, 7980314.88759187, False)]",74,"[(False, 38)]",0.14114305,Heliophile,,,Heliophile
6,"[(6, 14010647.41682177, 7980303.86147011, False), (8, 14010647.48936454, 7980304.56950602, False), (10, 14010647.54737608, 7980305.07702211, False), (12, 14010647.60652139, 7980305.743387, False), (14, 14010647.62917233, 7980306.26446597, False), (16, 14010647.71265474, 7980306.82528147, False), (18, 14010647.82227834, 7980307.31820805, False), (20, 14010647.83766592, 7980307.94414541, False), (22, 14010647.832188, 7980308.56369864, False), (24, 14010647.80899881, 7980309.04974061, False), (26, 14010647.78179551, 7980309.70971518, False), (28, 14010647.77950225, 7980310.23021137, False), (30, 14010647.81276649, 7980310.80625223, False), (32, 14010647.8642486, 7980311.29758809, False), (34, 14010647.84715299, 7980311.96111443, False), (36, 14010647.84256715, 7980312.41788645, False), (38, 14010647.83963526, 7980312.98573953, False), (40, 14010647.82331346, 7980313.69009705, False), (42, 14010647.82733047, 7980314.26467986, False), (44, 14010647.86754841, 7980314.88256082, False)]",38,"[(False, 20)]",0.15477549,Heliophile,,,Heliophile
7,"[(6, 14010646.81341861, 7980303.71194365, True), (8, 14010646.77951654, 7980304.42469762, False), (10, 14010646.83684956, 7980305.09293438, False), (12, 14010646.91090392, 7980305.74106396, False), (14, 14010646.91052883, 7980306.32861011, False), (16, 14010646.93682512, 7980306.52419801, False), (18, 14010647.0524136, 7980306.17500593, False), (20, 14010647.09090995, 7980306.71732369, False), (22, 14010647.06535234, 7980307.81788194, False), (24, 14010647.05439568, 7980308.61560618, False), (26, 14010647.0644702, 7980309.4529518, False), (28, 14010647.04770246, 7980310.29900782, False), (30, 14010647.03393405, 7980310.87342315, False), (32, 14010647.02545334, 7980311.50462805, False), (34, 14010647.03965849, 7980311.95292991, False), (36, 14010647.01781484, 7980312.49231198, False), (38, 14010647.0298652, 7980313.16268448, False), (40, 14010647.04271268, 7980313.67745028, False), (42, 14010646.98981494, 7980314.35738838, False), (44, 14010647.0082681, 7980314.9238466, False)]",38,"[(True, 1), (False, 19)]",0.15477549,,Sun-chaser,,Sun-chaser
8,"[(50, 14010646.74718283, 7980301.50823801, False), (52, 14010646.78318878, 7980301.77239639, False), (54, 14010646.79293554, 7980301.87090918, False), (56, 14010646.80250654, 7980302.5305534, False), (58, 14010646.81254144, 7980303.32243488, True), (60, 14010646.81224759, 7980303.91280632, False), (62, 14010646.87364492, 7980304.05996567, False), (64, 14010646.93180411, 7980304.46442844, False), (66, 14010646.96577822, 7980304.98225253, False), (68, 14010646.97340047, 7980305.71363846, False), (70, 14010647.00244064, 7980306.38125867, False), (72, 14010647.00620914, 7980307.11835504, False), (74, 14010646.99885471, 7980307.71890302, False), (76, 14010647.01472591, 7980308.16165927, False), (78, 14010647.04776368, 7980308.77033129, False), (80, 14010647.07052723, 7980309.17352445, False), (82, 14010647.06062756, 7980309.69273425, False), (84, 14010647.1178322, 7980310.16630189, False), (86, 14010647.1647886, 7980310.66744699, False), (88, 14010647.15234033, 7980311.32659828, False), (90, 14010647.17123094, 7980311.81153008, False), (92, 14010647.19891542, 7980312.48333783, False), (94, 14010647.16187692, 7980313.15335144, False), (96, 14010647.1427689, 7980313.6759843, False), (98, 14010647.13214707, 7980314.38075116, False), (100, 14010647.13627566, 7980314.82189079, False)]",50,"[(False, 4), (True, 1), (False, 21)]",0.15477549,,,Heliophile,Heliophile
10,"[(12, 14010648.57438608, 7980295.91139461, False), (14, 14010648.67391317, 7980296.28307761, False), (16, 14010648.55465161, 7980298.50987486, False), (18, 14010648.43844825, 7980300.24376111, False), (20, 14010648.42597199, 7980301.0404603, False), (22, 14010648.46119966, 7980301.57255757, False), (24, 14010648.50281545, 7980302.0028877, False), (26, 14010648.52541044, 7980302.51250804, False), (28, 14010648.56463173, 7980302.83961983, False), (30, 14010648.55704868, 7980303.39606384, False), (32, 14010648.56799635, 7980303.99628275, False), (34, 14010648.57258871, 7980304.57261094, False), (36, 14010648.59057251, 7980305.13126139, False), (38, 14010648.6133104, 7980305.61992102, False), (40, 14010648.61431261, 7980306.08378675, False), (42, 14010648.62601675, 7980306.47051299, False), (44, 14010648.6377764, 7980306.88971776, False), (46, 14010648.64907152, 7980307.3192194, False), (48, 14010648.66702123, 7980307.74981868, False), (50, 14010648.69532815, 7980308.21013805, False), (52, 14010648.6991723, 7980308.64467109, False), (54, 14010648.68510159, 7980309.07915352, False), (56, 14010648.71710898, 7980309.51734951, False), (58, 14010648.80920355, 7980309.97771903, False), (60, 14010648.86737928, 7980310.46768835, False), (62, 14010648.93417642, 7980311.00254561, False), (64, 14010649.03031246, 7980311.43503256, False), (66, 14010649.16503035, 7980311.87594435, False), (68, 14010649.2706224, 7980312.2795962, False), (70, 14010649.30558496, 7980312.82886312, False), (72, 14010649.33594255, 7980313.24116021, False), (74, 14010649.36134561, 7980313.73834017, False), (76, 14010649.37149201, 7980314.22631077, False), (78, 14010649.3421819, 7980314.71187025, False)]",66,"[(False, 34)]",0.1547754899999999,Heliophile,,,Heliophile
11,"[(14, 14010651.88067191, 7980309.99003838, False), (16, 14010651.86782573, 7980310.53105471, False), (18, 14010651.87552617, 7980311.03375154, False), (20, 14010651.89320159, 7980311.55534116, False), (22, 14010651.89816084, 7980312.103154, False), (24, 14010651.912628, 7980312.62251815, False), (26, 14010651.94928617, 7980313.1004036, False), (28, 14010651.99150123, 7980313.67601061, False), (30, 14010652.03748783, 7980314.10393503, False), (32, 14010652.04901118, 7980314.56338857, False)]",18,"[(False, 10)]",0.15477549,Heliophile,,,Heliophile
12,"[(38, 14010646.93607018, 7980305.01397689, False), (40, 14010646.95981535, 7980305.26604866, False), (42, 14010646.94468446, 7980305.53348315, False), (44, 14010646.93050095, 7980306.19901817, False), (46, 14010646.89718326, 7980306.93665669, False), (48, 14010646.88970398, 7980307.55507275, False), (50, 14010646.83115313, 7980308.2571083, False), (52, 14010646.77571392, 7980308.72292865, False), (54, 14010646.6725171, 7980309.29822935, False), (56, 14010646.61511161, 7980309.90467955, False), (58, 14010646.55753354, 7980310.47663317, False), (60, 14010646.51500402, 7980311.06236557, False), (62, 14010646.46291335, 7980311.65682785, False), (64, 14010646.43174306, 7980312.33823512, False), (66, 14010646.43223389, 7980312.78476584, False), (68, 14010646.40586613, 7980313.41710074, False), (70, 14010646.38597118, 7980314.0523647, False), (72, 14010646.37121344, 7980314.60668636, False)]",34,"[(False, 18)]",0.15477549,Heliophile,,,Heliophile
