person_id,trajectory,duration_frames,shadow_segments,avg_shadow_proportion,transition_0,transition_1,transition_2,category
6,"[(2, 14010651.21023555, 7980298.1652405, False), (4, 14010651.25987685, 7980297.87386787, False), (6, 14010651.26590603, 7980297.38880795, False), (8, 14010651.27738413, 7980297.30566987, False), (10, 14010651.25178524, 7980296.27751428, False), (12, 14010651.21499392, 7980295.35279539, False), (14, 14010651.17363274, 7980294.47627873, False), (16, 14010651.14722146, 7980294.17907141, False), (18, 14010651.05520038, 7980293.27196237, False), (20, 14010650.98144143, 7980292.42541319, False), (22, 14010650.90732772, 7980291.59168627, False), (24, 14010650.8318746, 7980290.7477332, False), (26, 14010650.77913728, 7980289.91839274, False), (28, 14010650.71801511, 7980289.18072762, False), (30, 14010650.67096765, 7980288.64470425, False), (32, 14010650.60417462, 7980287.7063569, False), (34, 14010650.53752444, 7980287.00209603, False), (36, 14010650.52139411, 7980286.19538764, False), (38, 14010650.52410959, 7980285.46331661, False), (40, 14010650.57977212, 7980284.67482046, False), (42, 14010650.62906926, 7980283.77908191, False), (44, 14010650.66513576, 7980282.98139181, False), (46, 14010650.67267419, 7980282.36828786, False), (48, 14010650.65737888, 7980281.61642559, False), (50, 14010650.66437097, 7980280.82639741, False), (52, 14010650.6532878, 7980279.93793119, False), (54, 14010650.68359995, 7980278.73811124, False), (56, 14010650.73400164, 7980277.40603979, False), (58, 14010650.7581802, 7980276.25215255, False), (60, 14010650.66159781, 7980275.67902244, False), (62, 14010650.51057441, 7980275.36916452, False), (64, 14010650.44066912, 7980274.85297257, False), (66, 14010650.45786058, 7980274.02162923, False), (68, 14010650.45973546, 7980272.88968131, False)]",66,"[(False, 34)]",0.07155261,Heliophile,,,Heliophile
13,"[(94, 14010645.34534675, 7980286.43456308, False), (96, 14010645.39054416, 7980286.50246264, False), (98, 14010645.38154631, 7980286.9743003, False), (100, 14010645.36355918, 7980287.61284945, False), (102, 14010645.34198406, 7980288.37866609, False), (104, 14010645.30755645, 7980289.03614669, False), (106, 14010645.28103614, 7980289.75003798, False), (108, 14010645.25967315, 7980290.47013226, False), (110, 14010645.2412179, 7980291.17080351, False), (112, 14010645.24974118, 7980291.96978875, False), (114, 14010645.27453796, 7980292.61560608, False), (116, 14010645.35517089, 7980293.32538456, False), (118, 14010645.42989119, 7980294.01738847, False), (120, 14010645.47204396, 7980294.57307632, False), (122, 14010645.54695216, 7980295.2546742, False), (124, 14010645.63813886, 7980296.00448759, False), (126, 14010645.73492556, 7980296.78121614, False), (128, 14010645.83367414, 7980297.45632216, False), (130, 14010645.93381153, 7980298.20039232, False), (132, 14010646.00823492, 7980298.92896299, False), (134, 14010646.09359707, 7980299.59301297, False), (136, 14010646.16178018, 7980300.18596913, False), (138, 14010646.20649191, 7980300.77633768, False), (140, 14010646.23422418, 7980301.29510326, False), (142, 14010646.26855252, 7980301.88913714, False), (144, 14010646.29732475, 7980302.49417116, False), (146, 14010646.31987237, 7980303.12663556, False), (148, 14010646.36509424, 7980303.68445309, False), (150, 14010646.43052387, 7980304.49771892, False), (152, 14010646.50603339, 7980305.23350275, False), (154, 14010646.56103849, 7980305.91151254, False), (156, 14010646.61595354, 7980306.58309171, False), (158, 14010646.67269506, 7980307.19728283, False), (160, 14010646.73664361, 7980307.83606737, False), (162, 14010646.76437672, 7980308.43259448, False), (164, 14010646.7856105, 7980309.02570351, False), (166, 14010646.80568167, 7980309.64946441, False), (168, 14010646.83941118, 7980310.32035396, False), (170, 14010646.85265346, 7980310.95822202, False), (172, 14010646.87115597, 7980311.49616319, False), (174, 14010646.92238892, 7980312.23123238, False), (176, 14010646.95938081, 7980312.90178624, False), (178, 14010646.98106624, 7980313.42973209, False), (180, 14010646.95214608, 7980314.12610443, False), (182, 14010646.98657678, 7980314.83656866, False)]",88,"[(False, 45)]",0.0720420468888888,Heliophile,,,Heliophile
14,"[(1116, 14010645.1285597, 7980296.18513871, True), (1118, 14010645.18360077, 7980296.14893278, True), (1120, 14010645.20981864, 7980296.54984827, True), (1122, 14010645.24429905, 7980297.08248308, True), (1124, 14010645.25959174, 7980297.45555495, True), (1126, 14010645.20651951, 7980298.15294319, True), (1128, 14010645.13823165, 7980298.6057547, True), (1130, 14010645.10265665, 7980298.96444, True), (1132, 14010645.07954052, 7980299.50777454, True), (1134, 14010645.0480558, 7980299.83209207, True), (1136, 14010645.0308722, 7980300.1767217, True), (1138, 14010645.03742145, 7980300.71241392, True), (1140, 14010645.02773647, 7980301.09062031, True), (1142, 14010645.02044464, 7980301.34253481, True), (1144, 14010645.02803006, 7980301.79999442, True), (1146, 14010645.02054112, 7980302.37172292, True), (1148, 14010645.01193166, 7980302.75011521, True), (1150, 14010645.00092823, 7980303.10940691, True), (1152, 14010644.9703994, 7980303.77729937, True), (1154, 14010644.92200774, 7980304.27099257, True), (1156, 14010644.87640308, 7980304.70295746, True), (1158, 14010644.83162453, 7980305.24294577, True), (1160, 14010644.79363367, 7980305.64633635, True), (1162, 14010644.78336041, 7980306.09785732, True), (1164, 14010644.77467339, 7980306.65115093, True), (1166, 14010644.77681518, 7980307.08654471, True), (1168, 14010644.80364319, 7980307.58746492, True), (1170, 14010644.81970238, 7980308.22646614, True), (1172, 14010644.8340418, 7980308.69179737, True), (1174, 14010644.87253236, 7980309.20326162, True), (1176, 14010644.91127669, 7980309.76242512, True), (1178, 14010644.95106006, 7980310.21132345, True), (1180, 14010645.02754208, 7980310.8350601, False), (1182, 14010645.09448522, 7980311.39499738, False), (1184, 14010645.13740557, 7980311.92323086, False), (1186, 14010645.21497941, 7980312.36056797, False), (1188, 14010645.27804326, 7980312.89296822, False), (1190, 14010645.30636157, 7980313.44675495, False), (1192, 14010645.35218919, 7980314.0579502, False), (1194, 14010645.378137, 7980314.45536385, False)]",78,"[(True, 32), (False, 8)]",0.11105581,,Sun-chaser,,Sun-chaser
17,"[(6, 14010651.74415884, 7980309.41092169, False), (8, 14010651.74771322, 7980309.00652031, False), (10, 14010651.64148833, 7980308.61899794, False), (12, 14010651.57536469, 7980308.18357099, False), (14, 14010651.58571246, 7980307.70506564, False), (16, 14010651.54258576, 7980307.15402115, False), (18, 14010651.54427966, 7980306.67848739, False), (20, 14010651.51697524, 7980306.40986563, False), (22, 14010651.47584796, 7980306.04622157, False), (24, 14010651.46039729, 7980305.69567244, False), (26, 14010651.43565262, 7980305.31747521, False), (28, 14010651.38943363, 7980304.89859941, False), (30, 14010651.36318511, 7980304.48754391, False), (32, 14010651.28716901, 7980304.17080547, False), (34, 14010651.17455004, 7980303.71127599, False), (36, 14010651.13570625, 7980303.27202512, False), (38, 14010651.08100401, 7980302.83577451, False), (40, 14010651.02259362, 7980302.4038041, False), (42, 14010651.0168936, 7980302.0982374, False), (44, 14010650.97879341, 7980301.71154793, False), (46, 14010650.96889971, 7980301.26132273, False), (48, 14010650.98626306, 7980300.85956562, False), (50, 14010650.9872535, 7980300.44334818, False), (52, 14010651.01443228, 7980300.05900834, False), (54, 14010651.04947818, 7980299.75262045, False), (56, 14010651.07679427, 7980299.30805083, False), (58, 14010651.09468613, 7980298.85440383, False), (60, 14010651.10351418, 7980298.47052445, False), (62, 14010651.11869113, 7980297.96122257, False), (64, 14010651.12822883, 7980297.53828033, False), (66, 14010651.15055936, 7980297.08855372, False), (68, 14010651.16949084, 7980296.59918279, False), (70, 14010651.17066295, 7980296.15387621, False), (72, 14010651.16349749, 7980295.72457157, False), (74, 14010651.11625891, 7980295.33736351, False), (76, 14010651.10506152, 7980294.83791051, False), (78, 14010651.07575548, 7980294.31716203, False), (80, 14010651.03117444, 7980293.88303488, False), (82, 14010651.03040934, 7980293.45556894, False), (84, 14010651.00039931, 7980293.0520965, False), (86, 14010650.9769562, 7980292.68756644, False), (88, 14010650.99774819, 7980292.27964384, False), (90, 14010650.98644844, 7980291.875191, False), (92, 14010650.99809469, 7980291.41147447, False), (94, 14010650.99146121, 7980290.98941888, False), (96, 14010650.9804879, 7980290.46502075, False), (98, 14010650.99881536, 7980289.79857937, False), (100, 14010650.99470164, 7980289.27070489, False), (102, 14010650.94680683, 7980288.90031248, False), (104, 14010650.9292022, 7980288.39660194, False), (106, 14010650.87829929, 7980288.01047816, False), (108, 14010650.84872654, 7980287.44603291, False), (110, 14010650.83867052, 7980286.94667337, False), (112, 14010650.83125708, 7980286.62626599, False), (114, 14010650.83476207, 7980286.08874559, False), (116, 14010650.86418539, 7980285.62894659, False), (118, 14010650.87653595, 7980285.15674292, False), (120, 14010650.88456152, 7980284.50992951, False), (122, 14010650.92760641, 7980284.01558996, False), (124, 14010650.87979075, 7980283.57090088, False), (126, 14010650.85172354, 7980283.0815359, False), (128, 14010650.86797691, 7980282.61537122, False), (130, 14010650.86132916, 7980282.06438336, False), (132, 14010650.85632243, 7980281.49309808, False), (134, 14010650.876467, 7980281.15722968, False), (136, 14010650.87765835, 7980280.86932968, False), (138, 14010650.87488426, 7980280.3936138, False), (140, 14010650.85338954, 7980279.549495, False), (142, 14010650.82391588, 7980278.54601454, False), (144, 14010650.76326766, 7980278.08136117, False), (146, 14010650.81505317, 7980277.24536404, False), (148, 14010650.81847343, 7980276.66938464, False), (150, 14010650.81630324, 7980276.03288781, False)]",144,"[(False, 73)]",0.07155261,Heliophile,,,Heliophile
21,"[(16, 14010649.24629971, 7980313.97211399, False), (18, 14010649.14591022, 7980313.58719572, False), (20, 14010649.0877441, 7980313.18630061, False), (22, 14010648.99156706, 7980312.63552119, False), (24, 14010648.90392237, 7980311.99108119, False), (26, 14010648.79549494, 7980311.21101264, False), (28, 14010648.68924686, 7980310.55435289, False), (30, 14010648.5966111, 7980310.03814298, False), (32, 14010648.48255506, 7980309.40080644, False), (34, 14010648.42477191, 7980308.81751517, False), (36, 14010648.37452718, 7980308.12397605, False), (38, 14010648.29286722, 7980307.52501672, False), (40, 14010648.21364985, 7980306.97858858, False), (42, 14010648.14005542, 7980306.40085491, False), (44, 14010648.04880752, 7980305.88325176, False), (46, 14010647.97830015, 7980305.24034696, False), (48, 14010647.91230196, 7980304.59047339, False), (50, 14010647.86500933, 7980303.98847234, False), (52, 14010647.82403567, 7980303.39341051, False), (54, 14010647.74580775, 7980302.74011855, False), (56, 14010647.66156875, 7980302.1584311, False), (58, 14010647.55759006, 7980301.46713015, False), (60, 14010647.49573225, 7980300.81251226, False), (62, 14010647.42135164, 7980300.24595744, False), (64, 14010647.3265452, 7980299.69423371, False), (66, 14010647.20765344, 7980299.24318432, False), (68, 14010647.10501863, 7980298.65906693, False), (70, 14010647.0318385, 7980298.00987881, False), (72, 14010646.98754319, 7980297.26362995, False), (74, 14010646.92927269, 7980296.72846744, False), (76, 14010646.85394148, 7980296.2085727, False), (78, 14010646.78597878, 7980295.61473801, False), (80, 14010646.74530108, 7980294.99461463, False), (82, 14010646.71622468, 7980294.34819595, False), (84, 14010646.70232028, 7980293.69234261, False), (86, 14010646.68712835, 7980293.10315099, False), (88, 14010646.68797095, 7980292.46501274, False), (90, 14010646.70880659, 7980291.80145092, False), (92, 14010646.69769038, 7980291.25985203, False), (94, 14010646.68920031, 7980290.69130709, False), (96, 14010646.64847868, 7980290.14757238, False), (98, 14010646.62111126, 7980289.64445802, False), (100, 14010646.61499045, 7980288.93688602, False), (102, 14010646.6059469, 7980288.32783831, False), (104, 14010646.56373944, 7980287.72137262, False), (106, 14010646.52000269, 7980287.12596236, False), (108, 14010646.47706883, 7980286.52291062, False), (110, 14010646.4507361, 7980285.9274671, False), (112, 14010646.40980642, 7980285.42424518, False), (114, 14010646.37307704, 7980284.69666348, False), (116, 14010646.33161621, 7980283.97118118, False), (118, 14010646.27638622, 7980283.07731659, False), (120, 14010646.22453658, 7980282.25975844, False), (122, 14010646.20953978, 7980281.51423274, False), (124, 14010646.21169428, 7980280.80376264, False), (126, 14010646.21903797, 7980280.10489841, False), (128, 14010646.22612891, 7980279.40647241, False), (130, 14010646.21817785, 7980279.00057267, False), (132, 14010646.23441148, 7980278.41976376, False), (134, 14010646.26300351, 7980277.72095731, False), (136, 14010646.28919788, 7980277.13432558, False), (138, 14010646.30813672, 7980276.19517351, False), (140, 14010646.31600896, 7980275.25211422, False), (142, 14010646.20431898, 7980273.87124705, False), (144, 14010646.13112123, 7980272.66569248, False), (146, 14010646.02005129, 7980271.4236059, False), (148, 14010645.95570267, 7980270.26792517, False)]",132,"[(False, 67)]",0.07155261,Heliophile,,,Heliophile
22,"[(1072, 14010645.37793807, 7980288.67355704, True), (1074, 14010645.36531408, 7980289.11944681, True), (1076, 14010645.39595436, 7980289.48516698, True), (1078, 14010645.32370164, 7980289.81252403, True), (1080, 14010645.46225075, 7980289.90026791, True), (1082, 14010645.4694182, 7980290.04039117, True), (1084, 14010645.57809541, 7980290.67910814, False), (1086, 14010645.73537552, 7980291.54674951, False), (1088, 14010645.84379612, 7980292.7786691, False), (1090, 14010645.90722293, 7980294.06426909, False), (1092, 14010645.95995489, 7980295.05201227, False), (1094, 14010646.02140488, 7980295.63483482, False), (1096, 14010646.09221408, 7980296.19223802, False), (1098, 14010646.14183993, 7980296.94430352, False), (1100, 14010646.1724922, 7980297.6944778, False), (1102, 14010646.18385753, 7980298.4024771, False), (1104, 14010646.17351318, 7980299.11378769, False), (1106, 14010646.16692487, 7980299.81693235, False), (1108, 14010646.13705978, 7980300.40711474, False), (1110, 14010646.12283051, 7980300.90346638, False), (1112, 14010646.09775904, 7980301.49141421, False), (1114, 14010646.07196919, 7980302.06433721, False), (1116, 14010646.08279989, 7980302.55271273, True), (1118, 14010646.1099148, 7980303.13170234, True), (1120, 14010646.13495412, 7980303.68738768, True), (1122, 14010646.1438846, 7980304.24396633, True), (1124, 14010646.17087018, 7980304.80887756, True), (1126, 14010646.19090272, 7980305.42246559, True), (1128, 14010646.26231718, 7980306.01298754, True), (1130, 14010646.33348517, 7980306.69011983, False), (1132, 14010646.4136666, 7980307.38963614, False), (1134, 14010646.47763308, 7980308.05061094, False), (1136, 14010646.54508017, 7980308.67590848, False), (1138, 14010646.63922268, 7980309.22905165, False), (1140, 14010646.75594386, 7980309.79690798, False), (1142, 14010646.83695407, 7980310.4689168, False), (1144, 14010646.96833434, 7980311.23071511, False), (1146, 14010647.08363884, 7980311.8143831, False), (1148, 14010647.17335627, 7980312.457939, False), (1150, 14010647.29688209, 7980313.13478039, False), (1152, 14010647.39041222, 7980313.82710859, False), (1154, 14010647.50948549, 7980314.3916154, False), (1156, 14010647.6621822, 7980314.99109689, False)]",84,"[(True, 6), (False, 16), (True, 7), (False, 14)]",0.1110558099999999,,,Others,Others
23,"[(496, 14010648.03583219, 7980273.86892924, False), (498, 14010648.27877449, 7980274.37238708, False), (500, 14010648.34868834, 7980274.51727197, False), (502, 14010648.28727376, 7980274.78646702, False), (504, 14010648.19890134, 7980275.09112047, False), (506, 14010648.1035788, 7980275.40686072, False), (508, 14010648.00853807, 7980275.72477086, False), (510, 14010647.87459132, 7980276.05437163, False), (512, 14010647.81317419, 7980276.3451327, False), (514, 14010647.80581607, 7980277.26397674, False), (516, 14010647.87484414, 7980277.95165464, False), (518, 14010648.06008845, 7980278.65090494, False), (520, 14010648.26858449, 7980279.30471468, False), (522, 14010648.42351473, 7980280.02108426, False), (524, 14010648.50739766, 7980280.50136025, False), (526, 14010648.54222106, 7980281.21090522, False), (528, 14010648.56004045, 7980282.04093167, False), (530, 14010648.57651882, 7980282.91640329, False), (532, 14010648.59688089, 7980283.79868928, False), (534, 14010648.65346246, 7980284.64228961, False), (536, 14010648.69739897, 7980285.54396407, False), (538, 14010648.73079049, 7980286.29954598, False), (540, 14010648.72970445, 7980286.92153455, False), (542, 14010648.71387913, 7980287.48029446, False), (544, 14010648.68048278, 7980287.99116201, False), (546, 14010648.65792185, 7980288.63668405, False), (548, 14010648.65513823, 7980289.23014987, False), (550, 14010648.6248221, 7980289.96689417, False), (552, 14010648.59146634, 7980290.53165234, False), (554, 14010648.58124659, 7980290.80581286, False), (556, 14010648.5489485, 7980291.24223301, False), (558, 14010648.49344472, 7980291.74731428, False), (560, 14010648.41926729, 7980292.36271278, False), (562, 14010648.32826883, 7980292.98972744, False), (564, 14010648.209669, 7980293.56259328, False), (566, 14010648.08985674, 7980294.28662889, False), (568, 14010647.98169782, 7980294.88670908, False), (570, 14010647.87444327, 7980295.4826923, False), (572, 14010647.76658176, 7980295.97851284, False), (574, 14010647.67593727, 7980296.52097066, False), (576, 14010647.60652046, 7980297.09272836, False), (578, 14010647.55817822, 7980297.67732996, False), (580, 14010647.50747219, 7980298.23765129, False), (582, 14010647.47172993, 7980298.72443229, False), (584, 14010647.4505016, 7980299.30969659, False), (586, 14010647.45133291, 7980299.88342108, False), (588, 14010647.46012412, 7980300.43296145, False), (590, 14010647.49332461, 7980301.04080524, False), (592, 14010647.53097244, 7980301.59755135, False), (594, 14010647.57649269, 7980302.12397089, False), (596, 14010647.61074162, 7980302.71520645, False), (598, 14010647.63172864, 7980303.3617033, False), (600, 14010647.62868812, 7980303.98921612, False), (602, 14010647.62720787, 7980304.50498608, False), (604, 14010647.62369461, 7980305.12161741, False), (606, 14010647.58995635, 7980305.6563623, False), (608, 14010647.59780623, 7980306.14800433, False), (610, 14010647.62703458, 7980306.8306127, False), (612, 14010647.68493562, 7980307.3845758, False), (614, 14010647.69236205, 7980307.90115165, False), (616, 14010647.70545804, 7980308.53926858, False), (618, 14010647.7014581, 7980309.10067471, False), (620, 14010647.68170686, 7980309.65047785, False), (622, 14010647.72067031, 7980310.20183858, False), (624, 14010647.77033667, 7980310.84413833, False), (626, 14010647.80133881, 7980311.41305427, False), (628, 14010647.88332119, 7980312.01214978, False), (630, 14010647.96735746, 7980312.66554718, False), (632, 14010648.0620424, 7980313.26414298, False), (634, 14010648.08332983, 7980313.84266002, False), (636, 14010648.1529973, 7980314.40970741, False), (638, 14010648.19073897, 7980314.96898829, False)]",142,"[(False, 72)]",0.0889195163888889,Heliophile,,,Heliophile
24,"[(588, 14010651.45441184, 7980314.81548677, False), (590, 14010651.33155877, 7980314.34447731, False), (592, 14010651.29499205, 7980313.74910836, False), (594, 14010651.302604, 7980313.01036714, False), (596, 14010651.28868777, 7980312.4485396, False), (598, 14010651.31361046, 7980311.85291842, False), (600, 14010651.34740075, 7980311.27771186, False), (602, 14010651.43268422, 7980310.69900541, False), (604, 14010651.51994524, 7980310.06573379, False), (606, 14010651.57350807, 7980309.58431202, False), (608, 14010651.71148494, 7980308.97182949, False), (610, 14010651.83035835, 7980308.3818286, False), (612, 14010651.93071362, 7980307.9007838, False), (614, 14010652.05769689, 7980307.31832551, False), (616, 14010652.15421837, 7980306.7852776, False), (618, 14010652.22073044, 7980306.38812792, False), (620, 14010652.30927389, 7980305.98090361, False), (622, 14010652.39522771, 7980305.67960201, False), (624, 14010652.45333224, 7980305.43749777, False), (626, 14010652.51542868, 7980305.33415964, False), (628, 14010652.48476682, 7980305.43648591, False), (630, 14010652.48842971, 7980305.49397254, False), (632, 14010652.47378173, 7980305.56477205, False), (634, 14010652.47259102, 7980305.60482173, False), (636, 14010652.45803035, 7980305.60084799, False), (638, 14010652.47948659, 7980305.57293659, False), (640, 14010652.55976168, 7980305.42546032, False)]",52,"[(False, 27)]",0.09171553,Heliophile,,,Heliophile
25,"[(150, 14010651.79047458, 7980314.71923231, False), (152, 14010651.73727168, 7980314.53843976, False), (154, 14010651.75362303, 7980314.29326611, False), (156, 14010651.72727188, 7980314.12593246, False), (158, 14010651.69757144, 7980313.98851475, False), (160, 14010651.67320653, 7980313.94626763, False), (162, 14010651.692822, 7980313.95362054, False), (164, 14010651.72612681, 7980313.94760223, False), (166, 14010651.72275631, 7980313.93733226, False), (168, 14010651.72843863, 7980313.88080401, False), (170, 14010651.78170239, 7980313.74805208, False), (172, 14010651.8392639, 7980313.65497639, False), (174, 14010651.86100293, 7980313.62553252, False), (176, 14010651.8862722, 7980313.68758731, False), (178, 14010651.95959919, 7980313.77902855, False), (180, 14010652.01592275, 7980313.82077338, False), (182, 14010652.01600627, 7980313.84014128, False), (184, 14010652.01023632, 7980313.80034838, False), (186, 14010652.02010208, 7980313.59754952, False), (188, 14010652.03957963, 7980313.32590054, False), (190, 14010652.01613369, 7980313.0728968, False), (192, 14010652.05581342, 7980312.65822368, False), (194, 14010652.07358251, 7980312.13172938, False), (196, 14010652.05740944, 7980311.55521515, False), (198, 14010652.00885965, 7980310.96319955, False), (200, 14010651.96743489, 7980310.33864014, False), (202, 14010651.9393359, 7980309.71907186, False), (204, 14010651.92118417, 7980309.15793767, False), (206, 14010651.94137608, 7980308.56339012, False), (208, 14010651.96482937, 7980307.86568549, False), (210, 14010651.94354476, 7980307.30337566, False), (212, 14010651.87693456, 7980306.90858239, False), (214, 14010651.82107086, 7980306.51772822, False), (216, 14010651.74499077, 7980306.21295304, False), (218, 14010651.65308123, 7980306.07104064, False), (220, 14010651.56125337, 7980306.09328773, False), (222, 14010651.54535203, 7980306.15834638, False), (224, 14010651.62683694, 7980306.24183548, False), (226, 14010651.69520646, 7980306.63375123, False), (228, 14010651.72164835, 7980306.62200276, False)]",78,"[(False, 40)]",0.07843531625,Heliophile,,,Heliophile
29,"[(382, 14010646.23248423, 7980314.70258113, False), (384, 14010646.10103574, 7980314.02992169, False), (386, 14010646.04643674, 7980313.43222985, False), (388, 14010645.97917558, 7980312.80547746, False), (390, 14010645.89523553, 7980312.24028291, False), (392, 14010645.87723512, 7980311.67906044, False), (394, 14010645.91138072, 7980311.08130711, False), (396, 14010645.98040404, 7980310.51033624, False), (398, 14010646.04127533, 7980309.91074556, False), (400, 14010646.0395049, 7980309.19484134, False), (402, 14010646.09935281, 7980308.65896214, False), (404, 14010646.18448001, 7980308.13323298, False), (406, 14010646.24308004, 7980307.54712009, False), (408, 14010646.24712156, 7980306.9643152, False), (410, 14010646.1983182, 7980306.37262938, True), (412, 14010646.1530721, 7980305.66619423, True), (414, 14010645.9524853, 7980304.92797208, True), (416, 14010645.68391388, 7980304.18451968, True), (418, 14010645.48960526, 7980303.6124372, True), (420, 14010645.33907195, 7980302.8402674, True)]",38,"[(False, 14), (True, 6)]",0.0825649399999999,,Shade-chaser,,Shade-chaser
