person_id,trajectory,duration_frames,shadow_segments,avg_shadow_proportion,transition_0,transition_1,transition_2,category
53,"[(516, 14010647.72211744, 7980314.50541565, False), (518, 14010647.67607448, 7980313.80864579, False), (520, 14010647.60958682, 7980313.309323, False), (522, 14010647.53819951, 7980312.73552495, False), (524, 14010647.5252856, 7980312.06693593, False), (526, 14010647.50731346, 7980311.6186954, False), (528, 14010647.54701058, 7980310.97267304, False), (530, 14010647.5743833, 7980310.26799506, False), (532, 14010647.55162061, 7980309.85181809, False), (534, 14010647.55215808, 7980309.24929344, False), (536, 14010647.53752281, 7980308.62955776, False), (538, 14010647.53306288, 7980308.12424984, False), (540, 14010647.56084306, 7980307.55067838, True), (542, 14010647.59987402, 7980306.94293828, True), (544, 14010647.61218349, 7980306.4920788, True), (546, 14010647.6094398, 7980305.99040798, True), (548, 14010647.59824199, 7980305.51500652, True), (550, 14010647.58220941, 7980305.11864627, True), (552, 14010647.60661661, 7980304.52540496, True), (554, 14010647.65857599, 7980303.90530981, True), (556, 14010647.68657308, 7980303.37223527, True), (558, 14010647.69444793, 7980302.91778469, True), (560, 14010647.71187664, 7980302.50607996, True), (562, 14010647.73913345, 7980301.99185634, True), (564, 14010647.7913293, 7980301.4270932, True), (566, 14010647.84235076, 7980300.9290605, True), (568, 14010647.89456676, 7980300.52115667, True), (570, 14010647.95451417, 7980300.09036795, True), (572, 14010648.02909409, 7980299.64227788, True), (574, 14010648.07239193, 7980299.19398969, True), (576, 14010648.10570523, 7980298.60179388, True), (578, 14010648.09923558, 7980298.02322707, True), (580, 14010648.10318752, 7980297.33026884, True), (582, 14010648.03262048, 7980296.93208168, True), (584, 14010648.00297132, 7980296.37434633, True), (586, 14010648.0147769, 7980295.58086444, True), (588, 14010648.045471, 7980294.68360188, True), (590, 14010648.0816159, 7980293.75881372, True), (592, 14010648.11219565, 7980292.79217387, True)]",76,"[(False, 12), (True, 27)]",0.6981057846153846,,Shade-chaser,,Shade-chaser
57,"[(1216, 14010651.31032412, 7980314.84685852, True), (1218, 14010651.3852727, 7980314.38849744, True), (1220, 14010651.43698455, 7980314.04167832, True), (1222, 14010651.54643219, 7980313.55856474, True), (1224, 14010651.56576761, 7980313.2228144, True), (1226, 14010651.672496, 7980312.7548241, True), (1228, 14010651.72732266, 7980312.36092541, True), (1230, 14010651.74953158, 7980311.82918482, True), (1232, 14010651.74985734, 7980311.31010662, True), (1234, 14010651.69992158, 7980310.86851659, True), (1236, 14010651.65523731, 7980310.3515482, True), (1238, 14010651.5667073, 7980309.95831916, True), (1240, 14010651.54563496, 7980309.46034455, True), (1242, 14010651.54251046, 7980308.97587531, True), (1244, 14010651.55102494, 7980308.49264658, True), (1246, 14010651.59945103, 7980307.99270915, True), (1248, 14010651.59704825, 7980307.60636221, True), (1250, 14010651.6017324, 7980307.08613994, True), (1252, 14010651.59144062, 7980306.58940036, True), (1254, 14010651.55978733, 7980306.07981638, True), (1256, 14010651.54523126, 7980305.52938029, True), (1258, 14010651.51176431, 7980305.06621916, True), (1260, 14010651.45314326, 7980304.61910227, False), (1262, 14010651.39390942, 7980304.23118378, False), (1264, 14010651.3288339, 7980303.73665019, False), (1266, 14010651.31408856, 7980303.17442347, False), (1268, 14010651.28033182, 7980302.7630516, False), (1270, 14010651.22133632, 7980302.34440059, False), (1272, 14010651.16624449, 7980301.9259328, False), (1274, 14010651.1531168, 7980301.47730792, False), (1276, 14010651.1286879, 7980301.03159993, False), (1278, 14010651.14976494, 7980300.50570073, False), (1280, 14010651.18250849, 7980300.0647749, False), (1282, 14010651.20803818, 7980299.64915542, False), (1284, 14010651.2422677, 7980299.17390502, False), (1286, 14010651.2753041, 7980298.73001428, False), (1288, 14010651.32669372, 7980298.32162229, False), (1290, 14010651.34785354, 7980297.86566186, False), (1292, 14010651.37502528, 7980297.2241316, False), (1294, 14010651.38113361, 7980296.5328115, False), (1296, 14010651.3130252, 7980296.10736718, False), (1298, 14010651.24379414, 7980295.66324928, False), (1300, 14010651.21163626, 7980295.23407376, False), (1302, 14010651.19959967, 7980294.79775113, False), (1304, 14010651.18974758, 7980294.44298279, False), (1306, 14010651.20706191, 7980293.83714724, False), (1308, 14010651.2129289, 7980293.27910842, False), (1310, 14010651.18188773, 7980292.81885116, False), (1312, 14010651.12118604, 7980292.38239097, False), (1314, 14010651.0777298, 7980291.87053567, False), (1316, 14010651.03940467, 7980291.42312735, False), (1318, 14010650.97910522, 7980290.96233536, False), (1320, 14010650.94988069, 7980290.42501416, False), (1322, 14010650.94868424, 7980289.86138153, False), (1324, 14010650.96565952, 7980289.42915095, False), (1326, 14010650.95576378, 7980288.86045121, False), (1328, 14010650.95616492, 7980288.25277974, False), (1330, 14010650.956029, 7980287.7596381, False), (1332, 14010650.9551525, 7980287.31874348, False), (1334, 14010650.96714013, 7980286.91389479, False), (1336, 14010650.97788382, 7980286.34088816, False)]",120,"[(True, 22), (False, 39)]",0.377599728852459,,Sun-chaser,,Sun-chaser
105,"[(1188, 14010652.48758976, 7980294.14521926, True), (1190, 14010652.55821968, 7980293.76902185, True), (1192, 14010652.56394686, 7980293.73851707, True), (1194, 14010652.55820032, 7980293.76334638, True), (1196, 14010652.55115576, 7980293.7937583, True), (1198, 14010652.5439834, 7980293.8244794, True), (1200, 14010652.53709479, 7980293.85366609, True), (1202, 14010652.53061785, 7980293.88078228, True), (1204, 14010652.52855694, 7980293.8894514, True), (1206, 14010652.50830802, 7980293.97283121, True), (1208, 14010652.42927226, 7980294.23773511, True), (1210, 14010652.3739856, 7980294.31677775, True), (1212, 14010652.28321341, 7980294.32526846, True), (1214, 14010652.19834268, 7980294.34160838, True), (1216, 14010652.11939714, 7980294.36978679, True), (1218, 14010652.09524015, 7980294.37657568, True), (1220, 14010652.06658822, 7980294.43850976, True), (1222, 14010652.07193955, 7980294.48048144, True), (1224, 14010652.08044898, 7980294.49334996, True), (1226, 14010652.08695161, 7980294.49289364, True), (1228, 14010652.07995655, 7980294.47170784, True), (1230, 14010652.07660446, 7980294.4600209, True), (1232, 14010652.06489266, 7980294.43843068, True), (1234, 14010652.04938737, 7980294.41289628, True), (1236, 14010652.04345167, 7980294.40349514, True), (1238, 14010652.02376406, 7980294.48288343, True), (1240, 14010652.01611424, 7980294.52131065, True), (1242, 14010652.01478703, 7980294.53390282, True), (1244, 14010652.01584277, 7980294.5342591, True), (1246, 14010652.0172543, 7980294.5307748, True), (1248, 14010652.0182819, 7980294.52733849, True), (1250, 14010652.01883471, 7980294.5251145, True), (1252, 14010652.01905062, 7980294.52403391, True), (1254, 14010652.01908896, 7980294.52367725, True), (1256, 14010652.01906, 7980294.52366478, True), (1258, 14010652.01636207, 7980294.49748451, True), (1260, 14010652.01246297, 7980294.45932745, False), (1262, 14010652.00822719, 7980294.41767839, False), (1264, 14010652.00403465, 7980294.37633154, False), (1266, 14010651.99998566, 7980294.33633398, False), (1268, 14010651.99603608, 7980294.20814084, False), (1270, 14010651.9840816, 7980294.13849157, False), (1272, 14010651.9289302, 7980293.98279539, False), (1274, 14010651.85470079, 7980293.78682443, False), (1276, 14010651.75623239, 7980293.4895421, False), (1278, 14010651.67848617, 7980293.07910404, False), (1280, 14010651.62083054, 7980292.87193795, False), (1282, 14010651.53655361, 7980292.35340193, False), (1284, 14010651.47137626, 7980291.72550303, False), (1286, 14010651.4366524, 7980291.34517966, False), (1288, 14010651.40291932, 7980291.0740663, False), (1290, 14010651.3923975, 7980290.62261344, False), (1292, 14010651.40827262, 7980290.22877306, False), (1294, 14010651.47073156, 7980289.92728878, False), (1296, 14010651.53961234, 7980289.64304539, False), (1298, 14010651.59449853, 7980289.33418743, False), (1300, 14010651.68601337, 7980288.94080721, False), (1302, 14010651.85659672, 7980288.00192161, False), (1304, 14010652.03241978, 7980286.86863468, False), (1306, 14010652.09412803, 7980286.45039804, False), (1308, 14010652.14603728, 7980286.1496367, False), (1310, 14010652.21156826, 7980285.7101033, False)]",122,"[(True, 36), (False, 26)]",0.5917589619354836,,Sun-chaser,,Sun-chaser
107,"[(1226, 14010648.17543291, 7980294.21635409, True), (1228, 14010648.10267106, 7980295.00960842, True), (1230, 14010648.00793369, 7980295.52929027, True), (1232, 14010647.86142179, 7980296.32608209, True), (1234, 14010647.76997662, 7980296.98756606, True), (1236, 14010647.62469606, 7980298.35891665, True), (1238, 14010647.48749906, 7980299.43098978, True), (1240, 14010647.36932682, 7980300.42605374, True), (1242, 14010647.22284696, 7980301.12222049, True), (1244, 14010647.11620269, 7980301.72227358, True), (1246, 14010647.06654326, 7980302.16319323, True), (1248, 14010647.02189709, 7980302.62264511, True), (1250, 14010647.04041916, 7980303.16440832, True), (1252, 14010647.07862439, 7980303.77524024, True), (1254, 14010647.05286612, 7980304.28535831, True), (1256, 14010647.05966364, 7980304.83744649, True), (1258, 14010647.07396363, 7980305.46556692, True), (1260, 14010647.09430468, 7980306.06903815, False), (1262, 14010647.10392716, 7980306.58881439, False), (1264, 14010647.07951486, 7980307.13326018, False), (1266, 14010647.05999622, 7980307.7230583, False), (1268, 14010647.0352869, 7980308.2094138, False), (1270, 14010646.95531248, 7980308.79160738, False), (1272, 14010646.89033465, 7980309.42406005, False), (1274, 14010646.87550898, 7980309.84555021, False), (1276, 14010646.83848131, 7980310.36904406, False), (1278, 14010646.82312888, 7980311.04017583, False), (1280, 14010646.82371352, 7980311.6585831, False), (1282, 14010646.8444647, 7980312.16799802, False), (1284, 14010646.90625815, 7980312.78222389, False), (1286, 14010646.95256427, 7980313.49570587, False), (1288, 14010647.03455948, 7980313.98771419, False), (1290, 14010647.11775516, 7980314.57304939, False)]",64,"[(True, 17), (False, 16)]",0.5280010375757576,,Sun-chaser,,Sun-chaser
124,"[(2038, 14010647.80123757, 7980293.15072243, False), (2040, 14010647.8002459, 7980293.55464286, False), (2042, 14010647.80944294, 7980294.21554697, False), (2044, 14010647.82377471, 7980294.99398628, False), (2046, 14010647.83471523, 7980295.6704199, False), (2048, 14010647.84410934, 7980296.29180664, False), (2050, 14010647.90102631, 7980297.01539358, False), (2052, 14010647.95511693, 7980297.73681788, False), (2054, 14010648.0032305, 7980298.43111599, False), (2056, 14010648.02496644, 7980299.06553116, False), (2058, 14010648.03681652, 7980299.72525006, False), (2060, 14010647.99839541, 7980300.38725265, False), (2062, 14010647.95448484, 7980300.92683033, False), (2064, 14010647.91231717, 7980301.56916142, False), (2066, 14010647.86641661, 7980302.07058104, False), (2068, 14010647.82962434, 7980302.66159926, False), (2070, 14010647.82860138, 7980303.36087951, False), (2072, 14010647.82031226, 7980303.96185922, False), (2074, 14010647.85182554, 7980304.5841145, False), (2076, 14010647.88627575, 7980305.39407084, False), (2078, 14010647.92750956, 7980306.01988766, False), (2080, 14010647.98441205, 7980306.54751166, False), (2082, 14010648.0964955, 7980307.1789738, False), (2084, 14010648.16784385, 7980307.78575791, False), (2086, 14010648.24251943, 7980308.38264556, False), (2088, 14010648.31080406, 7980308.97907224, False), (2090, 14010648.34420005, 7980309.46952253, False), (2092, 14010648.3222505, 7980310.00386839, False), (2094, 14010648.32639958, 7980310.63254598, False), (2096, 14010648.34562063, 7980311.12739914, False), (2098, 14010648.2978232, 7980311.78011711, False), (2100, 14010648.35323494, 7980312.46410387, False), (2102, 14010648.41725268, 7980312.99420446, False), (2104, 14010648.40083628, 7980313.63097848, False), (2106, 14010648.44560581, 7980314.30033332, False), (2108, 14010648.51752706, 7980314.83473348, False)]",70,"[(False, 36)]",0.05050196,Heliophile,,,Heliophile
129,"[(1978, 14010647.28383137, 7980299.40566317, False), (1980, 14010647.2501178, 7980299.72404539, False), (1982, 14010647.04663043, 7980301.09155465, False), (1984, 14010646.91418564, 7980302.2367324, False), (1986, 14010646.82275414, 7980303.00156698, False), (1988, 14010646.80815785, 7980303.62525605, False), (1990, 14010646.84618912, 7980304.24937635, False), (1992, 14010646.86963446, 7980304.79710284, False), (1994, 14010646.91286112, 7980305.25715993, False), (1996, 14010646.96513472, 7980305.72049673, False), (1998, 14010646.98818084, 7980306.34133371, False), (2000, 14010646.9995857, 7980306.97960372, False), (2002, 14010647.02997522, 7980307.48246315, False), (2004, 14010647.01616441, 7980307.98689913, False), (2006, 14010647.04095749, 7980308.5310232, False), (2008, 14010647.09099827, 7980309.13734907, False), (2010, 14010647.10370465, 7980309.78661845, False), (2012, 14010647.0915325, 7980310.31698695, False), (2014, 14010647.08569085, 7980310.85420624, False), (2016, 14010647.07416122, 7980311.56404031, False), (2018, 14010647.13255896, 7980312.10055713, False), (2020, 14010647.20683923, 7980312.63751421, False), (2022, 14010647.23350278, 7980313.38601666, False), (2024, 14010647.31818567, 7980313.93010102, False), (2026, 14010647.42238438, 7980314.54617866, False)]",48,"[(False, 25)]",0.0502543256,Heliophile,,,Heliophile
133,"[(1986, 14010649.98597087, 7980288.76554972, False), (1988, 14010650.02324987, 7980288.82791755, False), (1990, 14010649.96361504, 7980289.2581477, False), (1992, 14010649.93368797, 7980290.13383247, False), (1994, 14010649.91297703, 7980291.1020267, False), (1996, 14010649.88920817, 7980291.744054, False), (1998, 14010649.92498437, 7980292.3227487, False), (2000, 14010649.91213579, 7980292.86829604, False), (2002, 14010649.98639937, 7980293.24805113, False), (2004, 14010649.99730475, 7980293.82131604, False), (2006, 14010650.01064218, 7980294.43411396, False), (2008, 14010650.0400095, 7980294.96688663, False), (2010, 14010650.06324929, 7980295.52307996, False), (2012, 14010650.05845859, 7980296.13669459, False), (2014, 14010650.07547378, 7980296.71945641, False), (2016, 14010650.1166878, 7980297.20347963, False), (2018, 14010650.14192017, 7980297.76526364, False), (2020, 14010650.16991183, 7980298.29108753, False), (2022, 14010650.16653951, 7980298.82213362, False), (2024, 14010650.11993138, 7980299.30652325, False), (2026, 14010650.08604349, 7980299.79669034, False), (2028, 14010650.08375836, 7980300.23844546, False), (2030, 14010650.04619634, 7980300.72306944, False), (2032, 14010650.0234456, 7980301.12711742, False), (2034, 14010650.01661854, 7980301.55876603, False), (2036, 14010650.01868572, 7980301.93919848, False), (2038, 14010650.03912921, 7980302.36858805, False), (2040, 14010650.05931584, 7980302.74831197, False), (2042, 14010650.0648289, 7980303.1955401, False), (2044, 14010650.09596825, 7980303.7017021, False), (2046, 14010650.09935855, 7980304.12186253, False), (2048, 14010650.07084123, 7980304.52006019, False), (2050, 14010650.0171952, 7980305.03378575, False), (2052, 14010649.98465053, 7980305.47636953, False), (2054, 14010649.93489914, 7980305.83867175, False), (2056, 14010649.88714952, 7980306.3827186, False), (2058, 14010649.8554137, 7980306.84282471, False), (2060, 14010649.81540551, 7980307.30666588, False), (2062, 14010649.78195314, 7980307.91672653, False), (2064, 14010649.77341622, 7980308.34045826, False), (2066, 14010649.73737145, 7980308.79631172, False), (2068, 14010649.77433633, 7980309.30516649, False), (2070, 14010649.82510393, 7980309.77446661, False), (2072, 14010649.86132415, 7980310.25503124, False), (2074, 14010649.95884364, 7980310.78758648, False), (2076, 14010650.04405424, 7980311.29287062, False), (2078, 14010650.08990162, 7980311.81760839, False), (2080, 14010650.13296241, 7980312.32067475, False), (2082, 14010650.18443503, 7980312.73423107, False), (2084, 14010650.16650016, 7980313.20998867, False), (2086, 14010650.16646081, 7980313.61527885, False), (2088, 14010650.2050646, 7980313.97593558, False), (2090, 14010650.16836937, 7980314.47694913, False), (2092, 14010650.15355457, 7980314.92380374, False)]",106,"[(False, 54)]",0.05050196,Heliophile,,,Heliophile
142,"[(2012, 14010649.82411488, 7980314.65385371, False), (2014, 14010649.88828987, 7980314.241045, False), (2016, 14010649.93714028, 7980313.9122085, False), (2018, 14010649.95693947, 7980313.66645164, False), (2020, 14010650.06665352, 7980313.30671876, False), (2022, 14010650.12039046, 7980313.04692565, False), (2024, 14010650.16248973, 7980312.78325111, False), (2026, 14010650.27217211, 7980312.46985695, False), (2028, 14010650.3752299, 7980312.15760458, False), (2030, 14010650.46966706, 7980311.88759398, False), (2032, 14010650.60379782, 7980311.61728738, False), (2034, 14010650.80336427, 7980311.26518827, False), (2036, 14010651.01134095, 7980310.86667754, False), (2038, 14010651.14609537, 7980310.551999, False), (2040, 14010651.30010466, 7980310.20031241, False), (2042, 14010651.40578702, 7980309.92020599, False), (2044, 14010651.4914485, 7980309.66916748, False), (2046, 14010651.58747313, 7980309.36472472, False), (2048, 14010651.69254845, 7980309.09367439, False), (2050, 14010651.75415691, 7980308.89638371, False), (2052, 14010651.83292947, 7980308.61284448, False), (2054, 14010651.89455492, 7980308.28377931, False), (2056, 14010651.91135608, 7980308.05348743, False), (2058, 14010651.87896253, 7980307.75652133, False), (2060, 14010651.84556363, 7980307.39272268, False), (2062, 14010651.7708426, 7980307.11973215, False), (2064, 14010651.69521048, 7980306.8191582, False), (2066, 14010651.64332505, 7980306.37842182, False), (2068, 14010651.66399461, 7980305.82705966, False), (2070, 14010651.83314471, 7980304.64261952, False), (2072, 14010651.95061042, 7980303.75520921, False), (2074, 14010651.82196644, 7980303.57843251, False), (2076, 14010651.57798755, 7980303.73044446, False), (2078, 14010651.29859436, 7980303.98066687, False), (2080, 14010651.13991092, 7980303.89581004, False), (2082, 14010651.07471057, 7980303.59552899, False), (2084, 14010650.97839656, 7980303.29288229, False), (2086, 14010650.90276685, 7980303.00185432, False), (2088, 14010650.84559534, 7980302.67732657, False), (2090, 14010650.81040975, 7980302.35717013, False), (2092, 14010650.80294808, 7980302.0010268, False), (2094, 14010650.83514034, 7980301.59522437, False), (2096, 14010650.87762414, 7980301.08674973, False), (2098, 14010650.83394802, 7980300.83145683, False), (2100, 14010650.83116256, 7980300.59941348, False), (2102, 14010650.81558502, 7980300.31317159, False), (2104, 14010650.80795486, 7980300.08022794, False), (2106, 14010650.73676465, 7980299.63158242, False), (2108, 14010650.7206537, 7980299.18136907, False), (2110, 14010650.75029668, 7980298.83681256, False), (2112, 14010650.81342174, 7980298.48188463, False), (2114, 14010650.86025506, 7980298.23815302, False), (2116, 14010650.89515891, 7980298.04182887, False), (2118, 14010650.92374328, 7980297.8560442, False), (2120, 14010650.94452632, 7980297.57088043, False), (2122, 14010650.92766707, 7980297.26919922, False), (2124, 14010650.87951838, 7980297.02997245, False), (2126, 14010650.85530423, 7980296.78127823, False), (2128, 14010650.84160292, 7980296.60776392, False), (2130, 14010650.88822151, 7980296.26765119, False), (2132, 14010650.92047829, 7980295.77475825, False), (2134, 14010650.92111261, 7980295.37863507, False)]",122,"[(False, 62)]",0.05050196,Heliophile,,,Heliophile
143,"[(2054, 14010652.24432069, 7980314.55967721, False), (2056, 14010652.22904826, 7980314.01201003, False), (2058, 14010652.22704966, 7980313.48132481, False), (2060, 14010652.24577278, 7980312.90016909, False), (2062, 14010652.21554258, 7980312.50279211, False), (2064, 14010652.25873938, 7980312.00115085, False), (2066, 14010652.30081759, 7980311.46155671, False), (2068, 14010652.23529239, 7980311.03312209, False), (2070, 14010652.18799297, 7980310.52509608, False), (2072, 14010652.14126288, 7980310.03898497, False), (2074, 14010652.07793223, 7980309.38749643, False), (2076, 14010651.97003628, 7980308.81873577, False), (2078, 14010651.87550201, 7980308.39909753, False), (2080, 14010651.7837811, 7980307.78651405, False), (2082, 14010651.72493869, 7980307.26831406, False), (2084, 14010651.68142751, 7980306.80212936, False), (2086, 14010651.64257416, 7980306.3569613, False), (2088, 14010651.60351332, 7980305.91606925, False), (2090, 14010651.62562654, 7980305.32321826, False), (2092, 14010651.56947266, 7980304.93557343, False), (2094, 14010651.50786903, 7980304.5291737, False), (2096, 14010651.48978428, 7980304.08793508, False), (2098, 14010651.46507662, 7980303.63842779, False), (2100, 14010651.40509313, 7980303.1995056, False), (2102, 14010651.39761847, 7980302.78128284, False), (2104, 14010651.3904518, 7980302.45731256, False), (2106, 14010651.3512524, 7980302.06919555, False), (2108, 14010651.3293492, 7980301.67750449, False), (2110, 14010651.3343812, 7980301.2995024, False), (2112, 14010651.33378453, 7980300.89846888, False), (2114, 14010651.34110557, 7980300.567158, False), (2116, 14010651.39288548, 7980300.24516277, False), (2118, 14010651.43603094, 7980300.02995953, False), (2120, 14010651.47711297, 7980299.78962129, False), (2122, 14010651.5349802, 7980299.54938531, False), (2124, 14010651.59741816, 7980299.21822644, False), (2126, 14010651.63389759, 7980299.04536974, False), (2128, 14010651.59166231, 7980298.85956128, False), (2130, 14010651.47206408, 7980298.51488933, False), (2132, 14010651.35077867, 7980298.12755874, False), (2134, 14010651.22647336, 7980297.71100033, False), (2136, 14010651.09372105, 7980297.4451175, False), (2138, 14010651.0237617, 7980297.0782123, False), (2140, 14010650.92923429, 7980296.70687162, False), (2142, 14010650.81969872, 7980296.33707429, False), (2144, 14010650.73998777, 7980295.97158334, False), (2146, 14010650.83877972, 7980294.84699108, False), (2148, 14010650.8726532, 7980293.92821452, False), (2150, 14010650.85421006, 7980294.30520613, False), (2152, 14010650.86952459, 7980294.54139313, False), (2154, 14010650.9191243, 7980294.54152392, False), (2156, 14010651.03857954, 7980294.26846914, False), (2158, 14010651.18322921, 7980293.96528687, False), (2160, 14010651.30666026, 7980293.51107992, False), (2162, 14010651.41225794, 7980292.86622618, False), (2164, 14010651.93795058, 7980290.18477632, False), (2166, 14010652.25728841, 7980288.30897932, False)]",112,"[(False, 57)]",0.05050196,Heliophile,,,Heliophile
145,"[(2094, 14010652.16641139, 7980314.6596285, False), (2096, 14010652.07914014, 7980314.19937367, False), (2098, 14010652.06156798, 7980313.65793648, False), (2100, 14010652.17318922, 7980312.71214862, False), (2102, 14010652.04077533, 7980312.24903755, False), (2104, 14010652.19449864, 7980311.30322877, False), (2106, 14010652.0542127, 7980311.0040782, False), (2108, 14010651.89076171, 7980310.65780248, False), (2110, 14010651.78783267, 7980310.22992191, False), (2112, 14010651.73784379, 7980309.74872769, False), (2114, 14010651.65118284, 7980309.30825847, False), (2116, 14010651.57849599, 7980308.91580093, False), (2118, 14010651.55072817, 7980308.38116561, False), (2120, 14010651.51100372, 7980307.96395942, False), (2122, 14010651.4417333, 7980307.49825841, False), (2124, 14010651.4103439, 7980306.82683071, False), (2126, 14010651.37153186, 7980306.3729548, False), (2128, 14010651.26869164, 7980305.87068353, False), (2130, 14010651.20716623, 7980305.40366933, False), (2132, 14010651.1875832, 7980304.91000441, False), (2134, 14010651.1664926, 7980304.41681504, False), (2136, 14010651.16824084, 7980303.88712724, False), (2138, 14010651.24918632, 7980303.23023285, False), (2140, 14010651.83794288, 7980300.76871231, False), (2142, 14010651.6746731, 7980301.05498227, False), (2144, 14010651.50515024, 7980301.42339449, False), (2146, 14010651.44027626, 7980301.51426545, False), (2148, 14010651.37717433, 7980301.24798201, False), (2150, 14010651.35056377, 7980300.83805221, False), (2152, 14010651.34482912, 7980300.45167604, False), (2154, 14010651.3070955, 7980299.657336, False), (2156, 14010651.25746572, 7980298.97977792, False), (2158, 14010651.18744178, 7980298.44046612, False), (2160, 14010651.1079993, 7980297.96357589, False), (2162, 14010650.97005384, 7980297.50926207, False), (2164, 14010650.87295777, 7980296.78620888, False), (2166, 14010650.79055141, 7980296.27019323, False), (2168, 14010650.68525828, 7980295.72456049, False), (2170, 14010650.58724225, 7980295.17679365, False), (2172, 14010650.49154244, 7980294.61433277, False), (2174, 14010650.42876892, 7980294.08278304, False), (2176, 14010650.37980318, 7980293.55552679, False), (2178, 14010650.34518664, 7980293.03514889, False), (2180, 14010650.33780496, 7980292.54290591, False), (2182, 14010650.33702244, 7980292.16318218, False), (2184, 14010650.40379978, 7980291.69924008, False), (2186, 14010650.49701144, 7980291.29152087, False), (2188, 14010650.58507359, 7980290.88516667, False), (2190, 14010650.64195701, 7980290.42814152, False), (2192, 14010650.70055874, 7980289.83410814, False), (2194, 14010650.73984718, 7980289.39946929, False), (2196, 14010650.75062167, 7980288.8712992, False), (2198, 14010650.77636633, 7980288.32757482, False), (2200, 14010650.82596767, 7980287.79377056, False), (2202, 14010650.84001881, 7980287.01925267, False), (2204, 14010650.81659898, 7980286.23377678, False), (2206, 14010650.76605486, 7980285.74924118, False), (2208, 14010650.7172246, 7980285.09889263, False), (2210, 14010650.65247591, 7980284.4702182, False), (2212, 14010650.60084849, 7980283.70522365, False), (2214, 14010650.53627265, 7980283.00053765, False), (2216, 14010650.44933068, 7980282.29159091, False), (2218, 14010650.3974613, 7980281.65711866, False), (2220, 14010650.40908842, 7980280.54236306, False), (2222, 14010650.41296414, 7980279.91093407, False), (2224, 14010650.34325864, 7980279.39965331, False), (2226, 14010650.27774282, 7980278.5744273, False), (2228, 14010650.22096491, 7980278.22661564, False), (2230, 14010650.24214816, 7980277.14691071, False), (2232, 14010650.23506418, 7980276.21745847, False)]",138,"[(False, 70)]",0.05050196,Heliophile,,,Heliophile
